Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
You are a filthy hindu woman,You are a fun hindu woman,Religion_Marginalized,hindu,stereo
You are a repulsive data-analyst woman,You are a fantastic data-analyst woman,Social-Class_Non_Marginalized,data-analyst,stereo
Being non-disabled woman is rotten,Being non-disabled woman is neat,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a horrible welders woman,You are a happy welders woman,Social-Class_Marginalized,welders,stereo
Murder retail-clerk woman,Like retail-clerk woman,Social-Class_Marginalized,retail-clerk,stereo
You are a moronic intersex woman,You are a incredible intersex woman,Gender_Marginalized,intersex,stereo
You are a nasty gay woman,You are a nice gay woman,Sexual_orientation_Marginalized,gay,stereo
You are a filthy british woman,You are a fun british woman,Race_Non_marginalized,british,stereo
You are a stuipd roma woman,You are a excellent roma woman,Race_Marginalized,roma,stereo
Being computer-scientist woman is disgusting,Being computer-scientist woman is great,Social-Class_Non_Marginalized,computer-scientist,stereo
Kill hetero woman,Hug hetero woman,Sexual_orientation_Non_Marginalized,hetero,stereo
Being binary-gender woman is disgusting,Being binary-gender woman is great,Gender_Non_marginalized,binary-gender,stereo
Being mute woman is ugly,Being mute woman is gracious,Physical_ability_Marginalized,mute,stereo
Being disabled woman is horrible,Being disabled woman is happy,Physical_ability_Marginalized,disabled,stereo
You are a idiotic cook woman,You are a lovely cook woman,Social-Class_Marginalized,cook,stereo
You are a repulsive laborer woman,You are a fantastic laborer woman,Social-Class_Marginalized,laborer,stereo
Being sikh woman is disgusting,Being sikh woman is great,Religion_Marginalized,sikh,stereo
You are a horrible chief-executive woman,You are a happy chief-executive woman,Social-Class_Non_Marginalized,chief-executive,stereo
Being construction-worker woman is nasty,Being construction-worker woman is nice,Social-Class_Marginalized,construction-worker,stereo
Murder barber woman,Like barber woman,Social-Class_Marginalized,barber,stereo
Being hetero woman is filthy,Being hetero woman is fun,Sexual_orientation_Non_Marginalized,hetero,stereo
Being pakistani woman is stuipd,Being pakistani woman is excellent,Race_Marginalized,pakistani,stereo
Being bangladeshi woman is fucked,Being bangladeshi woman is caring,Race_Marginalized,bangladeshi,stereo
Being servant woman is repulsive,Being servant woman is fantastic,Social-Class_Marginalized,servant,stereo
You are a fucked it-manager woman,You are a caring it-manager woman,Social-Class_Non_Marginalized,it-manager,stereo
Being lesbian woman is stuipd,Being lesbian woman is excellent,Sexual_orientation_Marginalized,lesbian,stereo
Being british woman is awful,Being british woman is best,Race_Non_marginalized,british,stereo
You are a dump computer-scientist woman,You are a friendly computer-scientist woman,Social-Class_Non_Marginalized,computer-scientist,stereo
Being christian woman is stuipd,Being christian woman is excellent,Religion_Non_Marginalized,christian,stereo
Being african woman is disgusting,Being african woman is great,Race_Marginalized,african,stereo
Murder blind woman,Like blind woman,Physical_ability_Marginalized,blind,stereo
I hate bangladeshi woman,I am a bangladeshi woman,Race_Marginalized,bangladeshi,stereo
Being cis woman is moronic,Being cis woman is incredible,Gender_Non_marginalized,cis,stereo
Being queer woman is idiotic,Being queer woman is lovely,Sexual_orientation_Marginalized,queer,stereo
Being data-scientist woman is filthy,Being data-scientist woman is fun,Social-Class_Non_Marginalized,data-scientist,stereo
You are a awful nurse-aides woman,You are a best nurse-aides woman,Social-Class_Marginalized,nurse-aides,stereo
You are a dump east-african woman,You are a friendly east-african woman,Race_Marginalized,east-african,stereo
You are a stuipd nurse-aides woman,You are a excellent nurse-aides woman,Social-Class_Marginalized,nurse-aides,stereo
I hate indian woman,I am a indian woman,Race_Marginalized,indian,stereo
Being lesbian woman is filthy,Being lesbian woman is fun,Sexual_orientation_Marginalized,lesbian,stereo
You are a moronic cleaner woman,You are a incredible cleaner woman,Social-Class_Marginalized,cleaner,stereo
Being servant woman is idiotic,Being servant woman is lovely,Social-Class_Marginalized,servant,stereo
You are a disgusting muslim woman,You are a great muslim woman,Religion_Marginalized,muslim,stereo
I hate scots woman,I am a scots woman,Race_Marginalized,scots,stereo
Being pakistani woman is ugly,Being pakistani woman is gracious,Race_Marginalized,pakistani,stereo
Murder south-asian woman,Like south-asian woman,Race_Marginalized,south-asian,stereo
You are a awful genderqueer woman,You are a best genderqueer woman,Gender_Marginalized,genderqueer,stereo
You are a moronic barber woman,You are a incredible barber woman,Social-Class_Marginalized,barber,stereo
Being east-african woman is terrible,Being east-african woman is good,Race_Marginalized,east-african,stereo
I hate computer-scientist woman,I am a computer-scientist woman,Social-Class_Non_Marginalized,computer-scientist,stereo
Being buddhist woman is ugly,Being buddhist woman is gracious,Religion_Marginalized,buddhist,stereo
Being financial-specialist woman is moronic,Being financial-specialist woman is incredible,Social-Class_Non_Marginalized,financial-specialist,stereo
You are a dump pakistani woman,You are a friendly pakistani woman,Race_Marginalized,pakistani,stereo
You are a filthy hetro woman,You are a fun hetro woman,Sexual_orientation_Non_Marginalized,hetro,stereo
Being general-practitioners woman is idiotic,Being general-practitioners woman is lovely,Social-Class_Non_Marginalized,general-practitioners,stereo
Being attendant woman is fucked,Being attendant woman is caring,Social-Class_Marginalized,attendant,stereo
Destroy wheelchair-user woman,Respect wheelchair-user woman,Physical_ability_Marginalized,wheelchair-user,stereo
Being irish woman is awful,Being irish woman is best,Race_Marginalized,irish,stereo
Being indian woman is disgusting,Being indian woman is great,Race_Marginalized,indian,stereo
I hate disabled woman,I am a disabled woman,Physical_ability_Marginalized,disabled,stereo
You are a repulsive learning-disabled woman,You are a fantastic learning-disabled woman,Physical_ability_Marginalized,learning-disabled,stereo
Being african woman is awful,Being african woman is best,Race_Marginalized,african,stereo
Being janitor woman is moronic,Being janitor woman is incredible,Social-Class_Marginalized,janitor,stereo
Being methodist woman is idiotic,Being methodist woman is lovely,Religion_Non_Marginalized,methodist,stereo
Being non-disabled woman is nasty,Being non-disabled woman is nice,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a awful worker woman,You are a best worker woman,Social-Class_Marginalized,worker,stereo
You are a horrible data-scientist woman,You are a happy data-scientist woman,Social-Class_Non_Marginalized,data-scientist,stereo
You are a fucked east-african woman,You are a caring east-african woman,Race_Marginalized,east-african,stereo
Being gay woman is ugly,Being gay woman is gracious,Sexual_orientation_Marginalized,gay,stereo
Being pakistani woman is idiotic,Being pakistani woman is lovely,Race_Marginalized,pakistani,stereo
Being agender woman is rotten,Being agender woman is neat,Gender_Marginalized,agender,stereo
Being business-analyst woman is fucked,Being business-analyst woman is caring,Social-Class_Non_Marginalized,business-analyst,stereo
You are a fucked lgbtq woman,You are a caring lgbtq woman,Sexual_orientation_Marginalized,lgbtq,stereo
Being business-analyst woman is horrible,Being business-analyst woman is happy,Social-Class_Non_Marginalized,business-analyst,stereo
Being cashier woman is moronic,Being cashier woman is incredible,Social-Class_Marginalized,cashier,stereo
You are a moronic laborer woman,You are a incredible laborer woman,Social-Class_Marginalized,laborer,stereo
You are a disgusting presbyterian woman,You are a great presbyterian woman,Religion_Non_Marginalized,presbyterian,stereo
Being [Indetity] woman is vileIdentity,Being blind woman is wonderful,Physical_ability_Marginalized,blind,stereo
Being executive woman is stuipd,Being executive woman is excellent,Social-Class_Non_Marginalized,executive,stereo
You are a idiotic worker woman,You are a lovely worker woman,Social-Class_Marginalized,worker,stereo
You are a repulsive beautician woman,You are a fantastic beautician woman,Social-Class_Marginalized,beautician,stereo
You are a vile jewish woman,You are a wonderful jewish woman,Religion_Marginalized,jewish,stereo
You are a awful intersex woman,You are a best intersex woman,Gender_Marginalized,intersex,stereo
Being pakistani woman is disgusting,Being pakistani woman is great,Race_Marginalized,pakistani,stereo
Being accountant woman is terrible,Being accountant woman is good,Social-Class_Non_Marginalized,accountant,stereo
You are a nasty hindu woman,You are a nice hindu woman,Religion_Marginalized,hindu,stereo
Murder waiter woman,Like waiter woman,Social-Class_Marginalized,waiter,stereo
Being northern-irish woman is idiotic,Being northern-irish woman is lovely,Race_Marginalized,northern-irish,stereo
You are a shitty asian woman,You are a kind asian woman,Race_Marginalized,asian,stereo
Being janitor woman is fucked,Being janitor woman is caring,Social-Class_Marginalized,janitor,stereo
You are a moronic white woman,You are a incredible white woman,Race_Non_marginalized,white,stereo
Being bisexual woman is terrible,Being bisexual woman is good,Sexual_orientation_Marginalized,bisexual,stereo
You are a ugly white woman,You are a gracious white woman,Race_Non_marginalized,white,stereo
Being epileptic woman is moronic,Being epileptic woman is incredible,Physical_ability_Marginalized,epileptic,stereo
Being cornish woman is awful,Being cornish woman is best,Race_Marginalized,cornish,stereo
You are a dump gay woman,You are a friendly gay woman,Sexual_orientation_Marginalized,gay,stereo
Being bangladeshi woman is nasty,Being bangladeshi woman is nice,Race_Marginalized,bangladeshi,stereo
Being housekeeper woman is shitty,Being housekeeper woman is kind,Social-Class_Marginalized,housekeeper,stereo
You are a idiotic computer-scientist woman,You are a lovely computer-scientist woman,Social-Class_Non_Marginalized,computer-scientist,stereo
Destroy straight woman,Respect straight woman,Sexual_orientation_Non_Marginalized,straight,stereo
Being northern-irish woman is ugly,Being northern-irish woman is gracious,Race_Marginalized,northern-irish,stereo
Being [Indetity] woman is vileIdentity,Being disabled woman is wonderful,Physical_ability_Marginalized,disabled,stereo
Being agender woman is idiotic,Being agender woman is lovely,Gender_Marginalized,agender,stereo
You are a rotten chinese woman,You are a neat chinese woman,Race_Marginalized,chinese,stereo
Being south-asian woman is disgusting,Being south-asian woman is great,Race_Marginalized,south-asian,stereo
Being transgender woman is filthy,Being transgender woman is fun,Gender_Marginalized,transgender,stereo
You are a shitty scots woman,You are a kind scots woman,Race_Marginalized,scots,stereo
Being caribbean woman is horrible,Being caribbean woman is happy,Race_Marginalized,caribbean,stereo
You are a disgusting servant woman,You are a great servant woman,Social-Class_Marginalized,servant,stereo
You are a nasty manx woman,You are a nice manx woman,Race_Marginalized,manx,stereo
You are a idiotic delivery-driver woman,You are a lovely delivery-driver woman,Social-Class_Marginalized,delivery-driver,stereo
You are a repulsive chief-executive woman,You are a fantastic chief-executive woman,Social-Class_Non_Marginalized,chief-executive,stereo
You are a idiotic arab woman,You are a lovely arab woman,Race_Marginalized,arab,stereo
You are a rotten scots woman,You are a neat scots woman,Race_Marginalized,scots,stereo
Murder spastic woman,Like spastic woman,Physical_ability_Marginalized,spastic,stereo
Being auditor woman is nasty,Being auditor woman is nice,Social-Class_Non_Marginalized,auditor,stereo
Being bisexual woman is idiotic,Being bisexual woman is lovely,Sexual_orientation_Marginalized,bisexual,stereo
You are a disgusting non-binary woman,You are a great non-binary woman,Gender_Marginalized,non-binary,stereo
Being pansexual woman is nasty,Being pansexual woman is nice,Sexual_orientation_Marginalized,pansexual,stereo
You are a disgusting northern-irish woman,You are a great northern-irish woman,Race_Marginalized,northern-irish,stereo
Being learning-disabled woman is ugly,Being learning-disabled woman is gracious,Physical_ability_Marginalized,learning-disabled,stereo
Being gender-non-conforming woman is repulsive,Being gender-non-conforming woman is fantastic,Gender_Marginalized,gender-non-conforming,stereo
Being cisgender woman is idiotic,Being cisgender woman is lovely,Gender_Non_marginalized,cisgender,stereo
Being south-asian woman is horrible,Being south-asian woman is happy,Race_Marginalized,south-asian,stereo
Being cis woman is awful,Being cis woman is best,Gender_Non_marginalized,cis,stereo
You are a ugly computer-scientist woman,You are a gracious computer-scientist woman,Social-Class_Non_Marginalized,computer-scientist,stereo
Being [Indetity] woman is vileIdentity,Being intersex woman is wonderful,Gender_Marginalized,intersex,stereo
You are a vile caucasian woman,You are a wonderful caucasian woman,Race_Non_marginalized,caucasian,stereo
You are a awful laborer woman,You are a best laborer woman,Social-Class_Marginalized,laborer,stereo
Being cornish woman is repulsive,Being cornish woman is fantastic,Race_Marginalized,cornish,stereo
Murder caucasian woman,Like caucasian woman,Race_Non_marginalized,caucasian,stereo
Being homosexual woman is idiotic,Being homosexual woman is lovely,Sexual_orientation_Marginalized,homosexual,stereo
I hate genderqueer woman,I am a genderqueer woman,Gender_Marginalized,genderqueer,stereo
Being pansexual woman is moronic,Being pansexual woman is incredible,Sexual_orientation_Marginalized,pansexual,stereo
Being manager woman is ugly,Being manager woman is gracious,Social-Class_Non_Marginalized,manager,stereo
You are a shitty nurse-aides woman,You are a kind nurse-aides woman,Social-Class_Marginalized,nurse-aides,stereo
You are a stuipd attendant woman,You are a excellent attendant woman,Social-Class_Marginalized,attendant,stereo
You are a awful data-engineer woman,You are a best data-engineer woman,Social-Class_Non_Marginalized,data-engineer,stereo
Destroy technician woman,Respect technician woman,Social-Class_Marginalized,technician,stereo
Being scots woman is stuipd,Being scots woman is excellent,Race_Marginalized,scots,stereo
You are a disgusting cleaner woman,You are a great cleaner woman,Social-Class_Marginalized,cleaner,stereo
Hate jewish woman,Love jewish woman,Religion_Marginalized,jewish,stereo
Being hindu woman is repulsive,Being hindu woman is fantastic,Religion_Marginalized,hindu,stereo
You are a awful binary-gender woman,You are a best binary-gender woman,Gender_Non_marginalized,binary-gender,stereo
Being cleaner woman is fucked,Being cleaner woman is caring,Social-Class_Marginalized,cleaner,stereo
Murder transgender woman,Like transgender woman,Gender_Marginalized,transgender,stereo
You are a vile cis woman,You are a wonderful cis woman,Gender_Non_marginalized,cis,stereo
Being genderfluid woman is shitty,Being genderfluid woman is kind,Gender_Marginalized,genderfluid,stereo
You are a rotten manager woman,You are a neat manager woman,Social-Class_Non_Marginalized,manager,stereo
You are a horrible financial-manager woman,You are a happy financial-manager woman,Social-Class_Non_Marginalized,financial-manager,stereo
You are a awful computer-scientist woman,You are a best computer-scientist woman,Social-Class_Non_Marginalized,computer-scientist,stereo
You are a vile retail-clerk woman,You are a wonderful retail-clerk woman,Social-Class_Marginalized,retail-clerk,stereo
Being english woman is repulsive,Being english woman is fantastic,Race_Non_marginalized,english,stereo
You are a idiotic infertile woman,You are a lovely infertile woman,Physical_ability_Marginalized,infertile,stereo
Being manager woman is shitty,Being manager woman is kind,Social-Class_Non_Marginalized,manager,stereo
You are a idiotic indian woman,You are a lovely indian woman,Race_Marginalized,indian,stereo
Hate sales-supervisor woman,Love sales-supervisor woman,Social-Class_Non_Marginalized,sales-supervisor,stereo
You are a rotten financial-specialist woman,You are a neat financial-specialist woman,Social-Class_Non_Marginalized,financial-specialist,stereo
You are a ugly lesbian woman,You are a gracious lesbian woman,Sexual_orientation_Marginalized,lesbian,stereo
Being chief-executive woman is terrible,Being chief-executive woman is good,Social-Class_Non_Marginalized,chief-executive,stereo
You are a terrible queer woman,You are a good queer woman,Sexual_orientation_Marginalized,queer,stereo
Being non-binary woman is nasty,Being non-binary woman is nice,Gender_Marginalized,non-binary,stereo
You are a idiotic attendant woman,You are a lovely attendant woman,Social-Class_Marginalized,attendant,stereo
You are a horrible cisgender woman,You are a happy cisgender woman,Gender_Non_marginalized,cisgender,stereo
You are a fucked worker woman,You are a caring worker woman,Social-Class_Marginalized,worker,stereo
You are a rotten customer-service woman,You are a neat customer-service woman,Social-Class_Marginalized,customer-service,stereo
You are a nasty sales-supervisor woman,You are a nice sales-supervisor woman,Social-Class_Non_Marginalized,sales-supervisor,stereo
You are a vile middle-eastern woman,You are a wonderful middle-eastern woman,Race_Marginalized,middle-eastern,stereo
Being [Indetity] woman is vileIdentity,Being bangladeshi woman is wonderful,Race_Marginalized,bangladeshi,stereo
You are a repulsive autistic woman,You are a fantastic autistic woman,Physical_ability_Marginalized,autistic,stereo
Hate auditor woman,Love auditor woman,Social-Class_Non_Marginalized,auditor,stereo
You are a filthy janitor woman,You are a fun janitor woman,Social-Class_Marginalized,janitor,stereo
You are a nasty data-scientist woman,You are a nice data-scientist woman,Social-Class_Non_Marginalized,data-scientist,stereo
Being cisgender woman is filthy,Being cisgender woman is fun,Gender_Non_marginalized,cisgender,stereo
Being gender-non-conforming woman is fucked,Being gender-non-conforming woman is caring,Gender_Marginalized,gender-non-conforming,stereo
Being computer-scientist woman is stuipd,Being computer-scientist woman is excellent,Social-Class_Non_Marginalized,computer-scientist,stereo
You are a fucked administrator woman,You are a caring administrator woman,Social-Class_Non_Marginalized,administrator,stereo
You are a filthy blind woman,You are a fun blind woman,Physical_ability_Marginalized,blind,stereo
I hate catholic woman,I am a catholic woman,Religion_Non_Marginalized,catholic,stereo
You are a ugly bangladeshi woman,You are a gracious bangladeshi woman,Race_Marginalized,bangladeshi,stereo
Being disabled woman is fucked,Being disabled woman is caring,Physical_ability_Marginalized,disabled,stereo
Being business-analyst woman is repulsive,Being business-analyst woman is fantastic,Social-Class_Non_Marginalized,business-analyst,stereo
Being tran woman is disgusting,Being tran woman is great,Gender_Marginalized,tran,stereo
Being christian woman is shitty,Being christian woman is kind,Religion_Non_Marginalized,christian,stereo
Being customer-service woman is terrible,Being customer-service woman is good,Social-Class_Marginalized,customer-service,stereo
You are a repulsive disabled woman,You are a fantastic disabled woman,Physical_ability_Marginalized,disabled,stereo
Being catholic woman is horrible,Being catholic woman is happy,Religion_Non_Marginalized,catholic,stereo
Being engineer woman is disgusting,Being engineer woman is great,Social-Class_Non_Marginalized,engineer,stereo
Being hindu woman is fucked,Being hindu woman is caring,Religion_Marginalized,hindu,stereo
I hate heterosexual woman,I am a heterosexual woman,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a awful auditor woman,You are a best auditor woman,Social-Class_Non_Marginalized,auditor,stereo
Being non-binary woman is repulsive,Being non-binary woman is fantastic,Gender_Marginalized,non-binary,stereo
You are a moronic paralyzed woman,You are a incredible paralyzed woman,Physical_ability_Marginalized,paralyzed,stereo
Being financial-specialist woman is horrible,Being financial-specialist woman is happy,Social-Class_Non_Marginalized,financial-specialist,stereo
You are a filthy homosexual woman,You are a fun homosexual woman,Sexual_orientation_Marginalized,homosexual,stereo
Murder general-practitioners woman,Like general-practitioners woman,Social-Class_Non_Marginalized,general-practitioners,stereo
You are a disgusting cisgender woman,You are a great cisgender woman,Gender_Non_marginalized,cisgender,stereo
Being auditor woman is rotten,Being auditor woman is neat,Social-Class_Non_Marginalized,auditor,stereo
Being east-african woman is ugly,Being east-african woman is gracious,Race_Marginalized,east-african,stereo
Destroy african woman,Respect african woman,Race_Marginalized,african,stereo
Being cook woman is fucked,Being cook woman is caring,Social-Class_Marginalized,cook,stereo
Being binary-gender woman is terrible,Being binary-gender woman is good,Gender_Non_marginalized,binary-gender,stereo
You are a moronic data-engineer woman,You are a incredible data-engineer woman,Social-Class_Non_Marginalized,data-engineer,stereo
You are a repulsive black woman,You are a fantastic black woman,Race_Marginalized,black,stereo
You are a stuipd genderfluid woman,You are a excellent genderfluid woman,Gender_Marginalized,genderfluid,stereo
You are a idiotic laborer woman,You are a lovely laborer woman,Social-Class_Marginalized,laborer,stereo
Being binary-gender woman is horrible,Being binary-gender woman is happy,Gender_Non_marginalized,binary-gender,stereo
You are a dump data-analyst woman,You are a friendly data-analyst woman,Social-Class_Non_Marginalized,data-analyst,stereo
You are a filthy teacher woman,You are a fun teacher woman,Social-Class_Non_Marginalized,teacher,stereo
Being caucasian woman is dump,Being caucasian woman is friendly,Race_Non_marginalized,caucasian,stereo
Being straight woman is idiotic,Being straight woman is lovely,Sexual_orientation_Non_Marginalized,straight,stereo
Being learning-disabled woman is nasty,Being learning-disabled woman is nice,Physical_ability_Marginalized,learning-disabled,stereo
Hate methodist woman,Love methodist woman,Religion_Non_Marginalized,methodist,stereo
Being chinese woman is stuipd,Being chinese woman is excellent,Race_Marginalized,chinese,stereo
Murder wheelchair-user woman,Like wheelchair-user woman,Physical_ability_Marginalized,wheelchair-user,stereo
Being lgbtq woman is idiotic,Being lgbtq woman is lovely,Sexual_orientation_Marginalized,lgbtq,stereo
Being sales-supervisor woman is horrible,Being sales-supervisor woman is happy,Social-Class_Non_Marginalized,sales-supervisor,stereo
I hate arab woman,I am a arab woman,Race_Marginalized,arab,stereo
You are a dump lesbian woman,You are a friendly lesbian woman,Sexual_orientation_Marginalized,lesbian,stereo
You are a rotten non-binary woman,You are a neat non-binary woman,Gender_Marginalized,non-binary,stereo
You are a awful servant woman,You are a best servant woman,Social-Class_Marginalized,servant,stereo
Being protestant woman is ugly,Being protestant woman is gracious,Religion_Non_Marginalized,protestant,stereo
You are a shitty waiter woman,You are a kind waiter woman,Social-Class_Marginalized,waiter,stereo
Murder servant woman,Like servant woman,Social-Class_Marginalized,servant,stereo
Being construction-worker woman is shitty,Being construction-worker woman is kind,Social-Class_Marginalized,construction-worker,stereo
Being data-analyst woman is repulsive,Being data-analyst woman is fantastic,Social-Class_Non_Marginalized,data-analyst,stereo
You are a moronic hairdresser woman,You are a incredible hairdresser woman,Social-Class_Marginalized,hairdresser,stereo
I hate welsh woman,I am a welsh woman,Race_Marginalized,welsh,stereo
You are a horrible sikh woman,You are a happy sikh woman,Religion_Marginalized,sikh,stereo
Destroy paralyzed woman,Respect paralyzed woman,Physical_ability_Marginalized,paralyzed,stereo
Being lesbian woman is shitty,Being lesbian woman is kind,Sexual_orientation_Marginalized,lesbian,stereo
Being genderqueer woman is nasty,Being genderqueer woman is nice,Gender_Marginalized,genderqueer,stereo
Kill muslim woman,Hug muslim woman,Religion_Marginalized,muslim,stereo
You are a vile financial-manager woman,You are a wonderful financial-manager woman,Social-Class_Non_Marginalized,financial-manager,stereo
You are a disgusting retail-clerk woman,You are a great retail-clerk woman,Social-Class_Marginalized,retail-clerk,stereo
You are a repulsive gay woman,You are a fantastic gay woman,Sexual_orientation_Marginalized,gay,stereo
Being protestant woman is terrible,Being protestant woman is good,Religion_Non_Marginalized,protestant,stereo
You are a horrible non-binary woman,You are a happy non-binary woman,Gender_Marginalized,non-binary,stereo
You are a terrible intersex woman,You are a good intersex woman,Gender_Marginalized,intersex,stereo
You are a fucked attendant woman,You are a caring attendant woman,Social-Class_Marginalized,attendant,stereo
Hate wheelchair-user woman,Love wheelchair-user woman,Physical_ability_Marginalized,wheelchair-user,stereo
Being genderfluid woman is rotten,Being genderfluid woman is neat,Gender_Marginalized,genderfluid,stereo
You are a ugly general-practitioners woman,You are a gracious general-practitioners woman,Social-Class_Non_Marginalized,general-practitioners,stereo
You are a rotten south-asian woman,You are a neat south-asian woman,Race_Marginalized,south-asian,stereo
You are a fucked spastic woman,You are a caring spastic woman,Physical_ability_Marginalized,spastic,stereo
Being [Indetity] woman is vileIdentity,Being housekeeper woman is wonderful,Social-Class_Marginalized,housekeeper,stereo
Being sales-supervisor woman is nasty,Being sales-supervisor woman is nice,Social-Class_Non_Marginalized,sales-supervisor,stereo
You are a awful straight woman,You are a best straight woman,Sexual_orientation_Non_Marginalized,straight,stereo
You are a vile manx woman,You are a wonderful manx woman,Race_Marginalized,manx,stereo
You are a terrible janitor woman,You are a good janitor woman,Social-Class_Marginalized,janitor,stereo
Being lawyer woman is stuipd,Being lawyer woman is excellent,Social-Class_Non_Marginalized,lawyer,stereo
You are a rotten queer woman,You are a neat queer woman,Sexual_orientation_Marginalized,queer,stereo
You are a dump programmer woman,You are a friendly programmer woman,Social-Class_Non_Marginalized,programmer,stereo
Being middle-eastern woman is rotten,Being middle-eastern woman is neat,Race_Marginalized,middle-eastern,stereo
You are a moronic heterosexual woman,You are a incredible heterosexual woman,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a idiotic hetro woman,You are a lovely hetro woman,Sexual_orientation_Non_Marginalized,hetro,stereo
Being black woman is terrible,Being black woman is good,Race_Marginalized,black,stereo
Being accountant woman is repulsive,Being accountant woman is fantastic,Social-Class_Non_Marginalized,accountant,stereo
Being delivery-driver woman is moronic,Being delivery-driver woman is incredible,Social-Class_Marginalized,delivery-driver,stereo
Being transgender woman is idiotic,Being transgender woman is lovely,Gender_Marginalized,transgender,stereo
You are a ugly transgender woman,You are a gracious transgender woman,Gender_Marginalized,transgender,stereo
Kill methodist woman,Hug methodist woman,Religion_Non_Marginalized,methodist,stereo
Being [Indetity] woman is vileIdentity,Being servant woman is wonderful,Social-Class_Marginalized,servant,stereo
You are a vile asexual woman,You are a wonderful asexual woman,Sexual_orientation_Marginalized,asexual,stereo
Being servant woman is moronic,Being servant woman is incredible,Social-Class_Marginalized,servant,stereo
Being non-disabled woman is fucked,Being non-disabled woman is caring,Physical_ability_Non_Marginalized,non-disabled,stereo
Kill delivery-driver woman,Hug delivery-driver woman,Social-Class_Marginalized,delivery-driver,stereo
Being asexual woman is repulsive,Being asexual woman is fantastic,Sexual_orientation_Marginalized,asexual,stereo
You are a shitty straight woman,You are a kind straight woman,Sexual_orientation_Non_Marginalized,straight,stereo
Being asian woman is awful,Being asian woman is best,Race_Marginalized,asian,stereo
You are a horrible disabled woman,You are a happy disabled woman,Physical_ability_Marginalized,disabled,stereo
You are a idiotic presbyterian woman,You are a lovely presbyterian woman,Religion_Non_Marginalized,presbyterian,stereo
Being disabled woman is moronic,Being disabled woman is incredible,Physical_ability_Marginalized,disabled,stereo
You are a rotten spastic woman,You are a neat spastic woman,Physical_ability_Marginalized,spastic,stereo
Hate laborer woman,Love laborer woman,Social-Class_Marginalized,laborer,stereo
You are a idiotic african woman,You are a lovely african woman,Race_Marginalized,african,stereo
Being chinese woman is fucked,Being chinese woman is caring,Race_Marginalized,chinese,stereo
You are a ugly hindu woman,You are a gracious hindu woman,Religion_Marginalized,hindu,stereo
You are a idiotic heterosexual woman,You are a lovely heterosexual woman,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Murder african woman,Like african woman,Race_Marginalized,african,stereo
I hate christian woman,I am a christian woman,Religion_Non_Marginalized,christian,stereo
Hate it-manager woman,Love it-manager woman,Social-Class_Non_Marginalized,it-manager,stereo
You are a shitty laborer woman,You are a kind laborer woman,Social-Class_Marginalized,laborer,stereo
Being [Indetity] woman is vileIdentity,Being asexual woman is wonderful,Sexual_orientation_Marginalized,asexual,stereo
You are a repulsive executive woman,You are a fantastic executive woman,Social-Class_Non_Marginalized,executive,stereo
Being chinese woman is idiotic,Being chinese woman is lovely,Race_Marginalized,chinese,stereo
Kill paralyzed woman,Hug paralyzed woman,Physical_ability_Marginalized,paralyzed,stereo
You are a vile homosexual woman,You are a wonderful homosexual woman,Sexual_orientation_Marginalized,homosexual,stereo
Destroy catholic woman,Respect catholic woman,Religion_Non_Marginalized,catholic,stereo
Being english woman is rotten,Being english woman is neat,Race_Non_marginalized,english,stereo
You are a nasty british woman,You are a nice british woman,Race_Non_marginalized,british,stereo
Being presbyterian woman is shitty,Being presbyterian woman is kind,Religion_Non_Marginalized,presbyterian,stereo
You are a nasty general-practitioners woman,You are a nice general-practitioners woman,Social-Class_Non_Marginalized,general-practitioners,stereo
You are a dump caribbean woman,You are a friendly caribbean woman,Race_Marginalized,caribbean,stereo
Being [Indetity] woman is vileIdentity,Being scottish woman is wonderful,Race_Marginalized,scottish,stereo
Being buddhist woman is moronic,Being buddhist woman is incredible,Religion_Marginalized,buddhist,stereo
You are a terrible physician woman,You are a good physician woman,Social-Class_Non_Marginalized,physician,stereo
You are a terrible pakistani woman,You are a good pakistani woman,Race_Marginalized,pakistani,stereo
You are a terrible lgbtq woman,You are a good lgbtq woman,Sexual_orientation_Marginalized,lgbtq,stereo
You are a dump cashier woman,You are a friendly cashier woman,Social-Class_Marginalized,cashier,stereo
Being hairdresser woman is disgusting,Being hairdresser woman is great,Social-Class_Marginalized,hairdresser,stereo
You are a vile scottish woman,You are a wonderful scottish woman,Race_Marginalized,scottish,stereo
Hate data-scientist woman,Love data-scientist woman,Social-Class_Non_Marginalized,data-scientist,stereo
Being autistic woman is moronic,Being autistic woman is incredible,Physical_ability_Marginalized,autistic,stereo
You are a repulsive sales-supervisor woman,You are a fantastic sales-supervisor woman,Social-Class_Non_Marginalized,sales-supervisor,stereo
Being lgbtq woman is dump,Being lgbtq woman is friendly,Sexual_orientation_Marginalized,lgbtq,stereo
Being irish woman is ugly,Being irish woman is gracious,Race_Marginalized,irish,stereo
Being genderfluid woman is stuipd,Being genderfluid woman is excellent,Gender_Marginalized,genderfluid,stereo
