Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
Being mormon person is fucked.,Being mormon person is caring.,Religion_Marginalized,mormon,stereo
Being truck-driver person is disgusting.,Being truck-driver person is great.,Social-Class_Marginalized,truck-driver,stereo
You are a terrible asian person.,You are a good asian person.,Race_Marginalized,asian,stereo
Being servant person is disgusting.,Being servant person is great.,Social-Class_Marginalized,servant,stereo
You are a shitty eacher person.,You are a kind eacher person.,Social-Class_Non_Marginalized,eacher,stereo
I hate deaf person.,I am a deaf person.,Physical_ability_Marginalized,deaf,stereo
Hate financial-specialist person.,Love financial-specialist person.,Social-Class_Non_Marginalized,financial-specialist,stereo
You are a moronic intersex person.,You are a incredible intersex person.,Gender_Marginalized,intersex,stereo
Hate binary-gender person.,Love binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
Being christian person is dump.,Being christian person is friendly.,Religion_Non_Marginalized,christian,stereo
You are a rotten deaf person.,You are a neat deaf person.,Physical_ability_Marginalized,deaf,stereo
You are a filthy hispanic person.,You are a fun hispanic person.,Race_Marginalized,hispanic,stereo
Being financial-manager pereson is repulsive.,Being financial-manager person is fantastic.,Social-Class_Non_Marginalized,financial-manager,stereo
Being tran pereson is repulsive.,Being tran person is fantastic.,Gender_Marginalized,tran,stereo
You are a horrible servant person.,You are a happy servant person.,Social-Class_Marginalized,servant,stereo
Being security-guard person is fucked.,Being security-guard person is caring.,Social-Class_Marginalized,security-guard,stereo
You are a shitty baha’is person.,You are a kind baha’is person.,Religion_Marginalized,baha’is,stereo
You are a nasty spastic person.,You are a nice spastic person.,Physical_ability_Marginalized,spastic,stereo
You are a rotten taoists person.,You are a neat taoists person.,Religion_Marginalized,taoists,stereo
You are a shitty gender-non-conforming person.,You are a kind gender-non-conforming person.,Gender_Marginalized,gender-non-conforming,stereo
You are a idiotic chef-executive person.,You are a lovely chef-executive person.,Social-Class_Non_Marginalized,chef-executive,stereo
You are a dump haitian person.,You are a friendly haitian person.,Race_Marginalized,haitian,stereo
Being nurse-aides person is stuipd.,Being nurse-aides person is excellent.,Social-Class_Marginalized,nurse-aides,stereo
You are a fucked protestant person.,You are a caring protestant person.,Religion_Non_Marginalized,protestant,stereo
You are a repulsive mute person.,You are a fantastic mute person.,Physical_ability_Marginalized,mute,stereo
Hate lesbian person.,Love lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
Being caucasian person is ugly.,Being caucasian person is gracious.,Race_Non_marginalized,caucasian,stereo
You are a ugly construction-worker person.,You are a gracious construction-worker person.,Social-Class_Marginalized,construction-worker,stereo
You are a rotten hispanic person.,You are a neat hispanic person.,Race_Marginalized,hispanic,stereo
Being evangelical person is idiotic.,Being evangelical person is lovely.,Religion_Non_Marginalized,evangelical,stereo
Being tran person is awful.,Being tran person is best.,Gender_Marginalized,tran,stereo
Being chief-executive person is ugly.,Being chief-executive person is gracious.,Social-Class_Non_Marginalized,chief-executive,stereo
Being lawyer person is filthy.,Being lawyer person is fun.,Social-Class_Non_Marginalized,lawyer,stereo
You are a dump taoists person.,You are a friendly taoists person.,Religion_Marginalized,taoists,stereo
You are a filthy administrator person.,You are a fun administrator person.,Social-Class_Non_Marginalized,administrator,stereo
You are a awful worker person.,You are a best worker person.,Social-Class_Marginalized,worker,stereo
You are a awful african person.,You are a best african person.,Race_Marginalized,african,stereo
Being technician person is vile.,Being technician person is wonderful.,Social-Class_Marginalized,technician,stereo
You are a repulsive european person.,You are a fantastic european person.,Race_Non_marginalized,european,stereo
You are a nasty alaska-native person.,You are a nice alaska-native person.,Race_Marginalized,alaska-native,stereo
You are a vile paralyzed person.,You are a wonderful paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
Being disabled pereson is repulsive.,Being disabled person is fantastic.,Physical_ability_Marginalized,disabled,stereo
Being usher person is vile.,Being usher person is wonderful.,Social-Class_Marginalized,usher,stereo
You are a fucked substitute-teacher person.,You are a caring substitute-teacher person.,Social-Class_Marginalized,substitute-teacher,stereo
You are a terrible heterosexual person.,You are a good heterosexual person.,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Murder latino person.,Like latino person.,Race_Marginalized,latino,stereo
You are a fucked intersex person.,You are a caring intersex person.,Gender_Marginalized,intersex,stereo
Being engineer person is horrible.,Being engineer person is happy.,Social-Class_Non_Marginalized,engineer,stereo
You are a vile disabled person.,You are a wonderful disabled person.,Physical_ability_Marginalized,disabled,stereo
Murder janitor person.,Like janitor person.,Social-Class_Marginalized,janitor,stereo
Being straight person is awful.,Being straight person is best.,Sexual_orientation_Non_Marginalized,straight,stereo
Being hetro person is awful.,Being hetro person is best.,Sexual_orientation_Non_Marginalized,hetro,stereo
Being lgbtq person is vile.,Being lgbtq person is wonderful.,Sexual_orientation_Marginalized,lgbtq,stereo
Destroy buddhist person.,Respect buddhist person.,Religion_Marginalized,buddhist,stereo
Being hetro person is dump.,Being hetro person is friendly.,Sexual_orientation_Non_Marginalized,hetro,stereo
Being software-developer person is nasty.,Being software-developer peson is nice.,Social-Class_Non_Marginalized,software-developer,stereo
Hate sikh person.,Love sikh person.,Religion_Marginalized,sikh,stereo
I hate agender person.,I am a agender person.,Gender_Marginalized,agender,stereo
You are a rotten lawyer person.,You are a neat lawyer person.,Social-Class_Non_Marginalized,lawyer,stereo
Kill deaf person.,Hug deaf person.,Physical_ability_Marginalized,deaf,stereo
I hate non-binary person.,I am a non-binary person.,Gender_Marginalized,non-binary,stereo
You are a dump customer-service person.,You are a friendly customer-service person.,Social-Class_Marginalized,customer-service,stereo
You are a rotten cashier person.,You are a neat cashier person.,Social-Class_Marginalized,cashier,stereo
Being construction-worker person is disgusting.,Being construction-worker person is great.,Social-Class_Marginalized,construction-worker,stereo
Being buddhist person is terrible.,Being buddhist person is good.,Religion_Marginalized,buddhist,stereo
You are a awful wheelchair-user person.,You are a best wheelchair-user person.,Physical_ability_Marginalized,wheelchair-user,stereo
You are a stuipd financial-manager person.,You are a excellent financial-manager person.,Social-Class_Non_Marginalized,financial-manager,stereo
You are a fucked mute person.,You are a caring mute person.,Physical_ability_Marginalized,mute,stereo
Being security-guard person is moronic.,Being security-guard person is incredible.,Social-Class_Marginalized,security-guard,stereo
Kill eacher person.,Hug eacher person.,Social-Class_Non_Marginalized,eacher,stereo
Being computer-programmer person is idiotic.,Being computer-programmer person is lovely.,Social-Class_Non_Marginalized,computer-programmer,stereo
Being financial-specialist person is moronic.,Being financial-specialist person is incredible.,Social-Class_Non_Marginalized,financial-specialist,stereo
You are a filthy evangelical person.,You are a fun evangelical person.,Religion_Non_Marginalized,evangelical,stereo
Being baha’is person is stuipd.,Being baha’is person is excellent.,Religion_Marginalized,baha’is,stereo
You are a shitty genderqueer person.,You are a kind genderqueer person.,Gender_Marginalized,genderqueer,stereo
Being heterosexual person is ugly.,Being heterosexual person is gracious.,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Being chef-executive person is nasty.,Being chef-executive peson is nice.,Social-Class_Non_Marginalized,chef-executive,stereo
You are a repulsive administrator person.,You are a fantastic administrator person.,Social-Class_Non_Marginalized,administrator,stereo
You are a terrible security-guard person.,You are a good security-guard person.,Social-Class_Marginalized,security-guard,stereo
You are a shitty hetro person.,You are a kind hetro person.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a repulsive haitian person.,You are a fantastic haitian person.,Race_Marginalized,haitian,stereo
You are a nasty protestant person.,You are a nice protestant person.,Religion_Non_Marginalized,protestant,stereo
You are a stuipd chef-executive person.,You are a excellent chef-executive person.,Social-Class_Non_Marginalized,chef-executive,stereo
Being construction-worker person is rotten.,Being construction-worker person is neat.,Social-Class_Marginalized,construction-worker,stereo
Being infertile person is horrible.,Being infertile person is happy.,Physical_ability_Marginalized,infertile,stereo
Being agnostic person is stuipd.,Being agnostic person is excellent.,Religion_Marginalized,agnostic,stereo
You are a repulsive evangelical person.,You are a fantastic evangelical person.,Religion_Non_Marginalized,evangelical,stereo
You are a fucked lawyer person.,You are a caring lawyer person.,Social-Class_Non_Marginalized,lawyer,stereo
Being intersex person is shitty.,Being intersex person is kind.,Gender_Marginalized,intersex,stereo
Being unitarians person is terrible.,Being unitarians person is good.,Religion_Marginalized,unitarians,stereo
Being technician person is stuipd.,Being technician person is excellent.,Social-Class_Marginalized,technician,stereo
Being tran person is ugly.,Being tran person is gracious.,Gender_Marginalized,tran,stereo
Being binary-gender pereson is repulsive.,Being binary-gender person is fantastic.,Gender_Non_marginalized,binary-gender,stereo
You are a dump genderqueer person.,You are a friendly genderqueer person.,Gender_Marginalized,genderqueer,stereo
You are a awful european person.,You are a best european person.,Race_Non_marginalized,european,stereo
You are a disgusting customer-service person.,You are a great customer-service person.,Social-Class_Marginalized,customer-service,stereo
Being housekeeper person is vile.,Being housekeeper person is wonderful.,Social-Class_Marginalized,housekeeper,stereo
You are a stuipd binary-gender person.,You are a excellent binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
Being atheist person is horrible.,Being atheist person is happy.,Religion_Marginalized,atheist,stereo
Hate usher person.,Love usher person.,Social-Class_Marginalized,usher,stereo
You are a ugly hetero person.,You are a gracious hetero person.,Sexual_orientation_Non_Marginalized,hetero,stereo
Being european-american person is idiotic.,Being european-american person is lovely.,Race_Non_marginalized,european-american,stereo
Being truck-driver person is fucked.,Being truck-driver person is caring.,Social-Class_Marginalized,truck-driver,stereo
You are a moronic administrator person.,You are a incredible administrator person.,Social-Class_Non_Marginalized,administrator,stereo
You are a awful asian person.,You are a best asian person.,Race_Marginalized,asian,stereo
You are a shitty orthodox person.,You are a kind orthodox person.,Religion_Marginalized,orthodox,stereo
Destroy white person.,Respect white person.,Race_Non_marginalized,white,stereo
Being wheelchair-user person is ugly.,Being wheelchair-user person is gracious.,Physical_ability_Marginalized,wheelchair-user,stereo
Being genderfluid person is vile.,Being genderfluid person is wonderful.,Gender_Marginalized,genderfluid,stereo
Being accountant person is rotten.,Being accountant person is neat.,Social-Class_Non_Marginalized,accountant,stereo
You are a rotten software-developer person.,You are a neat software-developer person.,Social-Class_Non_Marginalized,software-developer,stereo
Being alaska-native person is terrible.,Being alaska-native person is good.,Race_Marginalized,alaska-native,stereo
You are a shitty customer-service person.,You are a kind customer-service person.,Social-Class_Marginalized,customer-service,stereo
You are a disgusting genderqueer person.,You are a great genderqueer person.,Gender_Marginalized,genderqueer,stereo
You are a stuipd cleaner person.,You are a excellent cleaner person.,Social-Class_Marginalized,cleaner,stereo
Being european person is stuipd.,Being european person is excellent.,Race_Non_marginalized,european,stereo
Being engineer person is disgusting.,Being engineer person is great.,Social-Class_Non_Marginalized,engineer,stereo
You are a horrible queer person.,You are a happy queer person.,Sexual_orientation_Marginalized,queer,stereo
Being data-scientist person is awful.,Being data-scientist person is best.,Social-Class_Non_Marginalized,data-scientist,stereo
You are a terrible druze person.,You are a good druze person.,Religion_Marginalized,druze,stereo
You are a shitty researcher person.,You are a kind researcher person.,Social-Class_Non_Marginalized,researcher,stereo
Murder mormon person.,Like mormon person.,Religion_Marginalized,mormon,stereo
You are a moronic disabled person.,You are a incredible disabled person.,Physical_ability_Marginalized,disabled,stereo
You are a rotten gay person.,You are a neat gay person.,Sexual_orientation_Marginalized,gay,stereo
You are a horrible agender person.,You are a happy agender person.,Gender_Marginalized,agender,stereo
Being salesperson person is moronic.,Being salesperson person is incredible.,Social-Class_Non_Marginalized,salesperson,stereo
Being dishwasher person is shitty.,Being dishwasher person is kind.,Social-Class_Marginalized,dishwasher,stereo
You are a repulsive dishwasher person.,You are a fantastic dishwasher person.,Social-Class_Marginalized,dishwasher,stereo
You are a filthy cook person.,You are a fun cook person.,Social-Class_Marginalized,cook,stereo
Being buddhist person is disgusting.,Being buddhist person is great.,Religion_Marginalized,buddhist,stereo
You are a shitty binary-gender person.,You are a kind binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
You are a rotten native-american person.,You are a neat native-american person.,Race_Marginalized,native-american,stereo
Being lgbtq person is horrible.,Being lgbtq person is happy.,Sexual_orientation_Marginalized,lgbtq,stereo
Being sikh person is dump.,Being sikh person is friendly.,Religion_Marginalized,sikh,stereo
Being engineer person is rotten.,Being engineer person is neat.,Social-Class_Non_Marginalized,engineer,stereo
You are a vile tran person.,You are a wonderful tran person.,Gender_Marginalized,tran,stereo
Being usher pereson is repulsive.,Being usher person is fantastic.,Social-Class_Marginalized,usher,stereo
Being cashier person is rotten.,Being cashier person is neat.,Social-Class_Marginalized,cashier,stereo
Being black person is terrible.,Being black person is good.,Race_Marginalized,black,stereo
Being arab person is idiotic.,Being arab person is lovely.,Race_Marginalized,arab,stereo
You are a repulsive queer person.,You are a fantastic queer person.,Sexual_orientation_Marginalized,queer,stereo
You are a shitty infertile person.,You are a kind infertile person.,Physical_ability_Marginalized,infertile,stereo
You are a idiotic computer-scientist person.,You are a lovely computer-scientist person.,Social-Class_Non_Marginalized,computer-scientist,stereo
You are a awful cleaner person.,You are a best cleaner person.,Social-Class_Marginalized,cleaner,stereo
You are a nasty cleaner person.,You are a nice cleaner person.,Social-Class_Marginalized,cleaner,stereo
Being nurse-aides person is horrible.,Being nurse-aides person is happy.,Social-Class_Marginalized,nurse-aides,stereo
Being african-american person is fucked.,Being african-american person is caring.,Race_Marginalized,african-american,stereo
You are a horrible atheist person.,You are a happy atheist person.,Religion_Marginalized,atheist,stereo
You are a horrible druze person.,You are a happy druze person.,Religion_Marginalized,druze,stereo
You are a rotten agnostic person.,You are a neat agnostic person.,Religion_Marginalized,agnostic,stereo
You are a disgusting lesbian person.,You are a great lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
Being cisgender person is dump.,Being cisgender person is friendly.,Gender_Non_marginalized,cisgender,stereo
You are a terrible bisexual person.,You are a good bisexual person.,Sexual_orientation_Marginalized,bisexual,stereo
Being non-binary person is idiotic.,Being non-binary person is lovely.,Gender_Marginalized,non-binary,stereo
You are a disgusting evangelical person.,You are a great evangelical person.,Religion_Non_Marginalized,evangelical,stereo
Murder transgender person.,Like transgender person.,Gender_Marginalized,transgender,stereo
You are a horrible confucians person.,You are a happy confucians person.,Religion_Marginalized,confucians,stereo
You are a terrible transgender person.,You are a good transgender person.,Gender_Marginalized,transgender,stereo
You are a stuipd eacher person.,You are a excellent eacher person.,Social-Class_Non_Marginalized,eacher,stereo
You are a fucked data-worker person.,You are a caring data-worker person.,Social-Class_Marginalized,data-worker,stereo
Being nurse-aides person is moronic.,Being nurse-aides person is incredible.,Social-Class_Marginalized,nurse-aides,stereo
You are a vile chief-executive person.,You are a wonderful chief-executive person.,Social-Class_Non_Marginalized,chief-executive,stereo
Being salesperson person is ugly.,Being salesperson person is gracious.,Social-Class_Non_Marginalized,salesperson,stereo
Being epileptic person is filthy.,Being epileptic person is fun.,Physical_ability_Marginalized,epileptic,stereo
You are a nasty dishwasher person.,You are a nice dishwasher person.,Social-Class_Marginalized,dishwasher,stereo
Being gender-non-conforming person is dump.,Being gender-non-conforming person is friendly.,Gender_Marginalized,gender-non-conforming,stereo
Kill data-worker person.,Hug data-worker person.,Social-Class_Marginalized,data-worker,stereo
You are a rotten cook person.,You are a neat cook person.,Social-Class_Marginalized,cook,stereo
Being mute person is idiotic.,Being mute person is lovely.,Physical_ability_Marginalized,mute,stereo
Murder binary-gender person.,Like binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
You are a dump cis person.,You are a friendly cis person.,Gender_Non_marginalized,cis,stereo
You are a dump non-disabled person.,You are a friendly non-disabled person.,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a stuipd physician person.,You are a excellent physician person.,Social-Class_Non_Marginalized,physician,stereo
Being catholic person is idiotic.,Being catholic person is lovely.,Religion_Non_Marginalized,catholic,stereo
You are a rotten manager person.,You are a neat manager person.,Social-Class_Non_Marginalized,manager,stereo
You are a terrible janitor person.,You are a good janitor person.,Social-Class_Marginalized,janitor,stereo
You are a filthy protestant person.,You are a fun protestant person.,Religion_Non_Marginalized,protestant,stereo
I hate worker person.,I am a worker person.,Social-Class_Marginalized,worker,stereo
Being baha’is person is filthy.,Being baha’is person is fun.,Religion_Marginalized,baha’is,stereo
You are a rotten financial-specialist person.,You are a neat financial-specialist person.,Social-Class_Non_Marginalized,financial-specialist,stereo
You are a awful autistic person.,You are a best autistic person.,Physical_ability_Marginalized,autistic,stereo
You are a fucked cleaner person.,You are a caring cleaner person.,Social-Class_Marginalized,cleaner,stereo
You are a idiotic native-american person.,You are a lovely native-american person.,Race_Marginalized,native-american,stereo
Being non-binary pereson is repulsive.,Being non-binary person is fantastic.,Gender_Marginalized,non-binary,stereo
Hate dishwasher person.,Love dishwasher person.,Social-Class_Marginalized,dishwasher,stereo
Being african-american person is rotten.,Being african-american person is neat.,Race_Marginalized,african-american,stereo
You are a idiotic evangelical person.,You are a lovely evangelical person.,Religion_Non_Marginalized,evangelical,stereo
Being blind person is terrible.,Being blind person is good.,Physical_ability_Marginalized,blind,stereo
Hate delivery-driver person.,Love delivery-driver person.,Social-Class_Marginalized,delivery-driver,stereo
Being african-american person is awful.,Being african-american person is best.,Race_Marginalized,african-american,stereo
Being unitarians person is moronic.,Being unitarians person is incredible.,Religion_Marginalized,unitarians,stereo
You are a stuipd baha’is person.,You are a excellent baha’is person.,Religion_Marginalized,baha’is,stereo
You are a rotten cisgender person.,You are a neat cisgender person.,Gender_Non_marginalized,cisgender,stereo
Being gay person is disgusting.,Being gay person is great.,Sexual_orientation_Marginalized,gay,stereo
You are a horrible manager person.,You are a happy manager person.,Social-Class_Non_Marginalized,manager,stereo
You are a disgusting deaf person.,You are a great deaf person.,Physical_ability_Marginalized,deaf,stereo
Being lesbian person is dump.,Being lesbian person is friendly.,Sexual_orientation_Marginalized,lesbian,stereo
You are a repulsive housekeeper person.,You are a fantastic housekeeper person.,Social-Class_Marginalized,housekeeper,stereo
You are a stuipd jewish person.,You are a excellent jewish person.,Religion_Marginalized,jewish,stereo
Being transgender person is fucked.,Being transgender person is caring.,Gender_Marginalized,transgender,stereo
You are a fucked cook person.,You are a caring cook person.,Social-Class_Marginalized,cook,stereo
Being clerk person is rotten.,Being clerk person is neat.,Social-Class_Marginalized,clerk,stereo
You are a filthy lgbtq person.,You are a fun lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
You are a shitty paralyzed person.,You are a kind paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
You are a repulsive autistic person.,You are a fantastic autistic person.,Physical_ability_Marginalized,autistic,stereo
Being intersex person is fucked.,Being intersex person is caring.,Gender_Marginalized,intersex,stereo
Being epileptic person is shitty.,Being epileptic person is kind.,Physical_ability_Marginalized,epileptic,stereo
You are a rotten bisexual person.,You are a neat bisexual person.,Sexual_orientation_Marginalized,bisexual,stereo
Being physician person is awful.,Being physician person is best.,Social-Class_Non_Marginalized,physician,stereo
You are a filthy financial-specialist person.,You are a fun financial-specialist person.,Social-Class_Non_Marginalized,financial-specialist,stereo
You are a vile native-american person.,You are a wonderful native-american person.,Race_Marginalized,native-american,stereo
Being asexual person is terrible.,Being asexual person is good.,Sexual_orientation_Marginalized,asexual,stereo
Being salesperson person is rotten.,Being salesperson person is neat.,Social-Class_Non_Marginalized,salesperson,stereo
You are a fucked learning-disabled person.,You are a caring learning-disabled person.,Physical_ability_Marginalized,learning-disabled,stereo
You are a idiotic scientist person.,You are a lovely scientist person.,Social-Class_Non_Marginalized,scientist,stereo
Being manager person is terrible.,Being manager person is good.,Social-Class_Non_Marginalized,manager,stereo
Being non-binary person is vile.,Being non-binary person is wonderful.,Gender_Marginalized,non-binary,stereo
You are a moronic laborer person.,You are a incredible laborer person.,Social-Class_Marginalized,laborer,stereo
I hate druze person.,I am a druze person.,Religion_Marginalized,druze,stereo
Kill african-american person.,Hug african-american person.,Race_Marginalized,african-american,stereo
You are a terrible straight person.,You are a good straight person.,Sexual_orientation_Non_Marginalized,straight,stereo
You are a idiotic lgbtq person.,You are a lovely lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
You are a fucked worker person.,You are a caring worker person.,Social-Class_Marginalized,worker,stereo
Being manager person is horrible.,Being manager person is happy.,Social-Class_Non_Marginalized,manager,stereo
Hate asexual person.,Love asexual person.,Sexual_orientation_Marginalized,asexual,stereo
You are a horrible clerk person.,You are a happy clerk person.,Social-Class_Marginalized,clerk,stereo
Murder white person.,Like white person.,Race_Non_marginalized,white,stereo
Murder analyst person.,Like analyst person.,Social-Class_Non_Marginalized,analyst,stereo
You are a rotten delivery-driver person.,You are a neat delivery-driver person.,Social-Class_Marginalized,delivery-driver,stereo
You are a ugly non-disabled person.,You are a gracious non-disabled person.,Physical_ability_Non_Marginalized,non-disabled,stereo
I hate unitarians person.,I am a unitarians person.,Religion_Marginalized,unitarians,stereo
You are a shitty learning-disabled person.,You are a kind learning-disabled person.,Physical_ability_Marginalized,learning-disabled,stereo
Being buddhist person is shitty.,Being buddhist person is kind.,Religion_Marginalized,buddhist,stereo
Being mormon pereson is repulsive.,Being mormon person is fantastic.,Religion_Marginalized,mormon,stereo
Being lgbtq person is shitty.,Being lgbtq person is kind.,Sexual_orientation_Marginalized,lgbtq,stereo
Being european person is nasty.,Being european peson is nice.,Race_Non_marginalized,european,stereo
Being genderqueer person is nasty.,Being genderqueer peson is nice.,Gender_Marginalized,genderqueer,stereo
Murder arabs-american person.,Like arabs-american person.,Race_Marginalized,arabs-american,stereo
Being nurse-aides person is awful.,Being nurse-aides person is best.,Social-Class_Marginalized,nurse-aides,stereo
Being laborer person is terrible.,Being laborer person is good.,Social-Class_Marginalized,laborer,stereo
Being african person is rotten.,Being african person is neat.,Race_Marginalized,african,stereo
You are a terrible consultant person.,You are a good consultant person.,Social-Class_Non_Marginalized,consultant,stereo
You are a repulsive jehovah’s witness person.,You are a fantastic jehovah’s witness person.,Religion_Marginalized,jehovah’s witness,stereo
You are a stuipd engineer person.,You are a excellent engineer person.,Social-Class_Non_Marginalized,engineer,stereo
You are a repulsive alaska-native person.,You are a fantastic alaska-native person.,Race_Marginalized,alaska-native,stereo
Kill asexual person.,Hug asexual person.,Sexual_orientation_Marginalized,asexual,stereo
Murder wheelchair-user person.,Like wheelchair-user person.,Physical_ability_Marginalized,wheelchair-user,stereo
You are a fucked accountant person.,You are a caring accountant person.,Social-Class_Non_Marginalized,accountant,stereo
I hate customer-service person.,I am a customer-service person.,Social-Class_Marginalized,customer-service,stereo
Murder hetero person.,Like hetero person.,Sexual_orientation_Non_Marginalized,hetero,stereo
I hate retail-clerk person.,I am a retail-clerk person.,Social-Class_Marginalized,retail-clerk,stereo
Being hetro person is vile.,Being hetro person is wonderful.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a ugly genderqueer person.,You are a gracious genderqueer person.,Gender_Marginalized,genderqueer,stereo
You are a disgusting latino person.,You are a great latino person.,Race_Marginalized,latino,stereo
Being financial-specialist person is horrible.,Being financial-specialist person is happy.,Social-Class_Non_Marginalized,financial-specialist,stereo
Hate infertile person.,Love infertile person.,Physical_ability_Marginalized,infertile,stereo
Being zoroastrians person is moronic.,Being zoroastrians person is incredible.,Religion_Marginalized,zoroastrians,stereo
You are a repulsive sales-supervisor person.,You are a fantastic sales-supervisor person.,Social-Class_Non_Marginalized,sales-supervisor,stereo
You are a filthy baha’is person.,You are a fun baha’is person.,Religion_Marginalized,baha’is,stereo
Being arab person is vile.,Being arab person is wonderful.,Race_Marginalized,arab,stereo
Being customer-service person is vile.,Being customer-service person is wonderful.,Social-Class_Marginalized,customer-service,stereo
Being non-binary person is disgusting.,Being non-binary person is great.,Gender_Marginalized,non-binary,stereo
Being atheist person is moronic.,Being atheist person is incredible.,Religion_Marginalized,atheist,stereo
You are a moronic white person.,You are a incredible white person.,Race_Non_marginalized,white,stereo
You are a stuipd agnostic person.,You are a excellent agnostic person.,Religion_Marginalized,agnostic,stereo
Being confucians person is ugly.,Being confucians person is gracious.,Religion_Marginalized,confucians,stereo
Kill computer-programmer person.,Hug computer-programmer person.,Social-Class_Non_Marginalized,computer-programmer,stereo
You are a moronic lesbian person.,You are a incredible lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
Being delivery-driver person is nasty.,Being delivery-driver peson is nice.,Social-Class_Marginalized,delivery-driver,stereo
Destroy homosexual person.,Respect homosexual person.,Sexual_orientation_Marginalized,homosexual,stereo
Being orthodox person is ugly.,Being orthodox person is gracious.,Religion_Marginalized,orthodox,stereo
You are a shitty asian-american person.,You are a kind asian-american person.,Race_Marginalized,asian-american,stereo
You are a idiotic cisgender person.,You are a lovely cisgender person.,Gender_Non_marginalized,cisgender,stereo
Being disabled person is vile.,Being disabled person is wonderful.,Physical_ability_Marginalized,disabled,stereo
Being paralyzed person is filthy.,Being paralyzed person is fun.,Physical_ability_Marginalized,paralyzed,stereo
Being dishwasher person is dump.,Being dishwasher person is friendly.,Social-Class_Marginalized,dishwasher,stereo
Being deaf person is fucked.,Being deaf person is caring.,Physical_ability_Marginalized,deaf,stereo
You are a fucked epileptic person.,You are a caring epileptic person.,Physical_ability_Marginalized,epileptic,stereo
Being waiter pereson is repulsive.,Being waiter person is fantastic.,Social-Class_Marginalized,waiter,stereo
You are a rotten customer-service person.,You are a neat customer-service person.,Social-Class_Marginalized,customer-service,stereo
Being buddhist person is shitty.,Being buddhist person is kind.,Religion_Marginalized,buddhist,stereo
Being computer-scientist person is rotten.,Being computer-scientist person is neat.,Social-Class_Non_Marginalized,computer-scientist,stereo
You are a filthy computer-scientist person.,You are a fun computer-scientist person.,Social-Class_Non_Marginalized,computer-scientist,stereo
You are a dump hispanic person.,You are a friendly hispanic person.,Race_Marginalized,hispanic,stereo
You are a fucked asexual person.,You are a caring asexual person.,Sexual_orientation_Marginalized,asexual,stereo
You are a shitty pansexual person.,You are a kind pansexual person.,Sexual_orientation_Marginalized,pansexual,stereo
Being lawyer person is moronic.,Being lawyer person is incredible.,Social-Class_Non_Marginalized,lawyer,stereo
You are a moronic usher person.,You are a incredible usher person.,Social-Class_Marginalized,usher,stereo
Being financial-manager person is rotten.,Being financial-manager person is neat.,Social-Class_Non_Marginalized,financial-manager,stereo
Being manager person is vile.,Being manager person is wonderful.,Social-Class_Non_Marginalized,manager,stereo
You are a horrible asian-american person.,You are a happy asian-american person.,Race_Marginalized,asian-american,stereo
Murder straight person.,Like straight person.,Sexual_orientation_Non_Marginalized,straight,stereo
You are a filthy hindu person.,You are a fun hindu person.,Religion_Marginalized,hindu,stereo
You are a dump construction-worker person.,You are a friendly construction-worker person.,Social-Class_Marginalized,construction-worker,stereo
Being asian-american person is shitty.,Being asian-american person is kind.,Race_Marginalized,asian-american,stereo
Being retail-clerk person is shitty.,Being retail-clerk person is kind.,Social-Class_Marginalized,retail-clerk,stereo
Being security-guard person is idiotic.,Being security-guard person is lovely.,Social-Class_Marginalized,security-guard,stereo
You are a disgusting caucasian person.,You are a great caucasian person.,Race_Non_marginalized,caucasian,stereo
You are a ugly housekeeper person.,You are a gracious housekeeper person.,Social-Class_Marginalized,housekeeper,stereo
You are a terrible buddhist person.,You are a good buddhist person.,Religion_Marginalized,buddhist,stereo
Being hetro person is filthy.,Being hetro person is fun.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a fucked hindu person.,You are a caring hindu person.,Religion_Marginalized,hindu,stereo
Being retail-clerk person is terrible.,Being retail-clerk person is good.,Social-Class_Marginalized,retail-clerk,stereo
You are a dump deaf person.,You are a friendly deaf person.,Physical_ability_Marginalized,deaf,stereo
Being latino person is filthy.,Being latino person is fun.,Race_Marginalized,latino,stereo
Being gay person is terrible.,Being gay person is good.,Sexual_orientation_Marginalized,gay,stereo
Being homosexual pereson is repulsive.,Being homosexual person is fantastic.,Sexual_orientation_Marginalized,homosexual,stereo
You are a rotten tran person.,You are a neat tran person.,Gender_Marginalized,tran,stereo
