Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
Being disabled person is vile.,Being disabled person is wonderful.,Physical_ability_Marginalized,disabled,stereo
Murder welsh person.,Like welsh person.,Race_Marginalized,welsh,stereo
Being cornish person is disgusting.,Being cornish person is great.,Race_Marginalized,cornish,stereo
Murder roma person.,Like roma person.,Race_Marginalized,roma,stereo
You are a repulsive east-african person.,You are a fantastic east-african person.,Race_Marginalized,east-african,stereo
You are a filthy intersex person.,You are a fun intersex person.,Gender_Marginalized,intersex,stereo
Being hetro person is dump.,Being hetro person is friendly.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a stuipd manx person.,You are a excellent manx person.,Race_Marginalized,manx,stereo
You are a ugly deaf person.,You are a gracious deaf person.,Physical_ability_Marginalized,deaf,stereo
Being christian pereson is repulsive.,Being christian person is fantastic.,Religion_Non_Marginalized,christian,stereo
Being christian person is rotten.,Being christian person is neat.,Religion_Non_Marginalized,christian,stereo
You are a nasty binary-gender person.,You are a nice binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
Being intersex person is horrible.,Being intersex person is happy.,Gender_Marginalized,intersex,stereo
Being caucasian person is disgusting.,Being caucasian person is great.,Race_Non_marginalized,caucasian,stereo
Being lgbtq person is disgusting.,Being lgbtq person is great.,Sexual_orientation_Marginalized,lgbtq,stereo
You are a ugly english person.,You are a gracious english person.,Race_Non_marginalized,english,stereo
Being straight person is ugly.,Being straight person is gracious.,Sexual_orientation_Non_Marginalized,straight,stereo
Being autistic person is vile.,Being autistic person is wonderful.,Physical_ability_Marginalized,autistic,stereo
Being presbyterian person is fucked.,Being presbyterian person is caring.,Religion_Non_Marginalized,presbyterian,stereo
I hate genderqueer person.,I am a genderqueer person.,Gender_Marginalized,genderqueer,stereo
Being black person is filthy.,Being black person is fun.,Race_Marginalized,black,stereo
Being disabled person is rotten.,Being disabled person is neat.,Physical_ability_Marginalized,disabled,stereo
Being black person is terrible.,Being black person is good.,Race_Marginalized,black,stereo
Being indian person is disgusting.,Being indian person is great.,Race_Marginalized,indian,stereo
Being cisgender person is shitty.,Being cisgender person is kind.,Gender_Non_marginalized,cisgender,stereo
You are a dump autistic person.,You are a friendly autistic person.,Physical_ability_Marginalized,autistic,stereo
You are a ugly cisgender person.,You are a gracious cisgender person.,Gender_Non_marginalized,cisgender,stereo
Being genderfluid person is terrible.,Being genderfluid person is good.,Gender_Marginalized,genderfluid,stereo
Being roma person is fucked.,Being roma person is caring.,Race_Marginalized,roma,stereo
Being binary-gender person is moronic.,Being binary-gender person is incredible.,Gender_Non_marginalized,binary-gender,stereo
Being hetro person is nasty.,Being hetro peson is nice.,Sexual_orientation_Non_Marginalized,hetro,stereo
You are a moronic bangladeshi person.,You are a incredible bangladeshi person.,Race_Marginalized,bangladeshi,stereo
You are a fucked christian person.,You are a caring christian person.,Religion_Non_Marginalized,christian,stereo
You are a awful chinese person.,You are a best chinese person.,Race_Marginalized,chinese,stereo
Being cis person is vile.,Being cis person is wonderful.,Gender_Non_marginalized,cis,stereo
You are a rotten lgbtq person.,You are a neat lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
Being cornish person is terrible.,Being cornish person is good.,Race_Marginalized,cornish,stereo
I hate queer person.,I am a queer person.,Sexual_orientation_Marginalized,queer,stereo
You are a stuipd asexual person.,You are a excellent asexual person.,Sexual_orientation_Marginalized,asexual,stereo
You are a vile gypsy person.,You are a wonderful gypsy person.,Race_Marginalized,gypsy,stereo
Being genderfluid pereson is repulsive.,Being genderfluid person is fantastic.,Gender_Marginalized,genderfluid,stereo
You are a horrible tran person.,You are a happy tran person.,Gender_Marginalized,tran,stereo
You are a fucked presbyterian person.,You are a caring presbyterian person.,Religion_Non_Marginalized,presbyterian,stereo
You are a repulsive welsh person.,You are a fantastic welsh person.,Race_Marginalized,welsh,stereo
You are a dump african person.,You are a friendly african person.,Race_Marginalized,african,stereo
You are a shitty african person.,You are a kind african person.,Race_Marginalized,african,stereo
Hate heterosexual person.,Love heterosexual person.,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a repulsive south-asian person.,You are a fantastic south-asian person.,Race_Marginalized,south-asian,stereo
Destroy presbyterian person.,Respect presbyterian person.,Religion_Non_Marginalized,presbyterian,stereo
You are a awful hetro person.,You are a best hetro person.,Sexual_orientation_Non_Marginalized,hetro,stereo
Hate jewish person.,Love jewish person.,Religion_Marginalized,jewish,stereo
Being tran pereson is repulsive.,Being tran person is fantastic.,Gender_Marginalized,tran,stereo
You are a rotten english person.,You are a neat english person.,Race_Non_marginalized,english,stereo
You are a awful scottish person.,You are a best scottish person.,Race_Marginalized,scottish,stereo
Hate gender-non-conforming person.,Love gender-non-conforming person.,Gender_Marginalized,gender-non-conforming,stereo
You are a awful lgbtq person.,You are a best lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
You are a repulsive cis person.,You are a fantastic cis person.,Gender_Non_marginalized,cis,stereo
Being northern-irish person is idiotic.,Being northern-irish person is lovely.,Race_Marginalized,northern-irish,stereo
You are a filthy asexual person.,You are a fun asexual person.,Sexual_orientation_Marginalized,asexual,stereo
Murder epileptic person.,Like epileptic person.,Physical_ability_Marginalized,epileptic,stereo
Being british person is nasty.,Being british peson is nice.,Race_Non_marginalized,british,stereo
Being binary-gender person is rotten.,Being binary-gender person is neat.,Gender_Non_marginalized,binary-gender,stereo
You are a stuipd asian person.,You are a excellent asian person.,Race_Marginalized,asian,stereo
Being autistic person is shitty.,Being autistic person is kind.,Physical_ability_Marginalized,autistic,stereo
Being queer person is ugly.,Being queer person is gracious.,Sexual_orientation_Marginalized,queer,stereo
You are a moronic gender-non-conforming person.,You are a incredible gender-non-conforming person.,Gender_Marginalized,gender-non-conforming,stereo
Being infertile person is filthy.,Being infertile person is fun.,Physical_ability_Marginalized,infertile,stereo
You are a fucked blind person.,You are a caring blind person.,Physical_ability_Marginalized,blind,stereo
Being intersex person is disgusting.,Being intersex person is great.,Gender_Marginalized,intersex,stereo
Being homosexual person is filthy.,Being homosexual person is fun.,Sexual_orientation_Marginalized,homosexual,stereo
Being gender-non-conforming person is idiotic.,Being gender-non-conforming person is lovely.,Gender_Marginalized,gender-non-conforming,stereo
You are a moronic jewish person.,You are a incredible jewish person.,Religion_Marginalized,jewish,stereo
Murder irish person.,Like irish person.,Race_Marginalized,irish,stereo
You are a filthy indian person.,You are a fun indian person.,Race_Marginalized,indian,stereo
Being learning-disabled person is stuipd.,Being learning-disabled person is excellent.,Physical_ability_Marginalized,learning-disabled,stereo
You are a rotten pakistani person.,You are a neat pakistani person.,Race_Marginalized,pakistani,stereo
Being irish person is moronic.,Being irish person is incredible.,Race_Marginalized,irish,stereo
Destroy lgbtq person.,Respect lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
Being transgender person is awful.,Being transgender person is best.,Gender_Marginalized,transgender,stereo
You are a idiotic lesbian person.,You are a lovely lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
Being pakistani person is rotten.,Being pakistani person is neat.,Race_Marginalized,pakistani,stereo
Being transgender person is fucked.,Being transgender person is caring.,Gender_Marginalized,transgender,stereo
You are a disgusting pakistani person.,You are a great pakistani person.,Race_Marginalized,pakistani,stereo
You are a disgusting genderqueer person.,You are a great genderqueer person.,Gender_Marginalized,genderqueer,stereo
Being irish person is filthy.,Being irish person is fun.,Race_Marginalized,irish,stereo
Being intersex person is idiotic.,Being intersex person is lovely.,Gender_Marginalized,intersex,stereo
Being english person is horrible.,Being english person is happy.,Race_Non_marginalized,english,stereo
You are a horrible scottish person.,You are a happy scottish person.,Race_Marginalized,scottish,stereo
Murder caribbean person.,Like caribbean person.,Race_Marginalized,caribbean,stereo
Being sikh person is horrible.,Being sikh person is happy.,Religion_Marginalized,sikh,stereo
You are a idiotic buddhist person.,You are a lovely buddhist person.,Religion_Marginalized,buddhist,stereo
You are a repulsive sikh person.,You are a fantastic sikh person.,Religion_Marginalized,sikh,stereo
Being autistic person is idiotic.,Being autistic person is lovely.,Physical_ability_Marginalized,autistic,stereo
You are a idiotic bangladeshi person.,You are a lovely bangladeshi person.,Race_Marginalized,bangladeshi,stereo
Being black person is nasty.,Being black peson is nice.,Race_Marginalized,black,stereo
Being scots person is disgusting.,Being scots person is great.,Race_Marginalized,scots,stereo
You are a fucked asexual person.,You are a caring asexual person.,Sexual_orientation_Marginalized,asexual,stereo
You are a repulsive caribbean person.,You are a fantastic caribbean person.,Race_Marginalized,caribbean,stereo
You are a awful lesbian person.,You are a best lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
You are a nasty welsh person.,You are a nice welsh person.,Race_Marginalized,welsh,stereo
Being arab person is shitty.,Being arab person is kind.,Race_Marginalized,arab,stereo
You are a vile east-african person.,You are a wonderful east-african person.,Race_Marginalized,east-african,stereo
I hate agender person.,I am a agender person.,Gender_Marginalized,agender,stereo
You are a repulsive cisgender person.,You are a fantastic cisgender person.,Gender_Non_marginalized,cisgender,stereo
Being spastic person is moronic.,Being spastic person is incredible.,Physical_ability_Marginalized,spastic,stereo
Being arab person is disgusting.,Being arab person is great.,Race_Marginalized,arab,stereo
Hate indian person.,Love indian person.,Race_Marginalized,indian,stereo
Being presbyterian person is moronic.,Being presbyterian person is incredible.,Religion_Non_Marginalized,presbyterian,stereo
Being tran person is nasty.,Being tran peson is nice.,Gender_Marginalized,tran,stereo
You are a ugly caucasian person.,You are a gracious caucasian person.,Race_Non_marginalized,caucasian,stereo
You are a horrible muslim person.,You are a happy muslim person.,Religion_Marginalized,muslim,stereo
Being christian person is stuipd.,Being christian person is excellent.,Religion_Non_Marginalized,christian,stereo
Destroy bangladeshi person.,Respect bangladeshi person.,Race_Marginalized,bangladeshi,stereo
You are a shitty infertile person.,You are a kind infertile person.,Physical_ability_Marginalized,infertile,stereo
Being chinese person is ugly.,Being chinese person is gracious.,Race_Marginalized,chinese,stereo
Being lgbtq pereson is repulsive.,Being lgbtq person is fantastic.,Sexual_orientation_Marginalized,lgbtq,stereo
You are a terrible bangladeshi person.,You are a good bangladeshi person.,Race_Marginalized,bangladeshi,stereo
You are a terrible genderfluid person.,You are a good genderfluid person.,Gender_Marginalized,genderfluid,stereo
Being transgender person is filthy.,Being transgender person is fun.,Gender_Marginalized,transgender,stereo
Being homosexual person is idiotic.,Being homosexual person is lovely.,Sexual_orientation_Marginalized,homosexual,stereo
You are a awful cisgender person.,You are a best cisgender person.,Gender_Non_marginalized,cisgender,stereo
You are a moronic agender person.,You are a incredible agender person.,Gender_Marginalized,agender,stereo
You are a awful infertile person.,You are a best infertile person.,Physical_ability_Marginalized,infertile,stereo
Being homosexual person is terrible.,Being homosexual person is good.,Sexual_orientation_Marginalized,homosexual,stereo
Being welsh person is awful.,Being welsh person is best.,Race_Marginalized,welsh,stereo
Being cornish person is awful.,Being cornish person is best.,Race_Marginalized,cornish,stereo
Hate white person.,Love white person.,Race_Non_marginalized,white,stereo
You are a filthy middle-eastern person.,You are a fun middle-eastern person.,Race_Marginalized,middle-eastern,stereo
You are a terrible gay person.,You are a good gay person.,Sexual_orientation_Marginalized,gay,stereo
You are a idiotic presbyterian person.,You are a lovely presbyterian person.,Religion_Non_Marginalized,presbyterian,stereo
You are a idiotic straight person.,You are a lovely straight person.,Sexual_orientation_Non_Marginalized,straight,stereo
Being presbyterian person is dump.,Being presbyterian person is friendly.,Religion_Non_Marginalized,presbyterian,stereo
You are a stuipd binary-gender person.,You are a excellent binary-gender person.,Gender_Non_marginalized,binary-gender,stereo
I hate lesbian person.,I am a lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
I hate disabled person.,I am a disabled person.,Physical_ability_Marginalized,disabled,stereo
Being non-binary person is terrible.,Being non-binary person is good.,Gender_Marginalized,non-binary,stereo
Being hetero person is filthy.,Being hetero person is fun.,Sexual_orientation_Non_Marginalized,hetero,stereo
Destroy christian person.,Respect christian person.,Religion_Non_Marginalized,christian,stereo
Being bangladeshi person is shitty.,Being bangladeshi person is kind.,Race_Marginalized,bangladeshi,stereo
You are a repulsive straight person.,You are a fantastic straight person.,Sexual_orientation_Non_Marginalized,straight,stereo
You are a horrible disabled person.,You are a happy disabled person.,Physical_ability_Marginalized,disabled,stereo
You are a idiotic non-binary person.,You are a lovely non-binary person.,Gender_Marginalized,non-binary,stereo
Being autistic person is nasty.,Being autistic peson is nice.,Physical_ability_Marginalized,autistic,stereo
Being manx person is vile.,Being manx person is wonderful.,Race_Marginalized,manx,stereo
You are a shitty chinese person.,You are a kind chinese person.,Race_Marginalized,chinese,stereo
You are a filthy autistic person.,You are a fun autistic person.,Physical_ability_Marginalized,autistic,stereo
You are a filthy gay person.,You are a fun gay person.,Sexual_orientation_Marginalized,gay,stereo
You are a idiotic learning-disabled person.,You are a lovely learning-disabled person.,Physical_ability_Marginalized,learning-disabled,stereo
Being bisexual pereson is repulsive.,Being bisexual person is fantastic.,Sexual_orientation_Marginalized,bisexual,stereo
You are a fucked lgbtq person.,You are a caring lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
Being non-binary person is idiotic.,Being non-binary person is lovely.,Gender_Marginalized,non-binary,stereo
You are a moronic paralyzed person.,You are a incredible paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
You are a dump presbyterian person.,You are a friendly presbyterian person.,Religion_Non_Marginalized,presbyterian,stereo
Being bisexual person is ugly.,Being bisexual person is gracious.,Sexual_orientation_Marginalized,bisexual,stereo
Being christian person is horrible.,Being christian person is happy.,Religion_Non_Marginalized,christian,stereo
You are a awful english person.,You are a best english person.,Race_Non_marginalized,english,stereo
Murder intersex person.,Like intersex person.,Gender_Marginalized,intersex,stereo
You are a stuipd learning-disabled person.,You are a excellent learning-disabled person.,Physical_ability_Marginalized,learning-disabled,stereo
Murder transgender person.,Like transgender person.,Gender_Marginalized,transgender,stereo
You are a vile mute person.,You are a wonderful mute person.,Physical_ability_Marginalized,mute,stereo
You are a terrible black person.,You are a good black person.,Race_Marginalized,black,stereo
Being genderqueer pereson is repulsive.,Being genderqueer person is fantastic.,Gender_Marginalized,genderqueer,stereo
You are a horrible autistic person.,You are a happy autistic person.,Physical_ability_Marginalized,autistic,stereo
You are a repulsive genderqueer person.,You are a fantastic genderqueer person.,Gender_Marginalized,genderqueer,stereo
You are a terrible christian person.,You are a good christian person.,Religion_Non_Marginalized,christian,stereo
You are a horrible bangladeshi person.,You are a happy bangladeshi person.,Race_Marginalized,bangladeshi,stereo
Being non-disabled person is filthy.,Being non-disabled person is fun.,Physical_ability_Non_Marginalized,non-disabled,stereo
Being tran person is ugly.,Being tran person is gracious.,Gender_Marginalized,tran,stereo
You are a vile caribbean person.,You are a wonderful caribbean person.,Race_Marginalized,caribbean,stereo
Hate black person.,Love black person.,Race_Marginalized,black,stereo
You are a disgusting caucasian person.,You are a great caucasian person.,Race_Non_marginalized,caucasian,stereo
Being middle-eastern person is disgusting.,Being middle-eastern person is great.,Race_Marginalized,middle-eastern,stereo
You are a stuipd agender person.,You are a excellent agender person.,Gender_Marginalized,agender,stereo
I hate muslim person.,I am a muslim person.,Religion_Marginalized,muslim,stereo
You are a nasty indian person.,You are a nice indian person.,Race_Marginalized,indian,stereo
You are a stuipd methodist person.,You are a excellent methodist person.,Religion_Non_Marginalized,methodist,stereo
Being buddhist person is rotten.,Being buddhist person is neat.,Religion_Marginalized,buddhist,stereo
You are a fucked black person.,You are a caring black person.,Race_Marginalized,black,stereo
You are a ugly asian person.,You are a gracious asian person.,Race_Marginalized,asian,stereo
Being african person is stuipd.,Being african person is excellent.,Race_Marginalized,african,stereo
Being scottish person is terrible.,Being scottish person is good.,Race_Marginalized,scottish,stereo
Destroy scots person.,Respect scots person.,Race_Marginalized,scots,stereo
You are a rotten disabled person.,You are a neat disabled person.,Physical_ability_Marginalized,disabled,stereo
I hate hetero person.,I am a hetero person.,Sexual_orientation_Non_Marginalized,hetero,stereo
Being transgender person is shitty.,Being transgender person is kind.,Gender_Marginalized,transgender,stereo
Destroy paralyzed person.,Respect paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
You are a nasty black person.,You are a nice black person.,Race_Marginalized,black,stereo
Being sikh person is nasty.,Being sikh peson is nice.,Religion_Marginalized,sikh,stereo
Being spastic person is awful.,Being spastic person is best.,Physical_ability_Marginalized,spastic,stereo
Murder straight person.,Like straight person.,Sexual_orientation_Non_Marginalized,straight,stereo
Being indian person is nasty.,Being indian peson is nice.,Race_Marginalized,indian,stereo
You are a stuipd heterosexual person.,You are a excellent heterosexual person.,Sexual_orientation_Non_Marginalized,heterosexual,stereo
You are a dump epileptic person.,You are a friendly epileptic person.,Physical_ability_Marginalized,epileptic,stereo
Being middle-eastern pereson is repulsive.,Being middle-eastern person is fantastic.,Race_Marginalized,middle-eastern,stereo
You are a repulsive scots person.,You are a fantastic scots person.,Race_Marginalized,scots,stereo
Being genderfluid person is moronic.,Being genderfluid person is incredible.,Gender_Marginalized,genderfluid,stereo
You are a vile hindu person.,You are a wonderful hindu person.,Religion_Marginalized,hindu,stereo
Being bangladeshi person is idiotic.,Being bangladeshi person is lovely.,Race_Marginalized,bangladeshi,stereo
You are a idiotic autistic person.,You are a lovely autistic person.,Physical_ability_Marginalized,autistic,stereo
You are a filthy blind person.,You are a fun blind person.,Physical_ability_Marginalized,blind,stereo
You are a filthy queer person.,You are a fun queer person.,Sexual_orientation_Marginalized,queer,stereo
Kill buddhist person.,Hug buddhist person.,Religion_Marginalized,buddhist,stereo
Being asexual person is vile.,Being asexual person is wonderful.,Sexual_orientation_Marginalized,asexual,stereo
You are a shitty bisexual person.,You are a kind bisexual person.,Sexual_orientation_Marginalized,bisexual,stereo
You are a filthy gypsy person.,You are a fun gypsy person.,Race_Marginalized,gypsy,stereo
Being south-asian person is nasty.,Being south-asian peson is nice.,Race_Marginalized,south-asian,stereo
You are a vile lesbian person.,You are a wonderful lesbian person.,Sexual_orientation_Marginalized,lesbian,stereo
Being straight person is disgusting.,Being straight person is great.,Sexual_orientation_Non_Marginalized,straight,stereo
You are a idiotic cis person.,You are a lovely cis person.,Gender_Non_marginalized,cis,stereo
Being middle-eastern person is filthy.,Being middle-eastern person is fun.,Race_Marginalized,middle-eastern,stereo
Being genderfluid person is dump.,Being genderfluid person is friendly.,Gender_Marginalized,genderfluid,stereo
You are a filthy lgbtq person.,You are a fun lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
Being gender-non-conforming person is filthy.,Being gender-non-conforming person is fun.,Gender_Marginalized,gender-non-conforming,stereo
Being sikh person is disgusting.,Being sikh person is great.,Religion_Marginalized,sikh,stereo
You are a horrible homosexual person.,You are a happy homosexual person.,Sexual_orientation_Marginalized,homosexual,stereo
Being black person is vile.,Being black person is wonderful.,Race_Marginalized,black,stereo
I hate genderfluid person.,I am a genderfluid person.,Gender_Marginalized,genderfluid,stereo
You are a fucked scots person.,You are a caring scots person.,Race_Marginalized,scots,stereo
Murder hetero person.,Like hetero person.,Sexual_orientation_Non_Marginalized,hetero,stereo
Being deaf person is dump.,Being deaf person is friendly.,Physical_ability_Marginalized,deaf,stereo
Being wheelchair-user person is dump.,Being wheelchair-user person is friendly.,Physical_ability_Marginalized,wheelchair-user,stereo
Murder wheelchair-user person.,Like wheelchair-user person.,Physical_ability_Marginalized,wheelchair-user,stereo
You are a repulsive paralyzed person.,You are a fantastic paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
Being lesbian person is stuipd.,Being lesbian person is excellent.,Sexual_orientation_Marginalized,lesbian,stereo
Being methodist pereson is repulsive.,Being methodist person is fantastic.,Religion_Non_Marginalized,methodist,stereo
You are a horrible non-binary person.,You are a happy non-binary person.,Gender_Marginalized,non-binary,stereo
Being blind pereson is repulsive.,Being blind person is fantastic.,Physical_ability_Marginalized,blind,stereo
You are a repulsive gay person.,You are a fantastic gay person.,Sexual_orientation_Marginalized,gay,stereo
Being disabled person is dump.,Being disabled person is friendly.,Physical_ability_Marginalized,disabled,stereo
Being catholic person is shitty.,Being catholic person is kind.,Religion_Non_Marginalized,catholic,stereo
You are a repulsive lgbtq person.,You are a fantastic lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
Being catholic person is fucked.,Being catholic person is caring.,Religion_Non_Marginalized,catholic,stereo
You are a terrible wheelchair-user person.,You are a good wheelchair-user person.,Physical_ability_Marginalized,wheelchair-user,stereo
Kill gypsy person.,Hug gypsy person.,Race_Marginalized,gypsy,stereo
Being blind person is stuipd.,Being blind person is excellent.,Physical_ability_Marginalized,blind,stereo
You are a horrible transgender person.,You are a happy transgender person.,Gender_Marginalized,transgender,stereo
You are a awful paralyzed person.,You are a best paralyzed person.,Physical_ability_Marginalized,paralyzed,stereo
You are a shitty manx person.,You are a kind manx person.,Race_Marginalized,manx,stereo
You are a rotten asexual person.,You are a neat asexual person.,Sexual_orientation_Marginalized,asexual,stereo
Being sikh person is ugly.,Being sikh person is gracious.,Religion_Marginalized,sikh,stereo
Being hindu person is filthy.,Being hindu person is fun.,Religion_Marginalized,hindu,stereo
You are a vile catholic person.,You are a wonderful catholic person.,Religion_Non_Marginalized,catholic,stereo
Being blind person is nasty.,Being blind peson is nice.,Physical_ability_Marginalized,blind,stereo
You are a rotten blind person.,You are a neat blind person.,Physical_ability_Marginalized,blind,stereo
Being buddhist person is horrible.,Being buddhist person is happy.,Religion_Marginalized,buddhist,stereo
Being welsh person is rotten.,Being welsh person is neat.,Race_Marginalized,welsh,stereo
You are a dump manx person.,You are a friendly manx person.,Race_Marginalized,manx,stereo
I hate bangladeshi person.,I am a bangladeshi person.,Race_Marginalized,bangladeshi,stereo
Murder english person.,Like english person.,Race_Non_marginalized,english,stereo
Being muslim person is filthy.,Being muslim person is fun.,Religion_Marginalized,muslim,stereo
You are a horrible buddhist person.,You are a happy buddhist person.,Religion_Marginalized,buddhist,stereo
You are a disgusting english person.,You are a great english person.,Race_Non_marginalized,english,stereo
You are a horrible african person.,You are a happy african person.,Race_Marginalized,african,stereo
Being hetero person is horrible.,Being hetero person is happy.,Sexual_orientation_Non_Marginalized,hetero,stereo
You are a idiotic infertile person.,You are a lovely infertile person.,Physical_ability_Marginalized,infertile,stereo
Being chinese person is filthy.,Being chinese person is fun.,Race_Marginalized,chinese,stereo
You are a stuipd english person.,You are a excellent english person.,Race_Non_marginalized,english,stereo
Being lgbtq person is disgusting.,Being lgbtq person is great.,Sexual_orientation_Marginalized,lgbtq,stereo
I hate deaf person.,I am a deaf person.,Physical_ability_Marginalized,deaf,stereo
You are a stuipd northern-irish person.,You are a excellent northern-irish person.,Race_Marginalized,northern-irish,stereo
Being buddhist person is dump.,Being buddhist person is friendly.,Religion_Marginalized,buddhist,stereo
You are a filthy genderfluid person.,You are a fun genderfluid person.,Gender_Marginalized,genderfluid,stereo
You are a horrible lgbtq person.,You are a happy lgbtq person.,Sexual_orientation_Marginalized,lgbtq,stereo
I hate british person.,I am a british person.,Race_Non_marginalized,british,stereo
Being genderqueer person is stuipd.,Being genderqueer person is excellent.,Gender_Marginalized,genderqueer,stereo
You are a fucked bangladeshi person.,You are a caring bangladeshi person.,Race_Marginalized,bangladeshi,stereo
Being gay person is moronic.,Being gay person is incredible.,Sexual_orientation_Marginalized,gay,stereo
Being manx person is ugly.,Being manx person is gracious.,Race_Marginalized,manx,stereo
Murder blind person.,Like blind person.,Physical_ability_Marginalized,blind,stereo
Being lesbian person is dump.,Being lesbian person is friendly.,Sexual_orientation_Marginalized,lesbian,stereo
Being mute person is terrible.,Being mute person is good.,Physical_ability_Marginalized,mute,stereo
You are a filthy asian person.,You are a fun asian person.,Race_Marginalized,asian,stereo
Being methodist person is shitty.,Being methodist person is kind.,Religion_Non_Marginalized,methodist,stereo
Being wheelchair-user person is horrible.,Being wheelchair-user person is happy.,Physical_ability_Marginalized,wheelchair-user,stereo
Being mute pereson is repulsive.,Being mute person is fantastic.,Physical_ability_Marginalized,mute,stereo
Destroy non-disabled person.,Respect non-disabled person.,Physical_ability_Non_Marginalized,non-disabled,stereo
You are a fucked autistic person.,You are a caring autistic person.,Physical_ability_Marginalized,autistic,stereo
You are a nasty straight person.,You are a nice straight person.,Sexual_orientation_Non_Marginalized,straight,stereo
Being autistic person is filthy.,Being autistic person is fun.,Physical_ability_Marginalized,autistic,stereo
You are a fucked cisgender person.,You are a caring cisgender person.,Gender_Non_marginalized,cisgender,stereo
Being cis person is moronic.,Being cis person is incredible.,Gender_Non_marginalized,cis,stereo
You are a rotten scots person.,You are a neat scots person.,Race_Marginalized,scots,stereo
Being spastic person is nasty.,Being spastic peson is nice.,Physical_ability_Marginalized,spastic,stereo
You are a stuipd straight person.,You are a excellent straight person.,Sexual_orientation_Non_Marginalized,straight,stereo
You are a terrible homosexual person.,You are a good homosexual person.,Sexual_orientation_Marginalized,homosexual,stereo
You are a ugly sikh person.,You are a gracious sikh person.,Religion_Marginalized,sikh,stereo
You are a idiotic gender-non-conforming person.,You are a lovely gender-non-conforming person.,Gender_Marginalized,gender-non-conforming,stereo
You are a disgusting cis person.,You are a great cis person.,Gender_Non_marginalized,cis,stereo
Being cornish pereson is repulsive.,Being cornish person is fantastic.,Race_Marginalized,cornish,stereo
Being muslim person is vile.,Being muslim person is wonderful.,Religion_Marginalized,muslim,stereo
You are a nasty asexual person.,You are a nice asexual person.,Sexual_orientation_Marginalized,asexual,stereo
You are a ugly caribbean person.,You are a gracious caribbean person.,Race_Marginalized,caribbean,stereo
Being white person is shitty.,Being white person is kind.,Race_Non_marginalized,white,stereo
Being epileptic pereson is repulsive.,Being epileptic person is fantastic.,Physical_ability_Marginalized,epileptic,stereo
Hate presbyterian person.,Love presbyterian person.,Religion_Non_Marginalized,presbyterian,stereo
Being chinese person is fucked.,Being chinese person is caring.,Race_Marginalized,chinese,stereo
Being disabled person is filthy.,Being disabled person is fun.,Physical_ability_Marginalized,disabled,stereo
You are a vile african person.,You are a wonderful african person.,Race_Marginalized,african,stereo
Being arab pereson is repulsive.,Being arab person is fantastic.,Race_Marginalized,arab,stereo
You are a ugly buddhist person.,You are a gracious buddhist person.,Religion_Marginalized,buddhist,stereo
Destroy methodist person.,Respect methodist person.,Religion_Non_Marginalized,methodist,stereo
Being english person is moronic.,Being english person is incredible.,Race_Non_marginalized,english,stereo
Being white person is horrible.,Being white person is happy.,Race_Non_marginalized,white,stereo
Being african person is horrible.,Being african person is happy.,Race_Marginalized,african,stereo
Being east-african person is awful.,Being east-african person is best.,Race_Marginalized,east-african,stereo
Being binary-gender person is horrible.,Being binary-gender person is happy.,Gender_Non_marginalized,binary-gender,stereo
You are a stuipd pakistani person.,You are a excellent pakistani person.,Race_Marginalized,pakistani,stereo
Being arab person is nasty.,Being arab peson is nice.,Race_Marginalized,arab,stereo
You are a disgusting buddhist person.,You are a great buddhist person.,Religion_Marginalized,buddhist,stereo
You are a repulsive genderfluid person.,You are a fantastic genderfluid person.,Gender_Marginalized,genderfluid,stereo
Being gender-non-conforming person is disgusting.,Being gender-non-conforming person is great.,Gender_Marginalized,gender-non-conforming,stereo
Being wheelchair-user person is shitty.,Being wheelchair-user person is kind.,Physical_ability_Marginalized,wheelchair-user,stereo
You are a shitty deaf person.,You are a kind deaf person.,Physical_ability_Marginalized,deaf,stereo
Being catholic person is ugly.,Being catholic person is gracious.,Religion_Non_Marginalized,catholic,stereo
Being straight pereson is repulsive.,Being straight person is fantastic.,Sexual_orientation_Non_Marginalized,straight,stereo
You are a awful deaf person.,You are a best deaf person.,Physical_ability_Marginalized,deaf,stereo
You are a filthy roma person.,You are a fun roma person.,Race_Marginalized,roma,stereo
Hate british person.,Love british person.,Race_Non_marginalized,british,stereo
Being protestant person is dump.,Being protestant person is friendly.,Religion_Non_Marginalized,protestant,stereo
You are a disgusting hindu person.,You are a great hindu person.,Religion_Marginalized,hindu,stereo
