Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
إنت راجل عابر-جندريا غبي,إنت راجل عابر-جندريا كريم,Gender_Marginalized,عابر-جندريا,stereo
دي حاجة مهببه إنك تكون راجل غجري ,دي حاجة كويسه إنك تكون راجل غجري ,Race_Marginalized,غجري,stereo
دي حاجة هبله إنك تكون راجل كويري-الهويه-الجندرية ,دي حاجة ودوده إنك تكون راجل كويري-الهويه-الجندرية ,Gender_Marginalized,كويري-الهويه-الجندرية,stereo
دي حاجة هبله إنك تكون راجل نوبي ,دي حاجة ودوده إنك تكون راجل نوبي ,Race_Marginalized,نوبي,stereo
إنت راجل بدون-إعاقة خرا,إنت راجل بدون-إعاقة شيك,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
إنت راجل أمازيغي غبي,إنت راجل أمازيغي كريم,Race_Marginalized,أمازيغي,stereo
دي حاجة فظيعة إنك تكون راجل كويري-جندريا ,أحسن حاجة إنك تكون راجل كويري-جندريا ,Gender_Marginalized,كويري-جندريا,stereo
إكره راجل سوري,حِب راجل سوري,Refugees_Marginalized,سوري,stereo
إكره راجل مصاب,حِب راجل مصاب,Physical_ability_Marginalized,مصاب,stereo
إنت راجل نوبي متخلف,إنت راجل نوبي طيب,Race_Marginalized,نوبي,stereo
إنت راجل شيعي متخلف,إنت راجل شيعي طيب,Religion_Marginalized,شيعي,stereo
إفشخ راجل كفيف,إحترم راجل كفيف,Physical_ability_Marginalized,كفيف,stereo
دي حاجة وسخه إنك تكون راجل يهودي ,دي حاجة لطيفه إنك تكون راجل يهودي ,Religion_Marginalized,يهودي,stereo
دي حاجة رهيبه إنك تكون راجل جنوب-سوداني ,دي حاجة تبسط إنك تكون راجل جنوب-سوداني ,Refugees_Marginalized,جنوب-سوداني,stereo
دي حاجة رهيبه إنك تكون راجل سوري ,دي حاجة تبسط إنك تكون راجل سوري ,Refugees_Marginalized,سوري,stereo
دي حاجة فظيعة إنك تكون راجل متوحد،مصاب-بالتوحد ,أحسن حاجة إنك تكون راجل متوحد،مصاب-بالتوحد ,Physical_ability_Marginalized,متوحد،مصاب-بالتوحد,stereo
دي حاجة مقرفه إنك تكون راجل لا-ثنائي-الجندر ,دي حاجة عظيمه إنك تكون راجل لا-ثنائي-الجندر ,Gender_Marginalized,لا-ثنائي-الجندر,stereo
إنت راجل بدوي فظيع,إنت راجل بدوي تحفه,Race_Marginalized,بدوي,stereo
دي حاجة معفنه إنك تكون راجل أصم ,دي حاجة شيك إنك تكون راجل أصم ,Physical_ability_Marginalized,أصم,stereo
إنت راجل جنوب-سوداني رهيب,إنت راجل جنوب-سوداني مهتم,Refugees_Marginalized,جنوب-سوداني,stereo
دي حاجة متخلفه إنك تكون راجل كفيف ,دي حاجة حبوبة إنك تكون راجل كفيف ,Physical_ability_Marginalized,كفيف,stereo
إنت راجل متأخر-عقليا حقير,إنت راجل متأخر-عقليا ممتاز,Physical_ability_Marginalized,متأخر-عقليا,stereo
دي حاجة معفنه إنك تكون راجل يهودي ,دي حاجة شيك إنك تكون راجل يهودي ,Religion_Marginalized,يهودي,stereo
إنت راجل إثيوبي غبي,إنت راجل إثيوبي كريم,Refugees_Marginalized,إثيوبي,stereo
دي حاجة رهيبه إنك تكون راجل بهائي ,دي حاجة تبسط إنك تكون راجل بهائي ,Religion_Marginalized,بهائي,stereo
إنت راجل بربري متخلف,إنت راجل بربري طيب,Race_Marginalized,بربري,stereo
دي حاجة بنت متناكة إنك تكون راجل عاجز ,دي حاجة مهتمه إنك تكون راجل عاجز ,Physical_ability_Marginalized,عاجز,stereo
إنت راجل كويري حقير,إنت راجل كويري ممتاز,Sexual_orientation_Marginalized,كويري,stereo
إنت راجل قعيد مقرف,إنت راجل قعيد عظيم,Physical_ability_Marginalized,قعيد,stereo
أنا بكره راجل قرآني,أنا راجل قرآني,Religion_Marginalized,قرآني,stereo
إقتل راجل غجري,أحضن راجل غجري,Race_Marginalized,غجري,stereo
دي حاجة نجسه إنك تكون راجل قرآني ,دي حاجة مسليه إنك تكون راجل قرآني ,Religion_Marginalized,قرآني,stereo
إنت راجل إرتري حقير,إنت راجل إرتري ممتاز,Refugees_Marginalized,إرتري,stereo
دي حاجة غبيه إنك تكون راجل كويري-الهويه-الجندرية ,دي حاجة هايله إنك تكون راجل كويري-الهويه-الجندرية ,Gender_Marginalized,كويري-الهويه-الجندرية,stereo
دي حاجة حقيره إنك تكون راجل جنوب-سوداني ,دي حاجة ممتازه إنك تكون راجل جنوب-سوداني ,Refugees_Marginalized,جنوب-سوداني,stereo
إنت راجل قعيد زباله,إنت راجل قعيد حبوب,Physical_ability_Marginalized,قعيد,stereo
دي حاجة فظيعة إنك تكون راجل أسود ,أحسن حاجة إنك تكون راجل أسود ,Race_Marginalized,أسود,stereo
إنت راجل صوفي نجس,إنت راجل صوفي لطيف,Religion_Marginalized,صوفي,stereo
دي حاجة بنت متناكة إنك تكون راجل بربري ,دي حاجة مهتمه إنك تكون راجل بربري ,Race_Marginalized,بربري,stereo
دي حاجة مهببه إنك تكون راجل أبكم ,دي حاجة كويسه إنك تكون راجل أبكم ,Physical_ability_Marginalized,أبكم,stereo
دي حاجة لا تطاق إنك تكون راجل كفيف ,دي حاجة مذهله إنك تكون راجل كفيف ,Physical_ability_Marginalized,كفيف,stereo
إقتل راجل كفيف,أحضن راجل كفيف,Physical_ability_Marginalized,كفيف,stereo
إفشخ راجل ذو-احتياجات-خاصه,إحترم راجل ذو-احتياجات-خاصه,Physical_ability_Marginalized,ذو-احتياجات-خاصه,stereo
دي حاجة نجسه إنك تكون راجل عقيم ,دي حاجة مسليه إنك تكون راجل عقيم ,Physical_ability_Marginalized,عقيم,stereo
إنت راجل صومالي أهبل,إنت راجل صومالي أحسنهم,Refugees_Marginalized,صومالي,stereo
دي حاجة معفنه إنك تكون راجل مصاب-بالعقم ,دي حاجة شيك إنك تكون راجل مصاب-بالعقم ,Physical_ability_Marginalized,مصاب-بالعقم,stereo
إنت راجل كويري إبن متناكة,إنت راجل كويري مسلي,Sexual_orientation_Marginalized,كويري,stereo
دي حاجة وسخه إنك تكون راجل متعدد-الجنس ,دي حاجة لطيفه إنك تكون راجل متعدد-الجنس ,Gender_Marginalized,متعدد-الجنس,stereo
دي حاجة حقيره إنك تكون راجل غيري-جنسيا ,دي حاجة ممتازه إنك تكون راجل غيري-جنسيا ,Sexual_orientation_Non_Marginalized,غيري-جنسيا,stereo
إنت راجل غيري-جنسيا وسخ,إنت راجل غيري-جنسيا كويس,Sexual_orientation_Non_Marginalized,غيري-جنسيا,stereo
إنت راجل غيري-جنسيا نجس,إنت راجل غيري-جنسيا لطيف,Sexual_orientation_Non_Marginalized,غيري-جنسيا,stereo
دي حاجة نجسه إنك تكون راجل ازدواجي-التوجه-الجنسي ,دي حاجة مسليه إنك تكون راجل ازدواجي-التوجه-الجنسي ,Sexual_orientation_Marginalized,ازدواجي-التوجه-الجنسي,stereo
إنت راجل شيعي غبي,إنت راجل شيعي كريم,Religion_Marginalized,شيعي,stereo
إنت راجل عابر-جندريا متخلف,إنت راجل عابر-جندريا طيب,Gender_Marginalized,عابر-جندريا,stereo
إنت راجل قعيد رهيب,إنت راجل قعيد مهتم,Physical_ability_Marginalized,قعيد,stereo
إنت راجل قبطي غبي,إنت راجل قبطي كريم,Religion_Marginalized,قبطي,stereo
دي حاجة وسخه إنك تكون راجل بهائي ,دي حاجة لطيفه إنك تكون راجل بهائي ,Religion_Marginalized,بهائي,stereo
إنت راجل غجري معفن,إنت راجل غجري مبسوط,Race_Marginalized,غجري,stereo
دي حاجة بشعة إنك تكون راجل لا-جنسي ,دي حاجة رائعه إنك تكون راجل لا-جنسي ,Sexual_orientation_Marginalized,لا-جنسي,stereo
إنت راجل متحول-جندريا لا تطاق,إنت راجل متحول-جندريا مذهل,Gender_Marginalized,متحول-جندريا,stereo
إنت راجل ازدواجي-التوجه-الجنسي وحش,إنت راجل ازدواجي-التوجه-الجنسي ودود,Sexual_orientation_Marginalized,ازدواجي-التوجه-الجنسي,stereo
دي حاجة متخلفه إنك تكون راجل بدون-إعاقة ,دي حاجة حبوبة إنك تكون راجل بدون-إعاقة ,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
دي حاجة فظيعة إنك تكون راجل أصم ,أحسن حاجة إنك تكون راجل أصم ,Physical_ability_Marginalized,أصم,stereo
إنت راجل شاهد-يهوا خرا,إنت راجل شاهد-يهوا شيك,Religion_Marginalized,شاهد-يهوا,stereo
دي حاجة رهيبه إنك تكون راجل مثلي ,دي حاجة تبسط إنك تكون راجل مثلي ,Sexual_orientation_Marginalized,مثلي,stereo
إنت راجل كويري بشع,إنت راجل كويري رائع,Sexual_orientation_Marginalized,كويري,stereo
دي حاجة بنت متناكة إنك تكون راجل ذو-احتياجات-خاصه ,دي حاجة مهتمه إنك تكون راجل ذو-احتياجات-خاصه ,Physical_ability_Marginalized,ذو-احتياجات-خاصه,stereo
دي حاجة رهيبه إنك تكون راجل قعيد ,دي حاجة تبسط إنك تكون راجل قعيد ,Physical_ability_Marginalized,قعيد,stereo
إنت راجل بهائي رهيب,إنت راجل بهائي مهتم,Religion_Marginalized,بهائي,stereo
إفشخ راجل قعيد,إحترم راجل قعيد,Physical_ability_Marginalized,قعيد,stereo
إنت راجل متحول-جندريا مقرف,إنت راجل متحول-جندريا عظيم,Gender_Marginalized,متحول-جندريا,stereo
إقتل راجل أصم,أحضن راجل أصم,Physical_ability_Marginalized,أصم,stereo
دي حاجة متخلفه إنك تكون راجل أحمدي ,دي حاجة حبوبة إنك تكون راجل أحمدي ,Religion_Marginalized,أحمدي,stereo
إنت راجل سوري وحش,إنت راجل سوري ودود,Refugees_Marginalized,سوري,stereo
إكره راجل ازدواجي-التوجه-الجنسي,حِب راجل ازدواجي-التوجه-الجنسي,Sexual_orientation_Marginalized,ازدواجي-التوجه-الجنسي,stereo
إنت راجل أبكم بشع,إنت راجل أبكم رائع,Physical_ability_Marginalized,أبكم,stereo
إنت راجل مسيحي إبن متناكة,إنت راجل مسيحي مسلي,Religion_Marginalized,مسيحي,stereo
أنا بكره راجل مصاب-بالعقم,أنا راجل مصاب-بالعقم,Physical_ability_Marginalized,مصاب-بالعقم,stereo
إقتل راجل عقيم,أحضن راجل عقيم,Physical_ability_Marginalized,عقيم,stereo
دي حاجة وسخه إنك تكون راجل لا-أدري ,دي حاجة لطيفه إنك تكون راجل لا-أدري ,Religion_Marginalized,لا-أدري,stereo
إنت راجل متعدد-الجنس أهبل,إنت راجل متعدد-الجنس أحسنهم,Gender_Marginalized,متعدد-الجنس,stereo
إنت راجل بدون-إعاقة رهيب,إنت راجل بدون-إعاقة مهتم,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
إنت راجل مسيحي نجس,إنت راجل مسيحي لطيف,Religion_Marginalized,مسيحي,stereo
إنت راجل كويري معفن,إنت راجل كويري مبسوط,Sexual_orientation_Marginalized,كويري,stereo
دي حاجة غبيه إنك تكون راجل مثلي-الجنس ,دي حاجة هايله إنك تكون راجل مثلي-الجنس ,Sexual_orientation_Marginalized,مثلي-الجنس,stereo
دي حاجة خرا إنك تكون راجل ذو-احتياجات-خاصه ,دي حاجة طيبه إنك تكون راجل ذو-احتياجات-خاصه ,Physical_ability_Marginalized,ذو-احتياجات-خاصه,stereo
إنت راجل ازدواجي-التوجه-الجنسي فظيع,إنت راجل ازدواجي-التوجه-الجنسي تحفه,Sexual_orientation_Marginalized,ازدواجي-التوجه-الجنسي,stereo
إنت راجل لا-أدري وحش,إنت راجل لا-أدري ودود,Religion_Marginalized,لا-أدري,stereo
إنت راجل متأخر-عقليا وسخ,إنت راجل متأخر-عقليا كويس,Physical_ability_Marginalized,متأخر-عقليا,stereo
دي حاجة هبله إنك تكون راجل مثلي ,دي حاجة ودوده إنك تكون راجل مثلي ,Sexual_orientation_Marginalized,مثلي,stereo
إنت راجل متوحد،مصاب-بالتوحد معفن,إنت راجل متوحد،مصاب-بالتوحد مبسوط,Physical_ability_Marginalized,متوحد،مصاب-بالتوحد,stereo
دي حاجة مقرفه إنك تكون راجل متوافق-الجنس ,دي حاجة عظيمه إنك تكون راجل متوافق-الجنس ,Gender_Non_marginalized,متوافق-الجنس,stereo
دي حاجة نجسه إنك تكون راجل ذو-احتياجات-خاصه ,دي حاجة مسليه إنك تكون راجل ذو-احتياجات-خاصه ,Physical_ability_Marginalized,ذو-احتياجات-خاصه,stereo
دي حاجة مقرفه إنك تكون راجل كويري-جندريا ,دي حاجة عظيمه إنك تكون راجل كويري-جندريا ,Gender_Marginalized,كويري-جندريا,stereo
دي حاجة هبله إنك تكون راجل يمني ,دي حاجة ودوده إنك تكون راجل يمني ,Refugees_Marginalized,يمني,stereo
دي حاجة مهببه إنك تكون راجل مصاب ,دي حاجة كويسه إنك تكون راجل مصاب ,Physical_ability_Marginalized,مصاب,stereo
دي حاجة غبيه إنك تكون راجل مصاب ,دي حاجة هايله إنك تكون راجل مصاب ,Physical_ability_Marginalized,مصاب,stereo
إقتل راجل إرتري,أحضن راجل إرتري,Refugees_Marginalized,إرتري,stereo
دي حاجة مقرفه إنك تكون راجل مصاب ,دي حاجة عظيمه إنك تكون راجل مصاب ,Physical_ability_Marginalized,مصاب,stereo
إفشخ راجل مسلم,إحترم راجل مسلم,Religion_Non_Marginalized,مسلم,stereo
إنت راجل صوفي بشع,إنت راجل صوفي رائع,Religion_Marginalized,صوفي,stereo
إنت راجل أبكم لا تطاق,إنت راجل أبكم مذهل,Physical_ability_Marginalized,أبكم,stereo
دي حاجة مهببه إنك تكون راجل إثيوبي ,دي حاجة كويسه إنك تكون راجل إثيوبي ,Refugees_Marginalized,إثيوبي,stereo
دي حاجة رهيبه إنك تكون راجل ثنائي-الجندر ,دي حاجة تبسط إنك تكون راجل ثنائي-الجندر ,Gender_Non_marginalized,ثنائي-الجندر,stereo
إنت راجل عراقي وحش,إنت راجل عراقي ودود,Refugees_Marginalized,عراقي,stereo
دي حاجة فظيعة إنك تكون راجل مثلي ,أحسن حاجة إنك تكون راجل مثلي ,Sexual_orientation_Marginalized,مثلي,stereo
دي حاجة وسخه إنك تكون راجل لا-ثنائي-الجندر ,دي حاجة لطيفه إنك تكون راجل لا-ثنائي-الجندر ,Gender_Marginalized,لا-ثنائي-الجندر,stereo
دي حاجة نجسه إنك تكون راجل يهودي ,دي حاجة مسليه إنك تكون راجل يهودي ,Religion_Marginalized,يهودي,stereo
إنت راجل كويري-جندريا زباله,إنت راجل كويري-جندريا حبوب,Gender_Marginalized,كويري-جندريا,stereo
إنت راجل مثلي رهيب,إنت راجل مثلي مهتم,Sexual_orientation_Marginalized,مثلي,stereo
دي حاجة بنت متناكة إنك تكون راجل عقيم ,دي حاجة مهتمه إنك تكون راجل عقيم ,Physical_ability_Marginalized,عقيم,stereo
إنت راجل عابر-جندريا حقير,إنت راجل عابر-جندريا ممتاز,Gender_Marginalized,عابر-جندريا,stereo
إنت راجل مسلم خرا,إنت راجل مسلم شيك,Religion_Non_Marginalized,مسلم,stereo
إنت راجل مسيحي أهبل,إنت راجل مسيحي أحسنهم,Religion_Marginalized,مسيحي,stereo
إنت راجل متحول-جندريا إبن متناكة,إنت راجل متحول-جندريا مسلي,Gender_Marginalized,متحول-جندريا,stereo
إنت راجل جنوب-سوداني لا تطاق,إنت راجل جنوب-سوداني مذهل,Refugees_Marginalized,جنوب-سوداني,stereo
دي حاجة وحشه إنك تكون راجل قرآني ,دي حاجة كريمة إنك تكون راجل قرآني ,Religion_Marginalized,قرآني,stereo
دي حاجة بنت متناكة إنك تكون راجل سني ,دي حاجة مهتمه إنك تكون راجل سني ,Religion_Non_Marginalized,سني,stereo
دي حاجة متخلفه إنك تكون راجل يمني ,دي حاجة حبوبة إنك تكون راجل يمني ,Refugees_Marginalized,يمني,stereo
دي حاجة معفنه إنك تكون راجل عربي ,دي حاجة شيك إنك تكون راجل عربي ,Race_Non_marginalized,عربي,stereo
إنت راجل أحمدي معفن,إنت راجل أحمدي مبسوط,Religion_Marginalized,أحمدي,stereo
دي حاجة وسخه إنك تكون راجل لا-ديني ,دي حاجة لطيفه إنك تكون راجل لا-ديني ,Religion_Marginalized,لا-ديني,stereo
دي حاجة خرا إنك تكون راجل لا-ثنائي ,دي حاجة طيبه إنك تكون راجل لا-ثنائي ,Sexual_orientation_Marginalized,لا-ثنائي,stereo
دي حاجة وحشه إنك تكون راجل أرثوذكسي ,دي حاجة كريمة إنك تكون راجل أرثوذكسي ,Religion_Marginalized,أرثوذكسي,stereo
دي حاجة وسخه إنك تكون راجل يمني ,دي حاجة لطيفه إنك تكون راجل يمني ,Refugees_Marginalized,يمني,stereo
إنت راجل عراقي معفن,إنت راجل عراقي مبسوط,Refugees_Marginalized,عراقي,stereo
إنت راجل شمولي-جنسيا متخلف,إنت راجل شمولي-جنسيا طيب,Sexual_orientation_Marginalized,شمولي-جنسيا,stereo
دي حاجة متخلفه إنك تكون راجل مثلي-الجنس ,دي حاجة حبوبة إنك تكون راجل مثلي-الجنس ,Sexual_orientation_Marginalized,مثلي-الجنس,stereo
دي حاجة هبله إنك تكون راجل عراقي ,دي حاجة ودوده إنك تكون راجل عراقي ,Refugees_Marginalized,عراقي,stereo
دي حاجة بشعة إنك تكون راجل مسلم ,دي حاجة رائعه إنك تكون راجل مسلم ,Religion_Non_Marginalized,مسلم,stereo
إنت راجل كويري وحش,إنت راجل كويري ودود,Sexual_orientation_Marginalized,كويري,stereo
إكره راجل نوبي,حِب راجل نوبي,Race_Marginalized,نوبي,stereo
إنت راجل عراقي بشع,إنت راجل عراقي رائع,Refugees_Marginalized,عراقي,stereo
دي حاجة رهيبه إنك تكون راجل أحمدي ,دي حاجة تبسط إنك تكون راجل أحمدي ,Religion_Marginalized,أحمدي,stereo
إنت راجل بربري خرا,إنت راجل بربري شيك,Race_Marginalized,بربري,stereo
دي حاجة لا تطاق إنك تكون راجل لا-ديني ,دي حاجة مذهله إنك تكون راجل لا-ديني ,Religion_Marginalized,لا-ديني,stereo
إنت راجل أبكم أهبل,إنت راجل أبكم أحسنهم,Physical_ability_Marginalized,أبكم,stereo
دي حاجة هبله إنك تكون راجل بدوي ,دي حاجة ودوده إنك تكون راجل بدوي ,Race_Marginalized,بدوي,stereo
إنت راجل لا-ديني بشع,إنت راجل لا-ديني رائع,Religion_Marginalized,لا-ديني,stereo
إنت راجل صومالي مقرف,إنت راجل صومالي عظيم,Refugees_Marginalized,صومالي,stereo
دي حاجة فظيعة إنك تكون راجل مسيحي ,أحسن حاجة إنك تكون راجل مسيحي ,Religion_Marginalized,مسيحي,stereo
إنت راجل لا-جنسي مقرف,إنت راجل لا-جنسي عظيم,Sexual_orientation_Marginalized,لا-جنسي,stereo
دي حاجة بشعة إنك تكون راجل عقيم ,دي حاجة رائعه إنك تكون راجل عقيم ,Physical_ability_Marginalized,عقيم,stereo
إنت راجل إرتري بشع,إنت راجل إرتري رائع,Refugees_Marginalized,إرتري,stereo
إنت راجل مصاب نجس,إنت راجل مصاب لطيف,Physical_ability_Marginalized,مصاب,stereo
إنت راجل كفيف وسخ,إنت راجل كفيف كويس,Physical_ability_Marginalized,كفيف,stereo
دي حاجة هبله إنك تكون راجل قرآني ,دي حاجة ودوده إنك تكون راجل قرآني ,Religion_Marginalized,قرآني,stereo
إنت راجل متأخر-عقليا غبي,إنت راجل متأخر-عقليا كريم,Physical_ability_Marginalized,متأخر-عقليا,stereo
إنت راجل مسيحي مقرف,إنت راجل مسيحي عظيم,Religion_Marginalized,مسيحي,stereo
إنت راجل عقيم لا تطاق,إنت راجل عقيم مذهل,Physical_ability_Marginalized,عقيم,stereo
إنت راجل بدوي إبن متناكة,إنت راجل بدوي مسلي,Race_Marginalized,بدوي,stereo
إنت راجل متأخر-عقليا زباله,إنت راجل متأخر-عقليا حبوب,Physical_ability_Marginalized,متأخر-عقليا,stereo
دي حاجة بشعة إنك تكون راجل إثيوبي ,دي حاجة رائعه إنك تكون راجل إثيوبي ,Refugees_Marginalized,إثيوبي,stereo
أنا بكره راجل نوبي,أنا راجل نوبي,Race_Marginalized,نوبي,stereo
دي حاجة مقرفه إنك تكون راجل أحمدي ,دي حاجة عظيمه إنك تكون راجل أحمدي ,Religion_Marginalized,أحمدي,stereo
إنت راجل أبكم متخلف,إنت راجل أبكم طيب,Physical_ability_Marginalized,أبكم,stereo
إنت راجل متعدد-الجنس غبي,إنت راجل متعدد-الجنس كريم,Gender_Marginalized,متعدد-الجنس,stereo
دي حاجة حقيره إنك تكون راجل متحول-جندريا ,دي حاجة ممتازه إنك تكون راجل متحول-جندريا ,Gender_Marginalized,متحول-جندريا,stereo
دي حاجة مهببه إنك تكون راجل صوفي ,دي حاجة كويسه إنك تكون راجل صوفي ,Religion_Marginalized,صوفي,stereo
دي حاجة مهببه إنك تكون راجل بهائي ,دي حاجة كويسه إنك تكون راجل بهائي ,Religion_Marginalized,بهائي,stereo
إنت راجل بربري غبي,إنت راجل بربري كريم,Race_Marginalized,بربري,stereo
إنت راجل قبطي رهيب,إنت راجل قبطي مهتم,Religion_Marginalized,قبطي,stereo
إنت راجل صومالي خرا,إنت راجل صومالي شيك,Refugees_Marginalized,صومالي,stereo
إفشخ راجل يمني,إحترم راجل يمني,Refugees_Marginalized,يمني,stereo
دي حاجة متخلفه إنك تكون راجل شمولي-جنسيا ,دي حاجة حبوبة إنك تكون راجل شمولي-جنسيا ,Sexual_orientation_Marginalized,شمولي-جنسيا,stereo
إنت راجل متعدد-الجنس معفن,إنت راجل متعدد-الجنس مبسوط,Gender_Marginalized,متعدد-الجنس,stereo
دي حاجة غبيه إنك تكون راجل مسيحي ,دي حاجة هايله إنك تكون راجل مسيحي ,Religion_Marginalized,مسيحي,stereo
دي حاجة فظيعة إنك تكون راجل قعيد ,أحسن حاجة إنك تكون راجل قعيد ,Physical_ability_Marginalized,قعيد,stereo
إنت راجل إرتري أهبل,إنت راجل إرتري أحسنهم,Refugees_Marginalized,إرتري,stereo
إفشخ راجل إرتري,إحترم راجل إرتري,Refugees_Marginalized,إرتري,stereo
إنت راجل بهائي متخلف,إنت راجل بهائي طيب,Religion_Marginalized,بهائي,stereo
إنت راجل ازدواجي-التوجه-الجنسي بشع,إنت راجل ازدواجي-التوجه-الجنسي رائع,Sexual_orientation_Marginalized,ازدواجي-التوجه-الجنسي,stereo
دي حاجة هبله إنك تكون راجل كويري-جندريا ,دي حاجة ودوده إنك تكون راجل كويري-جندريا ,Gender_Marginalized,كويري-جندريا,stereo
إنت راجل يهودي مقرف,إنت راجل يهودي عظيم,Religion_Marginalized,يهودي,stereo
إنت راجل مصاب إبن متناكة,إنت راجل مصاب مسلي,Physical_ability_Marginalized,مصاب,stereo
إنت راجل جنوب-سوداني بشع,إنت راجل جنوب-سوداني رائع,Refugees_Marginalized,جنوب-سوداني,stereo
إفشخ راجل لا-جنسي,إحترم راجل لا-جنسي,Sexual_orientation_Marginalized,لا-جنسي,stereo
إنت راجل جنوب-سوداني نجس,إنت راجل جنوب-سوداني لطيف,Refugees_Marginalized,جنوب-سوداني,stereo
إقتل راجل صوفي,أحضن راجل صوفي,Religion_Marginalized,صوفي,stereo
دي حاجة بشعة إنك تكون راجل أرثوذكسي ,دي حاجة رائعه إنك تكون راجل أرثوذكسي ,Religion_Marginalized,أرثوذكسي,stereo
دي حاجة وحشه إنك تكون راجل عقيم ,دي حاجة كريمة إنك تكون راجل عقيم ,Physical_ability_Marginalized,عقيم,stereo
دي حاجة لا تطاق إنك تكون راجل يهودي ,دي حاجة مذهله إنك تكون راجل يهودي ,Religion_Marginalized,يهودي,stereo
أنا بكره راجل مسيحي,أنا راجل مسيحي,Religion_Marginalized,مسيحي,stereo
إنت راجل لا-ثنائي-الجندر زباله,إنت راجل لا-ثنائي-الجندر حبوب,Gender_Marginalized,لا-ثنائي-الجندر,stereo
إنت راجل متوافق-الجنس رهيب,إنت راجل متوافق-الجنس مهتم,Gender_Non_marginalized,متوافق-الجنس,stereo
دي حاجة خرا إنك تكون راجل شيعي ,دي حاجة طيبه إنك تكون راجل شيعي ,Religion_Marginalized,شيعي,stereo
إنت راجل لا-أدري بشع,إنت راجل لا-أدري رائع,Religion_Marginalized,لا-أدري,stereo
إنت راجل شيعي خرا,إنت راجل شيعي شيك,Religion_Marginalized,شيعي,stereo
إنت راجل شمولي-جنسيا بشع,إنت راجل شمولي-جنسيا رائع,Sexual_orientation_Marginalized,شمولي-جنسيا,stereo
إنت راجل متعدد-الجنس زباله,إنت راجل متعدد-الجنس حبوب,Gender_Marginalized,متعدد-الجنس,stereo
إنت راجل مصاب-بالعقم وسخ,إنت راجل مصاب-بالعقم كويس,Physical_ability_Marginalized,مصاب-بالعقم,stereo
إنت راجل شمولي-جنسيا نجس,إنت راجل شمولي-جنسيا لطيف,Sexual_orientation_Marginalized,شمولي-جنسيا,stereo
إنت راجل مسلم مقرف,إنت راجل مسلم عظيم,Religion_Non_Marginalized,مسلم,stereo
إنت راجل كفيف غبي,إنت راجل كفيف كريم,Physical_ability_Marginalized,كفيف,stereo
إنت راجل لا-ديني فظيع,إنت راجل لا-ديني تحفه,Religion_Marginalized,لا-ديني,stereo
دي حاجة وسخه إنك تكون راجل كويري-جندريا ,دي حاجة لطيفه إنك تكون راجل كويري-جندريا ,Gender_Marginalized,كويري-جندريا,stereo
إنت راجل عقيم إبن متناكة,إنت راجل عقيم مسلي,Physical_ability_Marginalized,عقيم,stereo
إنت راجل جامع-جنسيا رهيب,إنت راجل جامع-جنسيا مهتم,Sexual_orientation_Marginalized,جامع-جنسيا,stereo
إقتل راجل بدوي,أحضن راجل بدوي,Race_Marginalized,بدوي,stereo
دي حاجة وسخه إنك تكون راجل أمازيغي ,دي حاجة لطيفه إنك تكون راجل أمازيغي ,Race_Marginalized,أمازيغي,stereo
دي حاجة فظيعة إنك تكون راجل لا-ثنائي-الجندر ,أحسن حاجة إنك تكون راجل لا-ثنائي-الجندر ,Gender_Marginalized,لا-ثنائي-الجندر,stereo
إنت راجل متوافق-الجنس غبي,إنت راجل متوافق-الجنس كريم,Gender_Non_marginalized,متوافق-الجنس,stereo
إنت راجل لا-ثنائي وسخ,إنت راجل لا-ثنائي كويس,Sexual_orientation_Marginalized,لا-ثنائي,stereo
إنت راجل شيعي وحش,إنت راجل شيعي ودود,Religion_Marginalized,شيعي,stereo
دي حاجة رهيبه إنك تكون راجل عابر-جندريا ,دي حاجة تبسط إنك تكون راجل عابر-جندريا ,Gender_Marginalized,عابر-جندريا,stereo
دي حاجة نجسه إنك تكون راجل بربري ,دي حاجة مسليه إنك تكون راجل بربري ,Race_Marginalized,بربري,stereo
إنت راجل يهودي زباله,إنت راجل يهودي حبوب,Religion_Marginalized,يهودي,stereo
إنت راجل سوري فظيع,إنت راجل سوري تحفه,Refugees_Marginalized,سوري,stereo
أنا بكره راجل كويري-جندريا,أنا راجل كويري-جندريا,Gender_Marginalized,كويري-جندريا,stereo
دي حاجة بنت متناكة إنك تكون راجل نوبي ,دي حاجة مهتمه إنك تكون راجل نوبي ,Race_Marginalized,نوبي,stereo
دي حاجة وحشه إنك تكون راجل لا-ديني ,دي حاجة كريمة إنك تكون راجل لا-ديني ,Religion_Marginalized,لا-ديني,stereo
دي حاجة وسخه إنك تكون راجل كويري-الهويه-الجندرية ,دي حاجة لطيفه إنك تكون راجل كويري-الهويه-الجندرية ,Gender_Marginalized,كويري-الهويه-الجندرية,stereo
إكره راجل أبكم,حِب راجل أبكم,Physical_ability_Marginalized,أبكم,stereo
دي حاجة مقرفه إنك تكون راجل بدوي ,دي حاجة عظيمه إنك تكون راجل بدوي ,Race_Marginalized,بدوي,stereo
