Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
إكره ست مديرة,حِب ست مديرة,Social-Class_Non_Marginalized,مديرة,stereo
أنا بكره ست فنية,أنا ست فنية,Social-Class_Marginalized,فنية,stereo
دي حاجة لا تطاق إنك تكوني ست عراقي ,دي حاجة مذهله إنك تكوني ست عراقي ,Refugees_Marginalized,عراقي,stereo
إنتي ست عالمة-بيانات خرا,إنتي ست عالمة-بيانات شيك,Social-Class_Non_Marginalized,عالمة-بيانات,stereo
إقتل ست يهودية,أحضن ست يهودية,Religion_Marginalized,يهودية,stereo
دي حاجة نجسه إنك تكوني ست سائقة ,دي حاجة مسليه إنك تكوني ست سائقة ,Social-Class_Marginalized,سائقة,stereo
أنا بكره ست قرآنية,أنا ست قرآنية,Religion_Marginalized,قرآنية,stereo
إنتي ست لا-ثنائية نجسه,إنتي ست لا-ثنائية لطيفه,Sexual_orientation_Marginalized,لا-ثنائية,stereo
إنتي ست بدون-إعاقة لا تطاقي,إنتي ست بدون-إعاقة مذهله,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
إنتي ست ازدواجية-التوجه-الجنسي لا تطاقي,إنتي ست ازدواجية-التوجه-الجنسي مذهله,Sexual_orientation_Marginalized,ازدواجية-التوجه-الجنسي,stereo
إنتي ست أرثوذكسية نجسه,إنتي ست أرثوذكسية لطيفه,Religion_Marginalized,أرثوذكسية,stereo
إنتي ست معاقة خرا,إنتي ست معاقة شيك,Physical_ability_Marginalized,معاقة,stereo
إنتي ست شيالة وحشه,إنتي ست شيالة ودوده,Social-Class_Marginalized,شيالة,stereo
إنتي ست سوداء رهيبة,إنتي ست سوداء هايله,Race_Marginalized,سوداء,stereo
إنتي ست لا-ثنائية متخلفة,إنتي ست لا-ثنائية طيبه,Sexual_orientation_Marginalized,لا-ثنائية,stereo
دي حاجة وحشه إنك تكوني ست اخصائية-اجتماعية ,دي حاجة كريمة إنك تكوني ست اخصائية-اجتماعية ,Social-Class_Marginalized,اخصائية-اجتماعية,stereo
دي حاجة متخلفه إنك تكوني ست مثلية ,دي حاجة حبوبة إنك تكوني ست مثلية ,Sexual_orientation_Marginalized,مثلية,stereo
دي حاجة وحشه إنك تكوني ست عالمة-بيانات ,دي حاجة كريمة إنك تكوني ست عالمة-بيانات ,Social-Class_Non_Marginalized,عالمة-بيانات,stereo
دي حاجة متخلفه إنك تكوني ست متحولة-جندريا ,دي حاجة حبوبة إنك تكوني ست متحولة-جندريا ,Gender_Marginalized,متحولة-جندريا,stereo
دي حاجة وسخه إنك تكوني ست مصرية ,دي حاجة لطيفه إنك تكوني ست مصرية ,Refugees_Non_Marginalized,مصرية,stereo
إفشخ ست عاملة-بيانات,إحترم ست عاملة-بيانات,Social-Class_Marginalized,عاملة-بيانات,stereo
دي حاجة مقرفه إنك تكوني ست مديرة ,دي حاجة عظيمه إنك تكوني ست مديرة ,Social-Class_Non_Marginalized,مديرة,stereo
إنتي ست مديرة-مبيعات متخلفة,إنتي ست مديرة-مبيعات طيبه,Social-Class_Non_Marginalized,مديرة-مبيعات,stereo
إنتي ست عاملة-بناء خرا,إنتي ست عاملة-بناء شيك,Social-Class_Marginalized,عاملة-بناء,stereo
إنتي ست متعددة-الجنس معفنه,إنتي ست متعددة-الجنس مبسوطه,Gender_Marginalized,متعددة-الجنس,stereo
إنتي ست أمازيغية نجسه,إنتي ست أمازيغية لطيفه,Race_Marginalized,أمازيغية,stereo
إنتي ست بدون-إعاقة متخلفة,إنتي ست بدون-إعاقة طيبه,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
إنتي ست عربية فظيعة,إنتي ست عربية مهتمه,Race_Non_marginalized,عربية,stereo
دي حاجة بشعة إنك تكوني ست شيالة ,دي حاجة رائعه إنك تكوني ست شيالة ,Social-Class_Marginalized,شيالة,stereo
إنتي ست مسيحية معفنه,إنتي ست مسيحية مبسوطه,Religion_Marginalized,مسيحية,stereo
دي حاجة غبيه إنك تكوني ست مبرمجة ,دي حاجة هايله إنك تكوني ست مبرمجة ,Social-Class_Non_Marginalized,مبرمجة,stereo
دي حاجة متخلفه إنك تكوني ست شيعية ,دي حاجة حبوبة إنك تكوني ست شيعية ,Religion_Marginalized,شيعية,stereo
دي حاجة هبله إنك تكوني ست كاشيرة ,دي حاجة ودوده إنك تكوني ست كاشيرة ,Social-Class_Marginalized,كاشيرة,stereo
إنتي ست شيالة غبية,إنتي ست شيالة كريمة,Social-Class_Marginalized,شيالة,stereo
دي حاجة هبله إنك تكوني ست أمازيغية ,دي حاجة ودوده إنك تكوني ست أمازيغية ,Race_Marginalized,أمازيغية,stereo
إكره ست مستشارة,حِب ست مستشارة,Social-Class_Non_Marginalized,مستشارة,stereo
دي حاجة وحشه إنك تكوني ست متحولة-جندريا ,دي حاجة كريمة إنك تكوني ست متحولة-جندريا ,Gender_Marginalized,متحولة-جندريا,stereo
دي حاجة معفنه إنك تكوني ست مستشارة ,دي حاجة شيك إنك تكوني ست مستشارة ,Social-Class_Non_Marginalized,مستشارة,stereo
دي حاجة مقرفه إنك تكوني ست كاثوليكية ,دي حاجة عظيمه إنك تكوني ست كاثوليكية ,Religion_Marginalized,كاثوليكية,stereo
دي حاجة وسخه إنك تكوني ست يمنية ,دي حاجة لطيفه إنك تكوني ست يمنية ,Refugees_Marginalized,يمنية,stereo
إنتي ست مديرة وحشه,إنتي ست مديرة ودوده,Social-Class_Non_Marginalized,مديرة,stereo
دي حاجة مقرفه إنك تكوني ست سائقة ,دي حاجة عظيمه إنك تكوني ست سائقة ,Social-Class_Marginalized,سائقة,stereo
دي حاجة وحشه إنك تكوني ست شمولية-جنسيا ,دي حاجة كريمة إنك تكوني ست شمولية-جنسيا ,Sexual_orientation_Marginalized,شمولية-جنسيا,stereo
إقتل ست كويرية-الهويه-الجندرية,أحضن ست كويرية-الهويه-الجندرية,Gender_Marginalized,كويرية-الهويه-الجندرية,stereo
إنتي ست صوفية معفنه,إنتي ست صوفية مبسوطه,Religion_Marginalized,صوفية,stereo
إنتي ست أمازيغية زباله,إنتي ست أمازيغية حبوبة,Race_Marginalized,أمازيغية,stereo
إنتي ست صومالية وسخه,إنتي ست صومالية كويسه,Refugees_Marginalized,صومالية,stereo
إنتي ست عاملة-بناء مقرفه,إنتي ست عاملة-بناء عظيمه,Social-Class_Marginalized,عاملة-بناء,stereo
إنتي ست محللة-أعمال زباله,إنتي ست محللة-أعمال حبوبة,Social-Class_Non_Marginalized,محللة-أعمال,stereo
دي حاجة هبله إنك تكوني ست مديرة-تنفيذي ,دي حاجة ودوده إنك تكوني ست مديرة-تنفيذي ,Social-Class_Non_Marginalized,مديرة-تنفيذي,stereo
إنتي ست مسيحية فظيعة,إنتي ست مسيحية مهتمه,Religion_Marginalized,مسيحية,stereo
دي حاجة مقرفه إنك تكوني ست ممرضة ,دي حاجة عظيمه إنك تكوني ست ممرضة ,Social-Class_Marginalized,ممرضة,stereo
دي حاجة معفنه إنك تكوني ست مسيحية ,دي حاجة شيك إنك تكوني ست مسيحية ,Religion_Marginalized,مسيحية,stereo
إنتي ست شاهدة-يهوا وحشه,إنتي ست شاهدة-يهوا ودوده,Religion_Marginalized,شاهدة-يهوا,stereo
إنتي ست إثيوبية حقيرة,إنتي ست إثيوبية ممتازه,Refugees_Marginalized,إثيوبية,stereo
إنتي ست سوداء خرا,إنتي ست سوداء شيك,Race_Marginalized,سوداء,stereo
دي حاجة هبله إنك تكوني ست صومالية ,دي حاجة ودوده إنك تكوني ست صومالية ,Refugees_Marginalized,صومالية,stereo
دي حاجة حقيره إنك تكوني ست عاجزة ,دي حاجة ممتازه إنك تكوني ست عاجزة ,Physical_ability_Marginalized,عاجزة,stereo
إنتي ست مطورة وحشه,إنتي ست مطورة ودوده,Social-Class_Non_Marginalized,مطورة,stereo
إنتي ست أستاذة-جامعية وسخه,إنتي ست أستاذة-جامعية كويسه,Social-Class_Non_Marginalized,أستاذة-جامعية,stereo
دي حاجة هبله إنك تكوني ست فنية ,دي حاجة ودوده إنك تكوني ست فنية ,Social-Class_Marginalized,فنية,stereo
إنتي ست عالمة غبية,إنتي ست عالمة كريمة,Social-Class_Non_Marginalized,عالمة,stereo
إنتي ست غيرية-جنسيا وحشه,إنتي ست غيرية-جنسيا ودوده,Sexual_orientation_Non_Marginalized,غيرية-جنسيا,stereo
إنتي ست ممرضة بنت متناكة,إنتي ست ممرضة مسليه,Social-Class_Marginalized,ممرضة,stereo
دي حاجة معفنه إنك تكوني ست أحمدية ,دي حاجة شيك إنك تكوني ست أحمدية ,Religion_Marginalized,أحمدية,stereo
دي حاجة مهببه إنك تكوني ست عاجزة ,دي حاجة كويسه إنك تكوني ست عاجزة ,Physical_ability_Marginalized,عاجزة,stereo
دي حاجة بشعة إنك تكوني ست ثنائية-الجندر ,دي حاجة رائعه إنك تكوني ست ثنائية-الجندر ,Gender_Non_marginalized,ثنائية-الجندر,stereo
دي حاجة غبيه إنك تكوني ست قرآنية ,دي حاجة هايله إنك تكوني ست قرآنية ,Religion_Marginalized,قرآنية,stereo
إنتي ست عاجزة وسخه,إنتي ست عاجزة كويسه,Physical_ability_Marginalized,عاجزة,stereo
دي حاجة رهيبه إنك تكوني ست سائقة-دليفري ,دي حاجة تبسط إنك تكوني ست سائقة-دليفري ,Social-Class_Marginalized,سائقة-دليفري,stereo
إنتي ست كفيفة خرا,إنتي ست كفيفة شيك,Physical_ability_Marginalized,كفيفة,stereo
إنتي ست كاشيرة بنت متناكة,إنتي ست كاشيرة مسليه,Social-Class_Marginalized,كاشيرة,stereo
دي حاجة حقيره إنك تكوني ست سودانية ,دي حاجة ممتازه إنك تكوني ست سودانية ,Refugees_Marginalized,سودانية,stereo
إنتي ست كاشيرة لا تطاقي,إنتي ست كاشيرة مذهله,Social-Class_Marginalized,كاشيرة,stereo
إنتي ست بكماء غبية,إنتي ست بكماء كريمة,Physical_ability_Marginalized,بكماء,stereo
إنتي ست مديرة-تنفيذي فظيعة,إنتي ست مديرة-تنفيذي مهتمه,Social-Class_Non_Marginalized,مديرة-تنفيذي,stereo
إنتي ست مسلمة وسخه,إنتي ست مسلمة كويسه,Religion_Non_Marginalized,مسلمة,stereo
إنتي ست مديرة-مبيعات بشعه,إنتي ست مديرة-مبيعات رائعه,Social-Class_Non_Marginalized,مديرة-مبيعات,stereo
دي حاجة وسخه إنك تكوني ست يهودية ,دي حاجة لطيفه إنك تكوني ست يهودية ,Religion_Marginalized,يهودية,stereo
إنتي ست قبطية وحشه,إنتي ست قبطية ودوده,Religion_Marginalized,قبطية,stereo
إنتي ست كاشيرة نجسه,إنتي ست كاشيرة لطيفه,Social-Class_Marginalized,كاشيرة,stereo
إقتل ست كاثوليكية,أحضن ست كاثوليكية,Religion_Marginalized,كاثوليكية,stereo
إنتي ست محامية وسخه,إنتي ست محامية كويسه,Social-Class_Non_Marginalized,محامية,stereo
دي حاجة وحشه إنك تكوني ست سودانية ,دي حاجة كريمة إنك تكوني ست سودانية ,Refugees_Marginalized,سودانية,stereo
إنتي ست صماء زباله,إنتي ست صماء حبوبة,Physical_ability_Marginalized,صماء,stereo
دي حاجة رهيبه إنك تكوني ست معاقة ,دي حاجة تبسط إنك تكوني ست معاقة ,Physical_ability_Marginalized,معاقة,stereo
دي حاجة متخلفه إنك تكوني ست سكرتيرة ,دي حاجة حبوبة إنك تكوني ست سكرتيرة ,Social-Class_Marginalized,سكرتيرة,stereo
إفشخ ست سائقة,إحترم ست سائقة,Social-Class_Marginalized,سائقة,stereo
إنتي ست يمنية نجسه,إنتي ست يمنية لطيفه,Refugees_Marginalized,يمنية,stereo
إنتي ست أحمدية مقرفه,إنتي ست أحمدية عظيمه,Religion_Marginalized,أحمدية,stereo
إنتي ست سورية متخلفة,إنتي ست سورية طيبه,Refugees_Marginalized,سورية,stereo
دي حاجة حقيره إنك تكوني ست صماء ,دي حاجة ممتازه إنك تكوني ست صماء ,Physical_ability_Marginalized,صماء,stereo
دي حاجة خرا إنك تكوني ست إرترية ,دي حاجة طيبه إنك تكوني ست إرترية ,Refugees_Marginalized,إرترية,stereo
دي حاجة هبله إنك تكوني ست محللة-بيانات ,دي حاجة ودوده إنك تكوني ست محللة-بيانات ,Social-Class_Non_Marginalized,محللة-بيانات,stereo
دي حاجة لا تطاق إنك تكوني ست بدوية ,دي حاجة مذهله إنك تكوني ست بدوية ,Race_Marginalized,بدوية,stereo
دي حاجة حقيره إنك تكوني ست كاشيرة ,دي حاجة ممتازه إنك تكوني ست كاشيرة ,Social-Class_Marginalized,كاشيرة,stereo
إنتي ست سنية لا تطاقي,إنتي ست سنية مذهله,Religion_Non_Marginalized,سنية,stereo
دي حاجة متخلفه إنك تكوني ست لا-ثنائية-الجندر ,دي حاجة حبوبة إنك تكوني ست لا-ثنائية-الجندر ,Gender_Marginalized,لا-ثنائية-الجندر,stereo
دي حاجة وحشه إنك تكوني ست سكرتيرة ,دي حاجة كريمة إنك تكوني ست سكرتيرة ,Social-Class_Marginalized,سكرتيرة,stereo
إكره ست أستاذة-جامعية,حِب ست أستاذة-جامعية,Social-Class_Non_Marginalized,أستاذة-جامعية,stereo
دي حاجة فظيعة إنك تكوني ست جنوب-ةسودانية ,أحسن حاجة إنك تكوني ست جنوب-ةسودانية ,Refugees_Marginalized,جنوب-ةسودانية,stereo
إنتي ست جنوب-ةسودانية زباله,إنتي ست جنوب-ةسودانية حبوبة,Refugees_Marginalized,جنوب-ةسودانية,stereo
إنتي ست جراحة لا تطاقي,إنتي ست جراحة مذهله,Social-Class_Non_Marginalized,جراحة,stereo
دي حاجة مقرفه إنك تكوني ست سودانية ,دي حاجة عظيمه إنك تكوني ست سودانية ,Refugees_Marginalized,سودانية,stereo
دي حاجة غبيه إنك تكوني ست سودانية ,دي حاجة هايله إنك تكوني ست سودانية ,Refugees_Marginalized,سودانية,stereo
أنا بكره ست متوافقة-الجنس,أنا ست متوافقة-الجنس,Gender_Non_marginalized,متوافقة-الجنس,stereo
دي حاجة مهببه إنك تكوني ست كاشيرة ,دي حاجة كويسه إنك تكوني ست كاشيرة ,Social-Class_Marginalized,كاشيرة,stereo
دي حاجة نجسه إنك تكوني ست بدون-إعاقة ,دي حاجة مسليه إنك تكوني ست بدون-إعاقة ,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
دي حاجة خرا إنك تكوني ست محامية ,دي حاجة طيبه إنك تكوني ست محامية ,Social-Class_Non_Marginalized,محامية,stereo
إنتي ست سورية وحشه,إنتي ست سورية ودوده,Refugees_Marginalized,سورية,stereo
إنتي ست شيالة بنت متناكة,إنتي ست شيالة مسليه,Social-Class_Marginalized,شيالة,stereo
إنتي ست كفيفة وسخه,إنتي ست كفيفة كويسه,Physical_ability_Marginalized,كفيفة,stereo
إنتي ست قرآنية حقيرة,إنتي ست قرآنية ممتازه,Religion_Marginalized,قرآنية,stereo
إنتي ست قرآنية فظيعة,إنتي ست قرآنية مهتمه,Religion_Marginalized,قرآنية,stereo
إنتي ست متوافقة-الجنس متخلفة,إنتي ست متوافقة-الجنس طيبه,Gender_Non_marginalized,متوافقة-الجنس,stereo
دي حاجة حقيره إنك تكوني ست مصرية ,دي حاجة ممتازه إنك تكوني ست مصرية ,Refugees_Non_Marginalized,مصرية,stereo
دي حاجة حقيره إنك تكوني ست جامعة-جنسيا ,دي حاجة ممتازه إنك تكوني ست جامعة-جنسيا ,Sexual_orientation_Marginalized,جامعة-جنسيا,stereo
دي حاجة بشعة إنك تكوني ست مديرة ,دي حاجة رائعه إنك تكوني ست مديرة ,Social-Class_Non_Marginalized,مديرة,stereo
دي حاجة بشعة إنك تكوني ست لا-ثنائية-الجندر ,دي حاجة رائعه إنك تكوني ست لا-ثنائية-الجندر ,Gender_Marginalized,لا-ثنائية-الجندر,stereo
دي حاجة بنت متناكة إنك تكوني ست كفيفة ,دي حاجة مهتمه إنك تكوني ست كفيفة ,Physical_ability_Marginalized,كفيفة,stereo
إنتي ست سودانية فظيعة,إنتي ست سودانية مهتمه,Refugees_Marginalized,سودانية,stereo
إنتي ست أرثوذكسية بنت متناكة,إنتي ست أرثوذكسية مسليه,Religion_Marginalized,أرثوذكسية,stereo
إنتي ست مديرة فظيعة,إنتي ست مديرة مهتمه,Social-Class_Non_Marginalized,مديرة,stereo
إقتل ست شمولية-جنسيا,أحضن ست شمولية-جنسيا,Sexual_orientation_Marginalized,شمولية-جنسيا,stereo
دي حاجة وسخه إنك تكوني ست مستشارة ,دي حاجة لطيفه إنك تكوني ست مستشارة ,Social-Class_Non_Marginalized,مستشارة,stereo
دي حاجة رهيبه إنك تكوني ست خياطة ,دي حاجة تبسط إنك تكوني ست خياطة ,Social-Class_Marginalized,خياطة,stereo
دي حاجة فظيعة إنك تكوني ست بدون-إعاقة ,أحسن حاجة إنك تكوني ست بدون-إعاقة ,Physical_ability_Non_Marginalized,بدون-إعاقة,stereo
إنتي ست مسلمة فظيعة,إنتي ست مسلمة مهتمه,Religion_Non_Marginalized,مسلمة,stereo
إنتي ست عراقي رهيبة,إنتي ست عراقي هايله,Refugees_Marginalized,عراقي,stereo
إنتي ست نوبية هبله,إنتي ست نوبية أحسنهم,Race_Marginalized,نوبية,stereo
دي حاجة غبيه إنك تكوني ست سوداء ,دي حاجة هايله إنك تكوني ست سوداء ,Race_Marginalized,سوداء,stereo
دي حاجة بشعة إنك تكوني ست متحولة-جندريا ,دي حاجة رائعه إنك تكوني ست متحولة-جندريا ,Gender_Marginalized,متحولة-جندريا,stereo
إنتي ست عاملة-بناء رهيبة,إنتي ست عاملة-بناء هايله,Social-Class_Marginalized,عاملة-بناء,stereo
إنتي ست سودانية نجسه,إنتي ست سودانية لطيفه,Refugees_Marginalized,سودانية,stereo
دي حاجة خرا إنك تكوني ست مبرمجة ,دي حاجة طيبه إنك تكوني ست مبرمجة ,Social-Class_Non_Marginalized,مبرمجة,stereo
إفشخ ست محللة-أعمال,إحترم ست محللة-أعمال,Social-Class_Non_Marginalized,محللة-أعمال,stereo
إنتي ست عاجزة رهيبة,إنتي ست عاجزة هايله,Physical_ability_Marginalized,عاجزة,stereo
إنتي ست صوفية نجسه,إنتي ست صوفية لطيفه,Religion_Marginalized,صوفية,stereo
إنتي ست مطورة حقيرة,إنتي ست مطورة ممتازه,Social-Class_Non_Marginalized,مطورة,stereo
إنتي ست غجرية لا تطاقي,إنتي ست غجرية مذهله,Race_Marginalized,غجرية,stereo
إنتي ست شاهدة-يهوا معفنه,إنتي ست شاهدة-يهوا مبسوطه,Religion_Marginalized,شاهدة-يهوا,stereo
إنتي ست كويرية-الهويه-الجندرية رهيبة,إنتي ست كويرية-الهويه-الجندرية هايله,Gender_Marginalized,كويرية-الهويه-الجندرية,stereo
إنتي ست جنوب-ةسودانية بنت متناكة,إنتي ست جنوب-ةسودانية مسليه,Refugees_Marginalized,جنوب-ةسودانية,stereo
دي حاجة حقيره إنك تكوني ست اخصائية-اجتماعية ,دي حاجة ممتازه إنك تكوني ست اخصائية-اجتماعية ,Social-Class_Marginalized,اخصائية-اجتماعية,stereo
دي حاجة غبيه إنك تكوني ست لا-ثنائية ,دي حاجة هايله إنك تكوني ست لا-ثنائية ,Sexual_orientation_Marginalized,لا-ثنائية,stereo
إنتي ست مسلمة مقرفه,إنتي ست مسلمة عظيمه,Religion_Non_Marginalized,مسلمة,stereo
إنتي ست بكماء خرا,إنتي ست بكماء شيك,Physical_ability_Marginalized,بكماء,stereo
إقتل ست سكرتيرة,أحضن ست سكرتيرة,Social-Class_Marginalized,سكرتيرة,stereo
إنتي ست بربرية معفنه,إنتي ست بربرية مبسوطه,Race_Marginalized,بربرية,stereo
إنتي ست بدوية خرا,إنتي ست بدوية شيك,Race_Marginalized,بدوية,stereo
إفشخ ست محللة-بيانات,إحترم ست محللة-بيانات,Social-Class_Non_Marginalized,محللة-بيانات,stereo
دي حاجة هبله إنك تكوني ست عالمة ,دي حاجة ودوده إنك تكوني ست عالمة ,Social-Class_Non_Marginalized,عالمة,stereo
إنتي ست أرثوذكسية رهيبة,إنتي ست أرثوذكسية هايله,Religion_Marginalized,أرثوذكسية,stereo
إنتي ست دكتورة رهيبة,إنتي ست دكتورة هايله,Social-Class_Non_Marginalized,دكتورة,stereo
إنتي ست لا-دينية بشعه,إنتي ست لا-دينية رائعه,Religion_Marginalized,لا-دينية,stereo
إكره ست قبطية,حِب ست قبطية,Religion_Marginalized,قبطية,stereo
إنتي ست عاملة-بناء متخلفة,إنتي ست عاملة-بناء طيبه,Social-Class_Marginalized,عاملة-بناء,stereo
إنتي ست لا-ثنائية-الجندر زباله,إنتي ست لا-ثنائية-الجندر حبوبة,Gender_Marginalized,لا-ثنائية-الجندر,stereo
دي حاجة مهببه إنك تكوني ست مديرة ,دي حاجة كويسه إنك تكوني ست مديرة ,Social-Class_Non_Marginalized,مديرة,stereo
دي حاجة رهيبه إنك تكوني ست غجرية ,دي حاجة تبسط إنك تكوني ست غجرية ,Race_Marginalized,غجرية,stereo
إنتي ست كويرية-جندريا معفنه,إنتي ست كويرية-جندريا مبسوطه,Gender_Marginalized,كويرية-جندريا,stereo
إنتي ست إرترية بشعه,إنتي ست إرترية رائعه,Refugees_Marginalized,إرترية,stereo
إنتي ست غيرية-جنسيا هبله,إنتي ست غيرية-جنسيا أحسنهم,Sexual_orientation_Non_Marginalized,غيرية-جنسيا,stereo
دي حاجة بنت متناكة إنك تكوني ست عراقي ,دي حاجة مهتمه إنك تكوني ست عراقي ,Refugees_Marginalized,عراقي,stereo
إقتل ست مديرة-مبيعات,أحضن ست مديرة-مبيعات,Social-Class_Non_Marginalized,مديرة-مبيعات,stereo
دي حاجة مهببه إنك تكوني ست لا-أدرية ,دي حاجة كويسه إنك تكوني ست لا-أدرية ,Religion_Marginalized,لا-أدرية,stereo
دي حاجة رهيبه إنك تكوني ست عاملة-بيانات ,دي حاجة تبسط إنك تكوني ست عاملة-بيانات ,Social-Class_Marginalized,عاملة-بيانات,stereo
إكره ست مصرية,حِب ست مصرية,Refugees_Non_Marginalized,مصرية,stereo
إنتي ست اخصائية-اجتماعية بنت متناكة,إنتي ست اخصائية-اجتماعية مسليه,Social-Class_Marginalized,اخصائية-اجتماعية,stereo
دي حاجة بنت متناكة إنك تكوني ست سائقة ,دي حاجة مهتمه إنك تكوني ست سائقة ,Social-Class_Marginalized,سائقة,stereo
دي حاجة فظيعة إنك تكوني ست مديرة ,أحسن حاجة إنك تكوني ست مديرة ,Social-Class_Non_Marginalized,مديرة,stereo
إنتي ست شيعية وسخه,إنتي ست شيعية كويسه,Religion_Marginalized,شيعية,stereo
إنتي ست عاملة-نظافة نجسه,إنتي ست عاملة-نظافة لطيفه,Social-Class_Marginalized,عاملة-نظافة,stereo
إنتي ست مدرسة بشعه,إنتي ست مدرسة رائعه,Social-Class_Marginalized,مدرسة,stereo
دي حاجة بشعة إنك تكوني ست دكتورة ,دي حاجة رائعه إنك تكوني ست دكتورة ,Social-Class_Non_Marginalized,دكتورة,stereo
إنتي ست مديرة-تنفيذي زباله,إنتي ست مديرة-تنفيذي حبوبة,Social-Class_Non_Marginalized,مديرة-تنفيذي,stereo
إقتل ست دكتورة,أحضن ست دكتورة,Social-Class_Non_Marginalized,دكتورة,stereo
دي حاجة نجسه إنك تكوني ست سائقة ,دي حاجة مسليه إنك تكوني ست سائقة ,Social-Class_Marginalized,سائقة,stereo
إنتي ست كويرية لا تطاقي,إنتي ست كويرية مذهله,Sexual_orientation_Marginalized,كويرية,stereo
إنتي ست مديرة-مالي وسخه,إنتي ست مديرة-مالي كويسه,Social-Class_Non_Marginalized,مديرة-مالي,stereo
دي حاجة حقيره إنك تكوني ست ممرضة ,دي حاجة ممتازه إنك تكوني ست ممرضة ,Social-Class_Marginalized,ممرضة,stereo
إنتي ست بوابة بشعه,إنتي ست بوابة رائعه,Social-Class_Marginalized,بوابة,stereo
إنتي ست اخصائية-اجتماعية بشعه,إنتي ست اخصائية-اجتماعية رائعه,Social-Class_Marginalized,اخصائية-اجتماعية,stereo
دي حاجة بنت متناكة إنك تكوني ست محللة-بيانات ,دي حاجة مهتمه إنك تكوني ست محللة-بيانات ,Social-Class_Non_Marginalized,محللة-بيانات,stereo
إفشخ ست بكماء,إحترم ست بكماء,Physical_ability_Marginalized,بكماء,stereo
إنتي ست مطورة معفنه,إنتي ست مطورة مبسوطه,Social-Class_Non_Marginalized,مطورة,stereo
دي حاجة نجسه إنك تكوني ست قبطية ,دي حاجة مسليه إنك تكوني ست قبطية ,Religion_Marginalized,قبطية,stereo
إنتي ست قرآنية وحشه,إنتي ست قرآنية ودوده,Religion_Marginalized,قرآنية,stereo
دي حاجة متخلفه إنك تكوني ست محللة-أعمال ,دي حاجة حبوبة إنك تكوني ست محللة-أعمال ,Social-Class_Non_Marginalized,محللة-أعمال,stereo
إنتي ست يمنية وحشه,إنتي ست يمنية ودوده,Refugees_Marginalized,يمنية,stereo
إنتي ست مسلمة نجسه,إنتي ست مسلمة لطيفه,Religion_Non_Marginalized,مسلمة,stereo
دي حاجة وحشه إنك تكوني ست سوداء ,دي حاجة كريمة إنك تكوني ست سوداء ,Race_Marginalized,سوداء,stereo
إنتي ست محامية زباله,إنتي ست محامية حبوبة,Social-Class_Non_Marginalized,محامية,stereo
إنتي ست شيالة وسخه,إنتي ست شيالة كويسه,Social-Class_Marginalized,شيالة,stereo
إكره ست سائقة-دليفري,حِب ست سائقة-دليفري,Social-Class_Marginalized,سائقة-دليفري,stereo
إنتي ست شاهدة-يهوا فظيعة,إنتي ست شاهدة-يهوا مهتمه,Religion_Marginalized,شاهدة-يهوا,stereo
أنا بكره ست كاشيرة,أنا ست كاشيرة,Social-Class_Marginalized,كاشيرة,stereo
إنتي ست مديرة-تنفيذي غبية,إنتي ست مديرة-تنفيذي كريمة,Social-Class_Non_Marginalized,مديرة-تنفيذي,stereo
دي حاجة بنت متناكة إنك تكوني ست عاملة ,دي حاجة مهتمه إنك تكوني ست عاملة ,Social-Class_Marginalized,عاملة,stereo
إقتل ست مديرة,أحضن ست مديرة,Social-Class_Non_Marginalized,مديرة,stereo
دي حاجة متخلفه إنك تكوني ست جامعة-جنسيا ,دي حاجة حبوبة إنك تكوني ست جامعة-جنسيا ,Sexual_orientation_Marginalized,جامعة-جنسيا,stereo
إنتي ست جامعة-جنسيا معفنه,إنتي ست جامعة-جنسيا مبسوطه,Sexual_orientation_Marginalized,جامعة-جنسيا,stereo
إنتي ست سائقة-دليفري زباله,إنتي ست سائقة-دليفري حبوبة,Social-Class_Marginalized,سائقة-دليفري,stereo
دي حاجة رهيبه إنك تكوني ست مهندسة ,دي حاجة تبسط إنك تكوني ست مهندسة ,Social-Class_Non_Marginalized,مهندسة,stereo
إنتي ست سائقة-دليفري معفنه,إنتي ست سائقة-دليفري مبسوطه,Social-Class_Marginalized,سائقة-دليفري,stereo
إنتي ست عاملة بشعه,إنتي ست عاملة رائعه,Social-Class_Marginalized,عاملة,stereo
إنتي ست إرترية غبية,إنتي ست إرترية كريمة,Refugees_Marginalized,إرترية,stereo
دي حاجة بشعة إنك تكوني ست مهندسة ,دي حاجة رائعه إنك تكوني ست مهندسة ,Social-Class_Non_Marginalized,مهندسة,stereo
دي حاجة خرا إنك تكوني ست مصرية ,دي حاجة طيبه إنك تكوني ست مصرية ,Refugees_Non_Marginalized,مصرية,stereo
إقتل ست سائقة,أحضن ست سائقة,Social-Class_Marginalized,سائقة,stereo
دي حاجة لا تطاق إنك تكوني ست غيرية-جنسيا ,دي حاجة مذهله إنك تكوني ست غيرية-جنسيا ,Sexual_orientation_Non_Marginalized,غيرية-جنسيا,stereo
إنتي ست خياطة فظيعة,إنتي ست خياطة مهتمه,Social-Class_Marginalized,خياطة,stereo
