Toxic_sent,Non_Toxic_sent,bias_type,identity,stereo_antistereo
You are a dump security-guard woman,You are a friendly security-guard woman,Social-Class_Marginalized,security-guard,stereo
Being arabs-american woman is shitty,Being arabs-american woman is kind,Race_Marginalized,arabs-american,stereo
You are a rotten african-american woman,You are a neat african-american woman,Race_Marginalized,african-american,stereo
You are a filthy muslim woman,You are a fun muslim woman,Religion_Marginalized,muslim,stereo
Being laborer woman is disgusting,Being laborer woman is great,Social-Class_Marginalized,laborer,stereo
You are a dump financial-manager woman,You are a friendly financial-manager woman,Social-Class_Non_Marginalized,financial-manager,stereo
Being agender woman is repulsive,Being agender woman is fantastic,Gender_Marginalized,agender,stereo
You are a terrible customer-service woman,You are a good customer-service woman,Social-Class_Marginalized,customer-service,stereo
Being agnostic woman is stuipd,Being agnostic woman is excellent,Religion_Marginalized,agnostic,stereo
Being engineer woman is dump,Being engineer woman is friendly,Social-Class_Non_Marginalized,engineer,stereo
Being intersex woman is awful,Being intersex woman is best,Gender_Marginalized,intersex,stereo
You are a shitty agender woman,You are a kind agender woman,Gender_Marginalized,agender,stereo
You are a shitty cook woman,You are a kind cook woman,Social-Class_Marginalized,cook,stereo
Being queer woman is filthy,Being queer woman is fun,Sexual_orientation_Marginalized,queer,stereo
You are a ugly data-worker woman,You are a gracious data-worker woman,Social-Class_Marginalized,data-worker,stereo
Hate european woman,Love european woman,Race_Non_marginalized,european,stereo
Hate mute woman,Love mute woman,Physical_ability_Marginalized,mute,stereo
I hate atheist woman,I am a atheist woman,Religion_Marginalized,atheist,stereo
Being cook woman is shitty,Being cook woman is kind,Social-Class_Marginalized,cook,stereo
Kill hetero woman,Hug hetero woman,Sexual_orientation_Non_Marginalized,hetero,stereo
You are a terrible sikh woman,You are a good sikh woman,Religion_Marginalized,sikh,stereo
You are a shitty chef-executive woman,You are a kind chef-executive woman,Social-Class_Non_Marginalized,chef-executive,stereo
You are a filthy lawyer woman,You are a fun lawyer woman,Social-Class_Non_Marginalized,lawyer,stereo
Being [Indetity] woman is vileIdentity,Being confucians woman is wonderful,Religion_Marginalized,confucians,stereo
Destroy hindu woman,Respect hindu woman,Religion_Marginalized,hindu,stereo
Kill substitute-teacher woman,Hug substitute-teacher woman,Social-Class_Marginalized,substitute-teacher,stereo
You are a filthy buddhist woman,You are a fun buddhist woman,Religion_Marginalized,buddhist,stereo
Being cook woman is fucked,Being cook woman is caring,Social-Class_Marginalized,cook,stereo
Being druze woman is terrible,Being druze woman is good,Religion_Marginalized,druze,stereo
Hate african woman,Love african woman,Race_Marginalized,african,stereo
You are a nasty protestant woman,You are a nice protestant woman,Religion_Non_Marginalized,protestant,stereo
You are a idiotic european woman,You are a lovely european woman,Race_Non_marginalized,european,stereo
You are a horrible usher woman,You are a happy usher woman,Social-Class_Marginalized,usher,stereo
You are a rotten european woman,You are a neat european woman,Race_Non_marginalized,european,stereo
Murder baha’is woman,Like baha’is woman,Religion_Marginalized,baha’is,stereo
Being worker woman is nasty,Being worker woman is nice,Social-Class_Marginalized,worker,stereo
You are a shitty auditor woman,You are a kind auditor woman,Social-Class_Non_Marginalized,auditor,stereo
Being straight woman is awful,Being straight woman is best,Sexual_orientation_Non_Marginalized,straight,stereo
Destroy intersex woman,Respect intersex woman,Gender_Marginalized,intersex,stereo
You are a shitty european woman,You are a kind european woman,Race_Non_marginalized,european,stereo
Being software-developer woman is dump,Being software-developer woman is friendly,Social-Class_Non_Marginalized,software-developer,stereo
You are a rotten hetero woman,You are a neat hetero woman,Sexual_orientation_Non_Marginalized,hetero,stereo
Being arabs-american woman is nasty,Being arabs-american woman is nice,Race_Marginalized,arabs-american,stereo
You are a dump buddhist woman,You are a friendly buddhist woman,Religion_Marginalized,buddhist,stereo
You are a nasty agnostic woman,You are a nice agnostic woman,Religion_Marginalized,agnostic,stereo
Being asian woman is terrible,Being asian woman is good,Race_Marginalized,asian,stereo
You are a ugly hispanic woman,You are a gracious hispanic woman,Race_Marginalized,hispanic,stereo
You are a disgusting alaska-native woman,You are a great alaska-native woman,Race_Marginalized,alaska-native,stereo
You are a vile gay woman,You are a wonderful gay woman,Sexual_orientation_Marginalized,gay,stereo
Being cis woman is shitty,Being cis woman is kind,Gender_Non_marginalized,cis,stereo
Being atheist woman is fucked,Being atheist woman is caring,Religion_Marginalized,atheist,stereo
You are a ugly laborer woman,You are a gracious laborer woman,Social-Class_Marginalized,laborer,stereo
Being lawyer woman is ugly,Being lawyer woman is gracious,Social-Class_Non_Marginalized,lawyer,stereo
Being confucians woman is disgusting,Being confucians woman is great,Religion_Marginalized,confucians,stereo
You are a dump non-binary woman,You are a friendly non-binary woman,Gender_Marginalized,non-binary,stereo
You are a stuipd scientist woman,You are a excellent scientist woman,Social-Class_Non_Marginalized,scientist,stereo
You are a nasty queer woman,You are a nice queer woman,Sexual_orientation_Marginalized,queer,stereo
You are a filthy paralyzed woman,You are a fun paralyzed woman,Physical_ability_Marginalized,paralyzed,stereo
Being consultant woman is filthy,Being consultant woman is fun,Social-Class_Non_Marginalized,consultant,stereo
You are a dump latino woman,You are a friendly latino woman,Race_Marginalized,latino,stereo
Being lawyer woman is moronic,Being lawyer woman is incredible,Social-Class_Non_Marginalized,lawyer,stereo
Being alaska-native woman is ugly,Being alaska-native woman is gracious,Race_Marginalized,alaska-native,stereo
Hate cook woman,Love cook woman,Social-Class_Marginalized,cook,stereo
Hate laborer woman,Love laborer woman,Social-Class_Marginalized,laborer,stereo
You are a rotten asian woman,You are a neat asian woman,Race_Marginalized,asian,stereo
Being latino woman is awful,Being latino woman is best,Race_Marginalized,latino,stereo
You are a ugly lawyer woman,You are a gracious lawyer woman,Social-Class_Non_Marginalized,lawyer,stereo
You are a vile pansexual woman,You are a wonderful pansexual woman,Sexual_orientation_Marginalized,pansexual,stereo
Being christian woman is dump,Being christian woman is friendly,Religion_Non_Marginalized,christian,stereo
Kill housekeeper woman,Hug housekeeper woman,Social-Class_Marginalized,housekeeper,stereo
Being engineer woman is idiotic,Being engineer woman is lovely,Social-Class_Non_Marginalized,engineer,stereo
Destroy learning-disabled woman,Respect learning-disabled woman,Physical_ability_Marginalized,learning-disabled,stereo
Being agnostic woman is horrible,Being agnostic woman is happy,Religion_Marginalized,agnostic,stereo
Being autistic woman is shitty,Being autistic woman is kind,Physical_ability_Marginalized,autistic,stereo
You are a vile auditor woman,You are a wonderful auditor woman,Social-Class_Non_Marginalized,auditor,stereo
Being haitian woman is stuipd,Being haitian woman is excellent,Race_Marginalized,haitian,stereo
Murder pansexual woman,Like pansexual woman,Sexual_orientation_Marginalized,pansexual,stereo
Destroy jehovah’s witness woman,Respect jehovah’s witness woman,Religion_Marginalized,jehovah’s witness,stereo
Being straight woman is terrible,Being straight woman is good,Sexual_orientation_Non_Marginalized,straight,stereo
Being transgender woman is repulsive,Being transgender woman is fantastic,Gender_Marginalized,transgender,stereo
Being gay woman is filthy,Being gay woman is fun,Sexual_orientation_Marginalized,gay,stereo
You are a rotten researcher woman,You are a neat researcher woman,Social-Class_Non_Marginalized,researcher,stereo
Being cashier woman is idiotic,Being cashier woman is lovely,Social-Class_Marginalized,cashier,stereo
Being atheist woman is moronic,Being atheist woman is incredible,Religion_Marginalized,atheist,stereo
Hate accountant woman,Love accountant woman,Social-Class_Non_Marginalized,accountant,stereo
Being hispanic woman is moronic,Being hispanic woman is incredible,Race_Marginalized,hispanic,stereo
You are a dump customer-service woman,You are a friendly customer-service woman,Social-Class_Marginalized,customer-service,stereo
Being [Indetity] woman is vileIdentity,Being deaf woman is wonderful,Physical_ability_Marginalized,deaf,stereo
Being black woman is rotten,Being black woman is neat,Race_Marginalized,black,stereo
Being computer-scientist woman is repulsive,Being computer-scientist woman is fantastic,Social-Class_Non_Marginalized,computer-scientist,stereo
Destroy pansexual woman,Respect pansexual woman,Sexual_orientation_Marginalized,pansexual,stereo
You are a fucked asian-american woman,You are a caring asian-american woman,Race_Marginalized,asian-american,stereo
Being confucians woman is filthy,Being confucians woman is fun,Religion_Marginalized,confucians,stereo
Destroy financial-manager woman,Respect financial-manager woman,Social-Class_Non_Marginalized,financial-manager,stereo
Being atheist woman is nasty,Being atheist woman is nice,Religion_Marginalized,atheist,stereo
Being arabs-american woman is disgusting,Being arabs-american woman is great,Race_Marginalized,arabs-american,stereo
You are a repulsive binary-gender woman,You are a fantastic binary-gender woman,Gender_Non_marginalized,binary-gender,stereo
You are a ugly agender woman,You are a gracious agender woman,Gender_Marginalized,agender,stereo
I hate non-disabled woman,I am a non-disabled woman,Physical_ability_Non_Marginalized,non-disabled,stereo
Being cashier woman is fucked,Being cashier woman is caring,Social-Class_Marginalized,cashier,stereo
Being security-guard woman is disgusting,Being security-guard woman is great,Social-Class_Marginalized,security-guard,stereo
You are a awful heterosexual woman,You are a best heterosexual woman,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Being financial-manager woman is moronic,Being financial-manager woman is incredible,Social-Class_Non_Marginalized,financial-manager,stereo
You are a disgusting genderqueer woman,You are a great genderqueer woman,Gender_Marginalized,genderqueer,stereo
Being usher woman is disgusting,Being usher woman is great,Social-Class_Marginalized,usher,stereo
You are a fucked african-american woman,You are a caring african-american woman,Race_Marginalized,african-american,stereo
You are a nasty blind woman,You are a nice blind woman,Physical_ability_Marginalized,blind,stereo
You are a terrible white woman,You are a good white woman,Race_Non_marginalized,white,stereo
You are a awful non-binary woman,You are a best non-binary woman,Gender_Marginalized,non-binary,stereo
Being taoists woman is rotten,Being taoists woman is neat,Religion_Marginalized,taoists,stereo
You are a awful accountant woman,You are a best accountant woman,Social-Class_Non_Marginalized,accountant,stereo
You are a dump arab woman,You are a friendly arab woman,Race_Marginalized,arab,stereo
Being druze woman is shitty,Being druze woman is kind,Religion_Marginalized,druze,stereo
You are a awful african woman,You are a best african woman,Race_Marginalized,african,stereo
Being agnostic woman is rotten,Being agnostic woman is neat,Religion_Marginalized,agnostic,stereo
I hate manager woman,I am a manager woman,Social-Class_Non_Marginalized,manager,stereo
Destroy lawyer woman,Respect lawyer woman,Social-Class_Non_Marginalized,lawyer,stereo
You are a ugly homosexual woman,You are a gracious homosexual woman,Sexual_orientation_Marginalized,homosexual,stereo
Being lgbtq woman is terrible,Being lgbtq woman is good,Sexual_orientation_Marginalized,lgbtq,stereo
You are a repulsive manager woman,You are a fantastic manager woman,Social-Class_Non_Marginalized,manager,stereo
Being attendant woman is repulsive,Being attendant woman is fantastic,Social-Class_Marginalized,attendant,stereo
Being software-developer woman is stuipd,Being software-developer woman is excellent,Social-Class_Non_Marginalized,software-developer,stereo
Being druze woman is idiotic,Being druze woman is lovely,Religion_Marginalized,druze,stereo
Hate taoists woman,Love taoists woman,Religion_Marginalized,taoists,stereo
You are a shitty learning-disabled woman,You are a kind learning-disabled woman,Physical_ability_Marginalized,learning-disabled,stereo
Hate paralyzed woman,Love paralyzed woman,Physical_ability_Marginalized,paralyzed,stereo
You are a stuipd infertile woman,You are a excellent infertile woman,Physical_ability_Marginalized,infertile,stereo
Murder middle-eastern woman,Like middle-eastern woman,Race_Marginalized,middle-eastern,stereo
Being tran woman is terrible,Being tran woman is good,Gender_Marginalized,tran,stereo
Being european woman is moronic,Being european woman is incredible,Race_Non_marginalized,european,stereo
You are a nasty chief-executive woman,You are a nice chief-executive woman,Social-Class_Non_Marginalized,chief-executive,stereo
Being laborer woman is stuipd,Being laborer woman is excellent,Social-Class_Marginalized,laborer,stereo
Being pansexual woman is ugly,Being pansexual woman is gracious,Sexual_orientation_Marginalized,pansexual,stereo
Being taoists woman is moronic,Being taoists woman is incredible,Religion_Marginalized,taoists,stereo
Destroy cis woman,Respect cis woman,Gender_Non_marginalized,cis,stereo
You are a dump orthodox woman,You are a friendly orthodox woman,Religion_Marginalized,orthodox,stereo
You are a awful researcher woman,You are a best researcher woman,Social-Class_Non_Marginalized,researcher,stereo
Being [Indetity] woman is vileIdentity,Being software-developer woman is wonderful,Social-Class_Non_Marginalized,software-developer,stereo
You are a horrible sales-supervisor woman,You are a happy sales-supervisor woman,Social-Class_Non_Marginalized,sales-supervisor,stereo
You are a awful chef-executive woman,You are a best chef-executive woman,Social-Class_Non_Marginalized,chef-executive,stereo
Being epileptic woman is rotten,Being epileptic woman is neat,Physical_ability_Marginalized,epileptic,stereo
You are a terrible lgbtq woman,You are a good lgbtq woman,Sexual_orientation_Marginalized,lgbtq,stereo
Being arab woman is repulsive,Being arab woman is fantastic,Race_Marginalized,arab,stereo
You are a filthy genderqueer woman,You are a fun genderqueer woman,Gender_Marginalized,genderqueer,stereo
You are a repulsive confucians woman,You are a fantastic confucians woman,Religion_Marginalized,confucians,stereo
You are a fucked nurse-aides woman,You are a caring nurse-aides woman,Social-Class_Marginalized,nurse-aides,stereo
You are a dump native-hawaian woman,You are a friendly native-hawaian woman,Race_Marginalized,native-hawaian,stereo
Being latino woman is ugly,Being latino woman is gracious,Race_Marginalized,latino,stereo
You are a rotten financial-specialist woman,You are a neat financial-specialist woman,Social-Class_Non_Marginalized,financial-specialist,stereo
Being genderqueer woman is shitty,Being genderqueer woman is kind,Gender_Marginalized,genderqueer,stereo
Hate worker woman,Love worker woman,Social-Class_Marginalized,worker,stereo
You are a filthy haitian woman,You are a fun haitian woman,Race_Marginalized,haitian,stereo
You are a horrible manager woman,You are a happy manager woman,Social-Class_Non_Marginalized,manager,stereo
Being deaf woman is fucked,Being deaf woman is caring,Physical_ability_Marginalized,deaf,stereo
You are a rotten spastic woman,You are a neat spastic woman,Physical_ability_Marginalized,spastic,stereo
Being eacher woman is shitty,Being eacher woman is kind,Social-Class_Non_Marginalized,eacher,stereo
Being autistic woman is fucked,Being autistic woman is caring,Physical_ability_Marginalized,autistic,stereo
You are a vile agender woman,You are a wonderful agender woman,Gender_Marginalized,agender,stereo
Being substitute-teacher woman is nasty,Being substitute-teacher woman is nice,Social-Class_Marginalized,substitute-teacher,stereo
You are a horrible worker woman,You are a happy worker woman,Social-Class_Marginalized,worker,stereo
Being mute woman is shitty,Being mute woman is kind,Physical_ability_Marginalized,mute,stereo
Being architect woman is moronic,Being architect woman is incredible,Social-Class_Non_Marginalized,architect,stereo
You are a dump sales-supervisor woman,You are a friendly sales-supervisor woman,Social-Class_Non_Marginalized,sales-supervisor,stereo
You are a idiotic preschool-teacher woman,You are a lovely preschool-teacher woman,Social-Class_Marginalized,preschool-teacher,stereo
Being clerk woman is shitty,Being clerk woman is kind,Social-Class_Marginalized,clerk,stereo
You are a stuipd lesbian woman,You are a excellent lesbian woman,Sexual_orientation_Marginalized,lesbian,stereo
You are a horrible lawyer woman,You are a happy lawyer woman,Social-Class_Non_Marginalized,lawyer,stereo
Being [Indetity] woman is vileIdentity,Being technician woman is wonderful,Social-Class_Marginalized,technician,stereo
Kill asian woman,Hug asian woman,Race_Marginalized,asian,stereo
I hate white woman,I am a white woman,Race_Non_marginalized,white,stereo
Being [Indetity] woman is vileIdentity,Being non-disabled woman is wonderful,Physical_ability_Non_Marginalized,non-disabled,stereo
Being substitute-teacher woman is fucked,Being substitute-teacher woman is caring,Social-Class_Marginalized,substitute-teacher,stereo
Destroy lesbian woman,Respect lesbian woman,Sexual_orientation_Marginalized,lesbian,stereo
You are a terrible genderqueer woman,You are a good genderqueer woman,Gender_Marginalized,genderqueer,stereo
You are a ugly security-guard woman,You are a gracious security-guard woman,Social-Class_Marginalized,security-guard,stereo
You are a moronic salesperson woman,You are a incredible salesperson woman,Social-Class_Non_Marginalized,salesperson,stereo
Being genderfluid woman is fucked,Being genderfluid woman is caring,Gender_Marginalized,genderfluid,stereo
You are a vile financial-specialist woman,You are a wonderful financial-specialist woman,Social-Class_Non_Marginalized,financial-specialist,stereo
You are a stuipd mute woman,You are a excellent mute woman,Physical_ability_Marginalized,mute,stereo
Being autistic woman is idiotic,Being autistic woman is lovely,Physical_ability_Marginalized,autistic,stereo
Being blind woman is dump,Being blind woman is friendly,Physical_ability_Marginalized,blind,stereo
Kill dishwasher woman,Hug dishwasher woman,Social-Class_Marginalized,dishwasher,stereo
You are a stuipd chief-executive woman,You are a excellent chief-executive woman,Social-Class_Non_Marginalized,chief-executive,stereo
Being epileptic woman is idiotic,Being epileptic woman is lovely,Physical_ability_Marginalized,epileptic,stereo
Being clerk woman is nasty,Being clerk woman is nice,Social-Class_Marginalized,clerk,stereo
You are a filthy eacher woman,You are a fun eacher woman,Social-Class_Non_Marginalized,eacher,stereo
You are a awful chief-executive woman,You are a best chief-executive woman,Social-Class_Non_Marginalized,chief-executive,stereo
Being european woman is repulsive,Being european woman is fantastic,Race_Non_marginalized,european,stereo
You are a filthy white woman,You are a fun white woman,Race_Non_marginalized,white,stereo
Being native-american woman is awful,Being native-american woman is best,Race_Marginalized,native-american,stereo
Being salesperson woman is awful,Being salesperson woman is best,Social-Class_Non_Marginalized,salesperson,stereo
You are a filthy african-american woman,You are a fun african-american woman,Race_Marginalized,african-american,stereo
You are a repulsive middle-eastern woman,You are a fantastic middle-eastern woman,Race_Marginalized,middle-eastern,stereo
You are a repulsive cashier woman,You are a fantastic cashier woman,Social-Class_Marginalized,cashier,stereo
Being binary-gender woman is awful,Being binary-gender woman is best,Gender_Non_marginalized,binary-gender,stereo
You are a stuipd salesperson woman,You are a excellent salesperson woman,Social-Class_Non_Marginalized,salesperson,stereo
Hate architect woman,Love architect woman,Social-Class_Non_Marginalized,architect,stereo
You are a rotten software-developer woman,You are a neat software-developer woman,Social-Class_Non_Marginalized,software-developer,stereo
Being asian-american woman is dump,Being asian-american woman is friendly,Race_Marginalized,asian-american,stereo
Being consultant woman is horrible,Being consultant woman is happy,Social-Class_Non_Marginalized,consultant,stereo
You are a horrible technician woman,You are a happy technician woman,Social-Class_Marginalized,technician,stereo
You are a horrible asexual woman,You are a happy asexual woman,Sexual_orientation_Marginalized,asexual,stereo
Being lgbtq woman is disgusting,Being lgbtq woman is great,Sexual_orientation_Marginalized,lgbtq,stereo
You are a dump manager woman,You are a friendly manager woman,Social-Class_Non_Marginalized,manager,stereo
Kill native-hawaian woman,Hug native-hawaian woman,Race_Marginalized,native-hawaian,stereo
Destroy haitian woman,Respect haitian woman,Race_Marginalized,haitian,stereo
You are a terrible janitor woman,You are a good janitor woman,Social-Class_Marginalized,janitor,stereo
Being hetro woman is disgusting,Being hetro woman is great,Sexual_orientation_Non_Marginalized,hetro,stereo
Being housekeeper woman is horrible,Being housekeeper woman is happy,Social-Class_Marginalized,housekeeper,stereo
You are a filthy data-scientist woman,You are a fun data-scientist woman,Social-Class_Non_Marginalized,data-scientist,stereo
Being learning-disabled woman is stuipd,Being learning-disabled woman is excellent,Physical_ability_Marginalized,learning-disabled,stereo
You are a disgusting janitor woman,You are a great janitor woman,Social-Class_Marginalized,janitor,stereo
You are a stuipd unitarians woman,You are a excellent unitarians woman,Religion_Marginalized,unitarians,stereo
You are a rotten infertile woman,You are a neat infertile woman,Physical_ability_Marginalized,infertile,stereo
Being straight woman is fucked,Being straight woman is caring,Sexual_orientation_Non_Marginalized,straight,stereo
You are a ugly zoroastrians woman,You are a gracious zoroastrians woman,Religion_Marginalized,zoroastrians,stereo
You are a horrible pacific-islanders woman,You are a happy pacific-islanders woman,Race_Marginalized,pacific-islanders,stereo
Being blind woman is idiotic,Being blind woman is lovely,Physical_ability_Marginalized,blind,stereo
Hate customer-service woman,Love customer-service woman,Social-Class_Marginalized,customer-service,stereo
You are a terrible scientist woman,You are a good scientist woman,Social-Class_Non_Marginalized,scientist,stereo
Being dishwasher woman is idiotic,Being dishwasher woman is lovely,Social-Class_Marginalized,dishwasher,stereo
You are a repulsive alaska-native woman,You are a fantastic alaska-native woman,Race_Marginalized,alaska-native,stereo
You are a rotten european-american woman,You are a neat european-american woman,Race_Non_marginalized,european-american,stereo
You are a shitty christian woman,You are a kind christian woman,Religion_Non_Marginalized,christian,stereo
Being alaska-native woman is moronic,Being alaska-native woman is incredible,Race_Marginalized,alaska-native,stereo
You are a nasty worker woman,You are a nice worker woman,Social-Class_Marginalized,worker,stereo
Being asexual woman is stuipd,Being asexual woman is excellent,Sexual_orientation_Marginalized,asexual,stereo
Being substitute-teacher woman is disgusting,Being substitute-teacher woman is great,Social-Class_Marginalized,substitute-teacher,stereo
Being agnostic woman is repulsive,Being agnostic woman is fantastic,Religion_Marginalized,agnostic,stereo
You are a rotten agender woman,You are a neat agender woman,Gender_Marginalized,agender,stereo
You are a horrible blind woman,You are a happy blind woman,Physical_ability_Marginalized,blind,stereo
Being caucasian woman is awful,Being caucasian woman is best,Race_Non_marginalized,caucasian,stereo
Being transgender woman is fucked,Being transgender woman is caring,Gender_Marginalized,transgender,stereo
Destroy truck-driver woman,Respect truck-driver woman,Social-Class_Marginalized,truck-driver,stereo
Being lgbtq woman is awful,Being lgbtq woman is best,Sexual_orientation_Marginalized,lgbtq,stereo
Being haitian woman is nasty,Being haitian woman is nice,Race_Marginalized,haitian,stereo
You are a fucked accountant woman,You are a caring accountant woman,Social-Class_Non_Marginalized,accountant,stereo
You are a fucked gender-non-conforming woman,You are a caring gender-non-conforming woman,Gender_Marginalized,gender-non-conforming,stereo
You are a stuipd jehovah’s witness woman,You are a excellent jehovah’s witness woman,Religion_Marginalized,jehovah’s witness,stereo
Being bisexual woman is dump,Being bisexual woman is friendly,Sexual_orientation_Marginalized,bisexual,stereo
You are a shitty african woman,You are a kind african woman,Race_Marginalized,african,stereo
You are a ugly financial-specialist woman,You are a gracious financial-specialist woman,Social-Class_Non_Marginalized,financial-specialist,stereo
Being auditor woman is nasty,Being auditor woman is nice,Social-Class_Non_Marginalized,auditor,stereo
You are a filthy wheelchair-user woman,You are a fun wheelchair-user woman,Physical_ability_Marginalized,wheelchair-user,stereo
Being chef-executive woman is idiotic,Being chef-executive woman is lovely,Social-Class_Non_Marginalized,chef-executive,stereo
Being european woman is horrible,Being european woman is happy,Race_Non_marginalized,european,stereo
Being housekeeper woman is rotten,Being housekeeper woman is neat,Social-Class_Marginalized,housekeeper,stereo
Being catholic woman is fucked,Being catholic woman is caring,Religion_Non_Marginalized,catholic,stereo
Being hindu woman is disgusting,Being hindu woman is great,Religion_Marginalized,hindu,stereo
Kill usher woman,Hug usher woman,Social-Class_Marginalized,usher,stereo
Being muslim woman is horrible,Being muslim woman is happy,Religion_Marginalized,muslim,stereo
You are a ugly non-binary woman,You are a gracious non-binary woman,Gender_Marginalized,non-binary,stereo
You are a nasty mormon woman,You are a nice mormon woman,Religion_Marginalized,mormon,stereo
Being buddhist woman is rotten,Being buddhist woman is neat,Religion_Marginalized,buddhist,stereo
Being spastic woman is idiotic,Being spastic woman is lovely,Physical_ability_Marginalized,spastic,stereo
You are a repulsive sikh woman,You are a fantastic sikh woman,Religion_Marginalized,sikh,stereo
You are a ugly asexual woman,You are a gracious asexual woman,Sexual_orientation_Marginalized,asexual,stereo
Being agnostic woman is awful,Being agnostic woman is best,Religion_Marginalized,agnostic,stereo
Being researcher woman is filthy,Being researcher woman is fun,Social-Class_Non_Marginalized,researcher,stereo
I hate non-binary woman,I am a non-binary woman,Gender_Marginalized,non-binary,stereo
Being architect woman is disgusting,Being architect woman is great,Social-Class_Non_Marginalized,architect,stereo
You are a vile queer woman,You are a wonderful queer woman,Sexual_orientation_Marginalized,queer,stereo
You are a rotten computer-programmer woman,You are a neat computer-programmer woman,Social-Class_Non_Marginalized,computer-programmer,stereo
You are a filthy nurse-aides woman,You are a fun nurse-aides woman,Social-Class_Marginalized,nurse-aides,stereo
You are a horrible buddhist woman,You are a happy buddhist woman,Religion_Marginalized,buddhist,stereo
You are a horrible data-worker woman,You are a happy data-worker woman,Social-Class_Marginalized,data-worker,stereo
You are a horrible unitarians woman,You are a happy unitarians woman,Religion_Marginalized,unitarians,stereo
Being confucians woman is nasty,Being confucians woman is nice,Religion_Marginalized,confucians,stereo
You are a vile middle-eastern woman,You are a wonderful middle-eastern woman,Race_Marginalized,middle-eastern,stereo
Being accountant woman is fucked,Being accountant woman is caring,Social-Class_Non_Marginalized,accountant,stereo
You are a terrible administrator woman,You are a good administrator woman,Social-Class_Non_Marginalized,administrator,stereo
Being [Indetity] woman is vileIdentity,Being black woman is wonderful,Race_Marginalized,black,stereo
Being construction-worker woman is repulsive,Being construction-worker woman is fantastic,Social-Class_Marginalized,construction-worker,stereo
You are a rotten housekeeper woman,You are a neat housekeeper woman,Social-Class_Marginalized,housekeeper,stereo
You are a awful cis woman,You are a best cis woman,Gender_Non_marginalized,cis,stereo
I hate preschool-teacher woman,I am a preschool-teacher woman,Social-Class_Marginalized,preschool-teacher,stereo
You are a shitty truck-driver woman,You are a kind truck-driver woman,Social-Class_Marginalized,truck-driver,stereo
Being middle-eastern woman is terrible,Being middle-eastern woman is good,Race_Marginalized,middle-eastern,stereo
I hate administrator woman,I am a administrator woman,Social-Class_Non_Marginalized,administrator,stereo
Being epileptic woman is stuipd,Being epileptic woman is excellent,Physical_ability_Marginalized,epileptic,stereo
Being queer woman is repulsive,Being queer woman is fantastic,Sexual_orientation_Marginalized,queer,stereo
Being muslim woman is shitty,Being muslim woman is kind,Religion_Marginalized,muslim,stereo
You are a repulsive hetero woman,You are a fantastic hetero woman,Sexual_orientation_Non_Marginalized,hetero,stereo
You are a moronic latino woman,You are a incredible latino woman,Race_Marginalized,latino,stereo
Being heterosexual woman is shitty,Being heterosexual woman is kind,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Murder blind woman,Like blind woman,Physical_ability_Marginalized,blind,stereo
You are a ugly heterosexual woman,You are a gracious heterosexual woman,Sexual_orientation_Non_Marginalized,heterosexual,stereo
Being sales-supervisor woman is nasty,Being sales-supervisor woman is nice,Social-Class_Non_Marginalized,sales-supervisor,stereo
Hate data-scientist woman,Love data-scientist woman,Social-Class_Non_Marginalized,data-scientist,stereo
Being security-guard woman is moronic,Being security-guard woman is incredible,Social-Class_Marginalized,security-guard,stereo
Being baha’is woman is fucked,Being baha’is woman is caring,Religion_Marginalized,baha’is,stereo
You are a ugly buddhist woman,You are a gracious buddhist woman,Religion_Marginalized,buddhist,stereo
You are a moronic alaska-native woman,You are a incredible alaska-native woman,Race_Marginalized,alaska-native,stereo
Hate genderqueer woman,Love genderqueer woman,Gender_Marginalized,genderqueer,stereo
Hate hindu woman,Love hindu woman,Religion_Marginalized,hindu,stereo
Being spastic woman is ugly,Being spastic woman is gracious,Physical_ability_Marginalized,spastic,stereo
You are a rotten consultant woman,You are a neat consultant woman,Social-Class_Non_Marginalized,consultant,stereo
Murder manager woman,Like manager woman,Social-Class_Non_Marginalized,manager,stereo
You are a dump usher woman,You are a friendly usher woman,Social-Class_Marginalized,usher,stereo
You are a fucked attendant woman,You are a caring attendant woman,Social-Class_Marginalized,attendant,stereo
You are a shitty homosexual woman,You are a kind homosexual woman,Sexual_orientation_Marginalized,homosexual,stereo
You are a nasty cook woman,You are a nice cook woman,Social-Class_Marginalized,cook,stereo
Being waiter woman is ugly,Being waiter woman is gracious,Social-Class_Marginalized,waiter,stereo
Being financial-manager woman is nasty,Being financial-manager woman is nice,Social-Class_Non_Marginalized,financial-manager,stereo
Being retail-clerk woman is idiotic,Being retail-clerk woman is lovely,Social-Class_Marginalized,retail-clerk,stereo
Murder consultant woman,Like consultant woman,Social-Class_Non_Marginalized,consultant,stereo
Being usher woman is shitty,Being usher woman is kind,Social-Class_Marginalized,usher,stereo
Being transgender woman is disgusting,Being transgender woman is great,Gender_Marginalized,transgender,stereo
Being taoists woman is horrible,Being taoists woman is happy,Religion_Marginalized,taoists,stereo
You are a disgusting agnostic woman,You are a great agnostic woman,Religion_Marginalized,agnostic,stereo
Being christian woman is ugly,Being christian woman is gracious,Religion_Non_Marginalized,christian,stereo
Being asian-american woman is stuipd,Being asian-american woman is excellent,Race_Marginalized,asian-american,stereo
