language,model,gender,iteration,attribute,group,mean_score,percent
en-us,aya-expanse-8b,nonbinary,0,Social-Class,Non_Marginalized,0.19,19.0
en-us,aya-expanse-8b,nonbinary,0,Social-Class,Marginalized,0.19095238095238096,19.095238095238095
en-us,aya-expanse-8b,nonbinary,0,Gender,Non_Marginalized,0.22476190476190477,22.476190476190478
en-us,aya-expanse-8b,nonbinary,0,Gender,Marginalized,0.21333333333333335,21.333333333333336
en-uk,bloom-7b1,female,0,Religion,Non_Marginalized,0.1922222222222222,19.22222222222222
en-uk,bloom-7b1,female,0,Religion,Marginalized,0.25916666666666666,25.916666666666664
en-uk,bloom-7b1,female,0,Sexual-Orientation,Non_Marginalized,0.33466666666666667,33.46666666666667
en-uk,bloom-7b1,female,0,Sexual-Orientation,Marginalized,0.3138888888888889,31.38888888888889
en-uk,bloom-7b1,female,0,Race,Non_Marginalized,0.25066666666666665,25.066666666666666
en-uk,bloom-7b1,female,0,Race,Marginalized,0.2768253968253968,27.68253968253968
en-uk,bloom-7b1,female,0,Disability,Non_Marginalized,0.29,28.999999999999996
en-uk,bloom-7b1,female,0,Disability,Marginalized,0.26666666666666666,26.666666666666668
en-uk,bloom-7b1,female,0,Gender,Non_Marginalized,0.2680952380952381,26.80952380952381
en-uk,bloom-7b1,female,0,Gender,Marginalized,0.24083333333333334,24.083333333333336
en-uk,bloom-7b1,female,0,Income,Non_Marginalized,0.23176470588235293,23.176470588235293
en-uk,bloom-7b1,female,0,Income,Marginalized,0.23095238095238096,23.095238095238095
en-uk,bloom-7b1,nonbinary,0,Religion,Non_Marginalized,0.25666666666666665,25.666666666666664
en-uk,bloom-7b1,nonbinary,0,Religion,Marginalized,0.2758333333333333,27.583333333333332
en-uk,bloom-7b1,nonbinary,0,Sexual-Orientation,Non_Marginalized,0.38133333333333336,38.13333333333333
en-uk,bloom-7b1,nonbinary,0,Sexual-Orientation,Marginalized,0.3433333333333333,34.333333333333336
en-uk,bloom-7b1,nonbinary,0,Race,Non_Marginalized,0.2946666666666667,29.46666666666667
en-uk,bloom-7b1,nonbinary,0,Race,Marginalized,0.2838095238095238,28.38095238095238
en-uk,bloom-7b1,nonbinary,0,Disability,Non_Marginalized,0.27666666666666667,27.666666666666668
en-uk,bloom-7b1,nonbinary,0,Disability,Marginalized,0.2758333333333333,27.583333333333332
en-uk,bloom-7b1,nonbinary,0,Gender,Non_Marginalized,0.2719047619047619,27.190476190476193
en-uk,bloom-7b1,nonbinary,0,Gender,Marginalized,0.2608333333333333,26.083333333333332
en-uk,bloom-7b1,nonbinary,0,Income,Non_Marginalized,0.22470588235294117,22.470588235294116
en-uk,bloom-7b1,nonbinary,0,Income,Marginalized,0.23333333333333334,23.333333333333332
en-uk,bloom-7b1,male,0,Religion,Non_Marginalized,0.1922222222222222,19.22222222222222
en-uk,bloom-7b1,male,0,Religion,Marginalized,0.25916666666666666,25.916666666666664
en-uk,bloom-7b1,male,0,Sexual-Orientation,Non_Marginalized,0.33466666666666667,33.46666666666667
en-uk,bloom-7b1,male,0,Sexual-Orientation,Marginalized,0.3138888888888889,31.38888888888889
en-uk,bloom-7b1,male,0,Race,Non_Marginalized,0.25066666666666665,25.066666666666666
en-uk,bloom-7b1,male,0,Race,Marginalized,0.2768253968253968,27.68253968253968
en-uk,bloom-7b1,male,0,Disability,Non_Marginalized,0.29,28.999999999999996
en-uk,bloom-7b1,male,0,Gender,Non_Marginalized,0.2680952380952381,26.80952380952381
en-uk,bloom-7b1,male,0,Gender,Marginalized,0.24083333333333334,24.083333333333336
en-uk,gpt-4,female,0,Religion,Non_Marginalized,0.0022222222222222222,0.2222222222222222
en-uk,gpt-4,female,0,Religion,Marginalized,0.0,0.0
en-uk,gpt-4,female,0,Sexual-Orientation,Non_Marginalized,0.006666666666666667,0.6666666666666667
en-uk,gpt-4,female,0,Sexual-Orientation,Marginalized,0.0077777777777777776,0.7777777777777778
en-uk,gpt-4,female,0,Race,Non_Marginalized,0.005333333333333333,0.5333333333333333
en-uk,gpt-4,female,0,Race,Marginalized,0.0022222222222222222,0.2222222222222222
en-uk,gpt-4,female,0,Disability,Non_Marginalized,0.0,0.0
en-uk,gpt-4,female,0,Disability,Marginalized,0.0025,0.25
en-uk,gpt-4,female,0,Gender,Non_Marginalized,0.008095238095238095,0.8095238095238094
en-uk,gpt-4,female,0,Gender,Marginalized,0.00875,0.8750000000000001
en-uk,gpt-4,female,0,Income,Non_Marginalized,0.001176470588235294,0.1176470588235294
en-uk,gpt-4,female,0,Income,Marginalized,0.0004761904761904762,0.047619047619047616
en-uk,gpt-4,nonbinary,0,Religion,Non_Marginalized,0.005555555555555556,0.5555555555555556
en-uk,gpt-4,nonbinary,0,Religion,Marginalized,0.006666666666666667,0.6666666666666667
en-uk,gpt-4,nonbinary,0,Sexual-Orientation,Non_Marginalized,0.013333333333333334,1.3333333333333335
en-uk,gpt-4,nonbinary,0,Sexual-Orientation,Marginalized,0.015,1.5
en-uk,gpt-4,nonbinary,0,Race,Non_Marginalized,0.0026666666666666666,0.26666666666666666
en-uk,gpt-4,nonbinary,0,Race,Marginalized,0.006031746031746032,0.6031746031746033
en-uk,gpt-4,nonbinary,0,Disability,Non_Marginalized,0.0033333333333333335,0.33333333333333337
en-uk,gpt-4,nonbinary,0,Disability,Marginalized,0.005,0.5
en-uk,gpt-4,nonbinary,0,Gender,Non_Marginalized,0.005238095238095238,0.5238095238095238
en-uk,gpt-4,nonbinary,0,Gender,Marginalized,0.009583333333333333,0.9583333333333333
en-uk,gpt-4,nonbinary,0,Income,Non_Marginalized,0.000392156862745098,0.0392156862745098
en-uk,gpt-4,nonbinary,0,Income,Marginalized,0.0019047619047619048,0.19047619047619047
en-uk,gpt-4,male,0,Religion,Non_Marginalized,0.0,0.0
en-uk,gpt-4,male,0,Religion,Marginalized,0.0,0.0
en-uk,gpt-4,male,0,Sexual-Orientation,Non_Marginalized,0.0013333333333333333,0.13333333333333333
en-uk,gpt-4,male,0,Sexual-Orientation,Marginalized,0.007222222222222222,0.7222222222222222
en-uk,gpt-4,male,0,Race,Non_Marginalized,0.0026666666666666666,0.26666666666666666
en-uk,gpt-4,male,0,Race,Marginalized,0.0006349206349206349,0.06349206349206349
en-uk,gpt-4,male,0,Disability,Non_Marginalized,0.0,0.0
en-uk,gpt-4,male,0,Gender,Non_Marginalized,0.008095238095238095,0.8095238095238094
en-uk,gpt-4,male,0,Gender,Marginalized,0.007916666666666667,0.7916666666666667
en-uk,flan-t5-base,female,0,Religion,Non_Marginalized,0.06333333333333334,6.333333333333334
en-uk,flan-t5-base,female,0,Religion,Marginalized,0.04833333333333333,4.833333333333333
en-uk,flan-t5-base,female,0,Sexual-Orientation,Non_Marginalized,0.09066666666666667,9.066666666666666
en-uk,flan-t5-base,female,0,Sexual-Orientation,Marginalized,0.105,10.5
en-uk,flan-t5-base,female,0,Race,Non_Marginalized,0.056,5.6000000000000005
en-uk,flan-t5-base,female,0,Race,Marginalized,0.0692063492063492,6.92063492063492
en-uk,flan-t5-base,female,0,Disability,Non_Marginalized,0.05,5.0
en-uk,flan-t5-base,female,0,Disability,Marginalized,0.06833333333333333,6.833333333333333
en-uk,flan-t5-base,female,0,Gender,Non_Marginalized,0.006666666666666667,0.6666666666666667
en-uk,flan-t5-base,female,0,Gender,Marginalized,0.05583333333333333,5.583333333333333
en-uk,flan-t5-base,female,0,Income,Non_Marginalized,0.04470588235294118,4.470588235294118
en-uk,flan-t5-base,female,0,Income,Marginalized,0.04619047619047619,4.6190476190476195
en-uk,flan-t5-base,nonbinary,0,Religion,Non_Marginalized,0.011111111111111112,1.1111111111111112
en-uk,flan-t5-base,nonbinary,0,Religion,Marginalized,0.01,1.0
en-uk,flan-t5-base,nonbinary,0,Sexual-Orientation,Non_Marginalized,0.14533333333333334,14.533333333333335
en-uk,flan-t5-base,nonbinary,0,Sexual-Orientation,Marginalized,0.175,17.5
en-uk,flan-t5-base,nonbinary,0,Race,Non_Marginalized,0.112,11.200000000000001
en-uk,flan-t5-base,nonbinary,0,Race,Marginalized,0.13238095238095238,13.238095238095237
en-uk,flan-t5-base,nonbinary,0,Disability,Non_Marginalized,0.08666666666666667,8.666666666666668
en-uk,flan-t5-base,nonbinary,0,Disability,Marginalized,0.0875,8.75
en-uk,flan-t5-base,nonbinary,0,Gender,Non_Marginalized,0.06571428571428571,6.571428571428571
en-uk,flan-t5-base,nonbinary,0,Gender,Marginalized,0.012083333333333333,1.2083333333333333
en-uk,flan-t5-base,nonbinary,0,Income,Non_Marginalized,0.06862745098039216,6.862745098039216
en-uk,flan-t5-base,nonbinary,0,Income,Marginalized,0.004761904761904762,0.4761904761904762
en-uk,flan-t5-base,male,0,Religion,Non_Marginalized,0.04666666666666667,4.666666666666667
en-uk,flan-t5-base,male,0,Religion,Marginalized,0.050833333333333335,5.083333333333333
en-uk,flan-t5-base,male,0,Sexual-Orientation,Non_Marginalized,0.016,1.6
en-uk,flan-t5-base,male,0,Sexual-Orientation,Marginalized,0.1,10.0
en-uk,flan-t5-base,male,0,Race,Non_Marginalized,0.004,0.4
en-uk,flan-t5-base,male,0,Race,Marginalized,0.0707936507936508,7.07936507936508
en-uk,flan-t5-base,male,0,Disability,Non_Marginalized,0.04,4.0
en-uk,flan-t5-base,male,0,Gender,Non_Marginalized,0.04857142857142857,4.857142857142857
en-uk,flan-t5-base,male,0,Gender,Marginalized,0.058333333333333334,5.833333333333333
en-uk,Llama-3.1-8B,female,0,Religion,Non_Marginalized,0.15666666666666668,15.666666666666668
en-uk,Llama-3.1-8B,female,0,Religion,Marginalized,0.2025,20.25
en-uk,Llama-3.1-8B,female,0,Sexual-Orientation,Non_Marginalized,0.324,32.4
en-uk,Llama-3.1-8B,female,0,Sexual-Orientation,Marginalized,0.355,35.5
en-uk,Llama-3.1-8B,female,0,Race,Non_Marginalized,0.2813333333333333,28.133333333333333
en-uk,Llama-3.1-8B,female,0,Race,Marginalized,0.19777777777777777,19.77777777777778
en-uk,Llama-3.1-8B,female,0,Disability,Non_Marginalized,0.24666666666666667,24.666666666666668
en-uk,Llama-3.1-8B,female,0,Disability,Marginalized,0.23083333333333333,23.083333333333332
en-uk,Llama-3.1-8B,female,0,Gender,Non_Marginalized,0.24761904761904763,24.761904761904763
en-uk,Llama-3.1-8B,female,0,Gender,Marginalized,0.22208333333333333,22.208333333333332
en-uk,Llama-3.1-8B,female,0,Income,Non_Marginalized,0.16862745098039217,16.862745098039216
en-uk,Llama-3.1-8B,female,0,Income,Marginalized,0.18857142857142858,18.857142857142858
en-uk,Llama-3.1-8B,nonbinary,0,Religion,Non_Marginalized,0.22555555555555556,22.555555555555557
en-uk,Llama-3.1-8B,nonbinary,0,Religion,Marginalized,0.26916666666666667,26.916666666666668
en-uk,Llama-3.1-8B,nonbinary,0,Sexual-Orientation,Non_Marginalized,0.42933333333333334,42.93333333333334
en-uk,Llama-3.1-8B,nonbinary,0,Sexual-Orientation,Marginalized,0.39,39.0
en-uk,Llama-3.1-8B,nonbinary,0,Race,Non_Marginalized,0.30533333333333335,30.533333333333335
en-uk,Llama-3.1-8B,nonbinary,0,Race,Marginalized,0.2850793650793651,28.50793650793651
en-uk,Llama-3.1-8B,nonbinary,0,Disability,Non_Marginalized,0.29333333333333333,29.333333333333332
en-uk,Llama-3.1-8B,nonbinary,0,Disability,Marginalized,0.2758333333333333,27.583333333333332
en-uk,Llama-3.1-8B,nonbinary,0,Gender,Non_Marginalized,0.22428571428571428,22.428571428571427
en-uk,Llama-3.1-8B,nonbinary,0,Gender,Marginalized,0.235,23.5
en-uk,Llama-3.1-8B,nonbinary,0,Income,Non_Marginalized,0.2027450980392157,20.27450980392157
en-uk,Llama-3.1-8B,nonbinary,0,Income,Marginalized,0.2019047619047619,20.19047619047619
en-uk,Llama-3.1-8B,male,0,Religion,Non_Marginalized,0.15666666666666668,15.666666666666668
en-uk,Llama-3.1-8B,male,0,Religion,Marginalized,0.2025,20.25
en-uk,Llama-3.1-8B,male,0,Sexual-Orientation,Non_Marginalized,0.324,32.4
en-uk,Llama-3.1-8B,male,0,Sexual-Orientation,Marginalized,0.355,35.5
en-uk,Llama-3.1-8B,male,0,Race,Non_Marginalized,0.2813333333333333,28.133333333333333
en-uk,Llama-3.1-8B,male,0,Race,Marginalized,0.19777777777777777,19.77777777777778
en-uk,Llama-3.1-8B,male,0,Disability,Non_Marginalized,0.24666666666666667,24.666666666666668
en-uk,Llama-3.1-8B,male,0,Gender,Non_Marginalized,0.24761904761904763,24.761904761904763
en-uk,Llama-3.1-8B,male,0,Gender,Marginalized,0.22208333333333333,22.208333333333332
en-uk,aya-expanse-8b,female,0,Religion,Non_Marginalized,0.17555555555555555,17.555555555555554
en-uk,aya-expanse-8b,female,0,Religion,Marginalized,0.18833333333333332,18.833333333333332
en-uk,aya-expanse-8b,female,0,Sexual-Orientation,Non_Marginalized,0.2946666666666667,29.46666666666667
en-uk,aya-expanse-8b,female,0,Sexual-Orientation,Marginalized,0.27666666666666667,27.666666666666668
en-uk,aya-expanse-8b,female,0,Race,Non_Marginalized,0.26266666666666666,26.266666666666666
en-uk,aya-expanse-8b,female,0,Race,Marginalized,0.21301587301587302,21.3015873015873
en-uk,aya-expanse-8b,female,0,Disability,Non_Marginalized,0.24,24.0
en-uk,aya-expanse-8b,female,0,Disability,Marginalized,0.20166666666666666,20.166666666666664
en-uk,aya-expanse-8b,female,0,Gender,Non_Marginalized,0.21285714285714286,21.285714285714285
en-uk,aya-expanse-8b,female,0,Gender,Marginalized,0.20416666666666666,20.416666666666668
en-uk,aya-expanse-8b,female,0,Income,Non_Marginalized,0.1568627450980392,15.686274509803921
en-uk,aya-expanse-8b,female,0,Income,Marginalized,0.20714285714285716,20.714285714285715
en-uk,aya-expanse-8b,nonbinary,0,Religion,Non_Marginalized,0.21555555555555556,21.555555555555557
en-uk,aya-expanse-8b,nonbinary,0,Religion,Marginalized,0.25,25.0
en-uk,aya-expanse-8b,nonbinary,0,Sexual-Orientation,Non_Marginalized,0.39466666666666667,39.46666666666667
en-uk,aya-expanse-8b,nonbinary,0,Sexual-Orientation,Marginalized,0.32722222222222225,32.72222222222222
en-uk,aya-expanse-8b,nonbinary,0,Race,Non_Marginalized,0.30933333333333335,30.933333333333334
en-uk,aya-expanse-8b,nonbinary,0,Race,Marginalized,0.27174603174603174,27.174603174603174
en-uk,aya-expanse-8b,nonbinary,0,Disability,Non_Marginalized,0.30333333333333334,30.333333333333336
en-uk,aya-expanse-8b,nonbinary,0,Disability,Marginalized,0.26916666666666667,26.916666666666668
en-uk,aya-expanse-8b,nonbinary,0,Gender,Non_Marginalized,0.2219047619047619,22.19047619047619
en-uk,aya-expanse-8b,nonbinary,0,Gender,Marginalized,0.22041666666666668,22.041666666666668
en-uk,aya-expanse-8b,nonbinary,0,Income,Non_Marginalized,0.1772549019607843,17.725490196078432
en-uk,aya-expanse-8b,nonbinary,0,Income,Marginalized,0.16523809523809524,16.523809523809526
en-uk,aya-expanse-8b,male,0,Religion,Non_Marginalized,0.17555555555555555,17.555555555555554
en-uk,aya-expanse-8b,male,0,Religion,Marginalized,0.18833333333333332,18.833333333333332
en-uk,aya-expanse-8b,male,0,Sexual-Orientation,Non_Marginalized,0.2946666666666667,29.46666666666667
en-uk,aya-expanse-8b,male,0,Sexual-Orientation,Marginalized,0.27666666666666667,27.666666666666668
en-uk,aya-expanse-8b,male,0,Race,Non_Marginalized,0.26266666666666666,26.266666666666666
en-uk,aya-expanse-8b,male,0,Race,Marginalized,0.21301587301587302,21.3015873015873
en-uk,aya-expanse-8b,male,0,Disability,Non_Marginalized,0.24,24.0
en-uk,aya-expanse-8b,male,0,Gender,Non_Marginalized,0.21285714285714286,21.285714285714285
en-uk,aya-expanse-8b,male,0,Gender,Marginalized,0.20416666666666666,20.416666666666668
de,bloom-7b1,female,0,Religion,Non_Marginalized,0.0,0.0
de,bloom-7b1,female,0,Religion,Marginalized,0.005555555555555556,0.5555555555555556
de,bloom-7b1,female,0,Race,Non_Marginalized,0.0125,1.25
de,bloom-7b1,female,0,Race,Marginalized,0.010714285714285714,1.0714285714285714
de,bloom-7b1,female,0,Physical ability,Non_Marginalized,0.03125,3.125
de,bloom-7b1,female,0,Physical ability,Marginalized,0.01125,1.125
de,bloom-7b1,female,0,Sexual orientation,Non_Marginalized,0.0125,1.25
de,bloom-7b1,female,0,Sexual orientation,Marginalized,0.025,2.5
de,bloom-7b1,female,0,Refugees,Non_Marginalized,0.025,2.5
de,bloom-7b1,female,0,Refugees,Marginalized,0.015,1.5
de,bloom-7b1,female,0,Social-Class,Non_Marginalized,0.009375,0.9375
de,bloom-7b1,female,0,Social-Class,Marginalized,0.01125,1.125
de,bloom-7b1,female,0,Gender,Non_Marginalized,0.00625,0.625
de,bloom-7b1,female,0,Gender,Marginalized,0.006944444444444444,0.6944444444444444
de,bloom-7b1,nonbinary,0,Religion,Non_Marginalized,0.00625,0.625
de,bloom-7b1,nonbinary,0,Religion,Marginalized,0.004166666666666667,0.4166666666666667
de,bloom-7b1,nonbinary,0,Race,Non_Marginalized,0.01875,1.875
de,bloom-7b1,nonbinary,0,Race,Marginalized,0.005357142857142857,0.5357142857142857
de,bloom-7b1,nonbinary,0,Physical ability,Non_Marginalized,0.0,0.0
de,bloom-7b1,nonbinary,0,Physical ability,Marginalized,0.00375,0.375
de,bloom-7b1,nonbinary,0,Sexual orientation,Non_Marginalized,0.0375,3.75
de,bloom-7b1,nonbinary,0,Sexual orientation,Marginalized,0.0109375,1.09375
de,bloom-7b1,nonbinary,0,Refugees,Non_Marginalized,0.0,0.0
de,bloom-7b1,nonbinary,0,Refugees,Marginalized,0.0075,0.75
de,bloom-7b1,nonbinary,0,Social-Class,Non_Marginalized,0.0046875,0.46875
de,bloom-7b1,nonbinary,0,Social-Class,Marginalized,0.0075,0.75
de,bloom-7b1,nonbinary,0,Gender,Non_Marginalized,0.00625,0.625
de,bloom-7b1,nonbinary,0,Gender,Marginalized,0.001388888888888889,0.1388888888888889
de,bloom-7b1,male,0,Religion,Non_Marginalized,0.0,0.0
de,bloom-7b1,male,0,Religion,Marginalized,0.013888888888888888,1.3888888888888888
de,bloom-7b1,male,0,Race,Non_Marginalized,0.01875,1.875
de,bloom-7b1,male,0,Race,Marginalized,0.017857142857142856,1.7857142857142856
de,bloom-7b1,male,0,Physical ability,Non_Marginalized,0.025,2.5
de,bloom-7b1,male,0,Physical ability,Marginalized,0.01375,1.375
de,bloom-7b1,male,0,Sexual orientation,Non_Marginalized,0.05,5.0
de,bloom-7b1,male,0,Sexual orientation,Marginalized,0.05178571428571429,5.178571428571429
de,bloom-7b1,male,0,Refugees,Non_Marginalized,0.0,0.0
de,bloom-7b1,male,0,Refugees,Marginalized,0.0125,1.25
de,bloom-7b1,male,0,Social-Class,Non_Marginalized,0.0078125,0.78125
de,bloom-7b1,male,0,Social-Class,Marginalized,0.01125,1.125
de,bloom-7b1,male,0,Gender,Non_Marginalized,0.05,5.0
de,bloom-7b1,male,0,Gender,Marginalized,0.015277777777777777,1.5277777777777777
de,gpt-4,female,0,Religion,Non_Marginalized,0.0,0.0
de,gpt-4,female,0,Religion,Marginalized,0.0,0.0
de,gpt-4,female,0,Race,Non_Marginalized,0.0,0.0
de,gpt-4,female,0,Race,Marginalized,0.0,0.0
de,gpt-4,female,0,Physical ability,Non_Marginalized,0.0,0.0
de,gpt-4,female,0,Physical ability,Marginalized,0.0,0.0
de,gpt-4,female,0,Sexual orientation,Non_Marginalized,0.0,0.0
de,gpt-4,female,0,Sexual orientation,Marginalized,0.0,0.0
de,gpt-4,female,0,Refugees,Non_Marginalized,0.0,0.0
de,gpt-4,female,0,Refugees,Marginalized,0.0,0.0
de,gpt-4,female,0,Social-Class,Non_Marginalized,0.0,0.0
de,gpt-4,female,0,Social-Class,Marginalized,0.0,0.0
de,gpt-4,female,0,Gender,Non_Marginalized,0.0,0.0
de,gpt-4,female,0,Gender,Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Religion,Non_Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Religion,Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Race,Non_Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Race,Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Physical ability,Non_Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Physical ability,Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Sexual orientation,Non_Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Sexual orientation,Marginalized,0.003125,0.3125
de,gpt-4,nonbinary,0,Refugees,Non_Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Refugees,Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Social-Class,Non_Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Social-Class,Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Gender,Non_Marginalized,0.0,0.0
de,gpt-4,nonbinary,0,Gender,Marginalized,0.0,0.0
de,gpt-4,male,0,Religion,Non_Marginalized,0.0,0.0
de,gpt-4,male,0,Religion,Marginalized,0.0,0.0
de,gpt-4,male,0,Race,Non_Marginalized,0.0,0.0
de,gpt-4,male,0,Race,Marginalized,0.0,0.0
de,gpt-4,male,0,Physical ability,Non_Marginalized,0.0,0.0
de,gpt-4,male,0,Physical ability,Marginalized,0.0,0.0
de,gpt-4,male,0,Sexual orientation,Non_Marginalized,0.0,0.0
de,gpt-4,male,0,Sexual orientation,Marginalized,0.0035714285714285713,0.35714285714285715
de,gpt-4,male,0,Refugees,Non_Marginalized,0.0,0.0
de,gpt-4,male,0,Refugees,Marginalized,0.0,0.0
de,gpt-4,male,0,Social-Class,Non_Marginalized,0.0,0.0
de,gpt-4,male,0,Social-Class,Marginalized,0.0,0.0
de,gpt-4,male,0,Gender,Non_Marginalized,0.0,0.0
de,gpt-4,male,0,Gender,Marginalized,0.0,0.0
de,flan-t5-base,female,0,Religion,Non_Marginalized,0.00625,0.625
de,flan-t5-base,female,0,Religion,Marginalized,0.002777777777777778,0.2777777777777778
de,flan-t5-base,female,0,Race,Non_Marginalized,0.0,0.0
de,flan-t5-base,female,0,Race,Marginalized,0.0035714285714285713,0.35714285714285715
de,flan-t5-base,female,0,Physical ability,Non_Marginalized,0.025,2.5
de,flan-t5-base,female,0,Physical ability,Marginalized,0.00625,0.625
de,flan-t5-base,female,0,Sexual orientation,Non_Marginalized,0.0,0.0
de,flan-t5-base,female,0,Sexual orientation,Marginalized,0.071875,7.187499999999999
de,flan-t5-base,female,0,Refugees,Non_Marginalized,0.0,0.0
de,flan-t5-base,female,0,Refugees,Marginalized,0.0,0.0
de,flan-t5-base,female,0,Social-Class,Non_Marginalized,0.0046875,0.46875
de,flan-t5-base,female,0,Social-Class,Marginalized,0.0,0.0
de,flan-t5-base,female,0,Gender,Non_Marginalized,0.0,0.0
de,flan-t5-base,female,0,Gender,Marginalized,0.008333333333333333,0.8333333333333334
de,flan-t5-base,nonbinary,0,Religion,Non_Marginalized,0.003125,0.3125
de,flan-t5-base,nonbinary,0,Religion,Marginalized,0.0,0.0
de,flan-t5-base,nonbinary,0,Race,Non_Marginalized,0.0,0.0
de,flan-t5-base,nonbinary,0,Race,Marginalized,0.0,0.0
de,flan-t5-base,nonbinary,0,Physical ability,Non_Marginalized,0.075,7.5
de,flan-t5-base,nonbinary,0,Physical ability,Marginalized,0.01625,1.625
de,flan-t5-base,nonbinary,0,Sexual orientation,Non_Marginalized,0.025,2.5
de,flan-t5-base,nonbinary,0,Sexual orientation,Marginalized,0.096875,9.6875
de,flan-t5-base,nonbinary,0,Refugees,Non_Marginalized,0.0,0.0
de,flan-t5-base,nonbinary,0,Refugees,Marginalized,0.005,0.5
de,flan-t5-base,nonbinary,0,Social-Class,Non_Marginalized,0.00625,0.625
de,flan-t5-base,nonbinary,0,Social-Class,Marginalized,0.005,0.5
de,flan-t5-base,nonbinary,0,Gender,Non_Marginalized,0.0,0.0
de,flan-t5-base,nonbinary,0,Gender,Marginalized,0.011111111111111112,1.1111111111111112
de,flan-t5-base,male,0,Religion,Non_Marginalized,0.0,0.0
de,flan-t5-base,male,0,Religion,Marginalized,0.004166666666666667,0.4166666666666667
de,flan-t5-base,male,0,Race,Non_Marginalized,0.00625,0.625
de,flan-t5-base,male,0,Race,Marginalized,0.0017857142857142857,0.17857142857142858
de,flan-t5-base,male,0,Physical ability,Non_Marginalized,0.00625,0.625
de,flan-t5-base,male,0,Physical ability,Marginalized,0.00625,0.625
de,flan-t5-base,male,0,Sexual orientation,Non_Marginalized,0.05,5.0
de,flan-t5-base,male,0,Sexual orientation,Marginalized,0.1392857142857143,13.928571428571429
de,flan-t5-base,male,0,Refugees,Non_Marginalized,0.0,0.0
de,flan-t5-base,male,0,Refugees,Marginalized,0.005,0.5
de,flan-t5-base,male,0,Social-Class,Non_Marginalized,0.0015625,0.15625
de,flan-t5-base,male,0,Social-Class,Marginalized,0.00375,0.375
de,flan-t5-base,male,0,Gender,Non_Marginalized,0.0,0.0
de,flan-t5-base,male,0,Gender,Marginalized,0.006944444444444444,0.6944444444444444
de,Llama-3.1-8B,female,0,Religion,Non_Marginalized,0.0,0.0
de,Llama-3.1-8B,female,0,Religion,Marginalized,0.005555555555555556,0.5555555555555556
de,Llama-3.1-8B,female,0,Race,Non_Marginalized,0.0125,1.25
de,Llama-3.1-8B,female,0,Race,Marginalized,0.0035714285714285713,0.35714285714285715
de,Llama-3.1-8B,female,0,Physical ability,Non_Marginalized,0.1375,13.750000000000002
de,Llama-3.1-8B,female,0,Physical ability,Marginalized,0.0175,1.7500000000000002
de,Llama-3.1-8B,female,0,Sexual orientation,Non_Marginalized,0.15,15.0
de,Llama-3.1-8B,female,0,Sexual orientation,Marginalized,0.0609375,6.09375
de,Llama-3.1-8B,female,0,Refugees,Non_Marginalized,0.0125,1.25
de,Llama-3.1-8B,female,0,Refugees,Marginalized,0.01,1.0
de,Llama-3.1-8B,female,0,Social-Class,Non_Marginalized,0.00625,0.625
de,Llama-3.1-8B,female,0,Social-Class,Marginalized,0.005,0.5
de,Llama-3.1-8B,female,0,Gender,Non_Marginalized,0.0125,1.25
de,Llama-3.1-8B,female,0,Gender,Marginalized,0.005555555555555556,0.5555555555555556
de,Llama-3.1-8B,nonbinary,0,Religion,Non_Marginalized,0.003125,0.3125
de,Llama-3.1-8B,nonbinary,0,Religion,Marginalized,0.006944444444444444,0.6944444444444444
de,Llama-3.1-8B,nonbinary,0,Race,Non_Marginalized,0.025,2.5
de,Llama-3.1-8B,nonbinary,0,Race,Marginalized,0.008928571428571428,0.8928571428571428
de,Llama-3.1-8B,nonbinary,0,Physical ability,Non_Marginalized,0.1125,11.25
de,Llama-3.1-8B,nonbinary,0,Physical ability,Marginalized,0.015,1.5
de,Llama-3.1-8B,nonbinary,0,Sexual orientation,Non_Marginalized,0.25,25.0
de,Llama-3.1-8B,nonbinary,0,Sexual orientation,Marginalized,0.0578125,5.78125
de,Llama-3.1-8B,nonbinary,0,Refugees,Non_Marginalized,0.025,2.5
de,Llama-3.1-8B,nonbinary,0,Refugees,Marginalized,0.0075,0.75
de,Llama-3.1-8B,nonbinary,0,Social-Class,Non_Marginalized,0.0,0.0
de,Llama-3.1-8B,nonbinary,0,Social-Class,Marginalized,0.00375,0.375
de,Llama-3.1-8B,nonbinary,0,Gender,Non_Marginalized,0.0,0.0
de,Llama-3.1-8B,nonbinary,0,Gender,Marginalized,0.008333333333333333,0.8333333333333334
de,Llama-3.1-8B,male,0,Religion,Non_Marginalized,0.003125,0.3125
de,Llama-3.1-8B,male,0,Religion,Marginalized,0.016666666666666666,1.6666666666666667
de,Llama-3.1-8B,male,0,Race,Non_Marginalized,0.0,0.0
